,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,issue_title,124,pycqa,astroid,pylint-bot,2015-06-20 15:05:34,"Originally reported by: **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**

---

```
#!python

class A:
    def __getitem__(self, index):
         return index + 1

a = A()
a[4] # this should be five
```

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/124
",start issue,Understand instance.__getitem__
1,issue_closed,124,pycqa,astroid,pylint-bot,2015-12-09 05:53:48,,closed issue,Understand instance.__getitem__
2,issue_comment,124,pycqa,astroid,pylint-bot,2015-07-01 20:08:56,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Add support for inferring subscript on instances, which will  use **getitem**. Closes issue #124.
",,
3,issue_comment,124,pycqa,astroid,pylint-bot,2015-11-14 17:53:53,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Add support for inferring subscript on instances, which will  use **getitem**. Closes issue #124.
",,
0,issue_title,128,pycqa,astroid,pylint-bot,2015-06-20 15:12:04,"Originally reported by: **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**

---

Given this code, A.getattr('**mro**') doesn't actually return the mro, but the ancestors
as returned by Class.ancestors(). This should call Class.mro() instead.

```
#!python

from astroid.test_utils import extract_node
n = extract_node('''
class A:
   pass
''')
print(n.getattr('__mro__'))
```

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/128
",start issue,Class.getattr('__mro__') doesn't actually return the mro
1,issue_closed,128,pycqa,astroid,pylint-bot,2015-12-09 05:53:51,,closed issue,Class.getattr('__mro__') doesn't actually return the mro
2,issue_comment,128,pycqa,astroid,pylint-bot,2015-10-26 14:17:33,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Closed by https://bitbucket.org/logilab/astroid/commits/aab2116ebe0b80a096b111d2e6765b47bc992d12
",,
3,issue_comment,128,pycqa,astroid,pylint-bot,2015-10-26 14:25:32,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Class.getattr('**mro**') returns the actual MRO.

Also, Class.getattr('**bases**') returns actual bases.
It previously didn't work correctly, because it was putting the
entire ancestors into the Tuple object and it put those classes
into the wrong attribute.
Closes issue #128.
",,
4,issue_comment,128,pycqa,astroid,pylint-bot,2015-11-19 13:22:50,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Class.getattr('**mro**') returns the actual MRO.

Also, Class.getattr('**bases**') returns actual bases.
It previously didn't work correctly, because it was putting the
entire ancestors into the Tuple object and it put those classes
into the wrong attribute.
Closes issue #128.
",,
0,issue_title,117,pycqa,astroid,pylint-bot,2015-06-20 14:55:26,"Originally reported by: **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**

---

There are a couple of syntactic changes to Python 3.5:
- the new @ (matmul) operator
- additional unpacking generalization
- async and await keywords

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/117
",start issue,Support Python 3.5
1,issue_closed,117,pycqa,astroid,pylint-bot,2015-12-09 05:53:43,,closed issue,Support Python 3.5
2,issue_comment,117,pycqa,astroid,pylint-bot,2015-10-14 21:48:01,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

We do support 3.5 in astroid 1.4.0 for instance. There are some issues with the understanding of a couple of Python 3.5's features, but they can be considered separate of this (#201 and #202 for instance).
",,
3,issue_comment,117,pycqa,astroid,pylint-bot,2015-10-15 08:11:23,"_Original comment by_ **Robert Kuska (BitBucket: [xkuska](http://bitbucket.org/xkuska))**:

---

Hi Claudiu, when do you plan to release v1.4.0? 
",,
4,issue_comment,117,pycqa,astroid,pylint-bot,2015-10-15 08:26:17,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

I don't know honestly. We have these 5 issues that blocks the release (https://bitbucket.org/logilab/astroid/issues?priority=blocker&status=open&status=new) but I didn't have enough time to tackle them. Could take a week or two or something like that.
",,
5,issue_comment,117,pycqa,astroid,pylint-bot,2015-11-02 09:42:49,"_Original comment by_ **Robert Kuska (BitBucket: [xkuska](http://bitbucket.org/xkuska))**:

---

Astroid is blocking our update to python3.5 in Fedora, any news with the release date?
",,
6,issue_comment,117,pycqa,astroid,pylint-bot,2015-11-02 09:45:26,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

It's still going to take some time to fix those blocker issues, since they require more architectural changes than a couple of fixes. But since the release it's taking too long, our plans is to start cherrypicking some features, including 3.5 support, into a new branch and release the new version from there. That's something that I plan to start doing this week and hopefully it will be done by next week. If I don't comeback with an answer until then, please ping me back.
",,
7,issue_comment,117,pycqa,astroid,pylint-bot,2015-11-11 08:06:34,"_Original comment by_ **Robert Kuska (BitBucket: [xkuska](http://bitbucket.org/xkuska))**:

---

I don't want to rush you or anything, but do you have some ETA for the python3.5 support release?
",,
8,issue_comment,117,pycqa,astroid,pylint-bot,2015-11-11 15:17:57,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Thank you for the ping. I started to graft changesets from the default branch into a 1.4.0 branch (https://bitbucket.org/logilab/astroid/commits/branch/1.4.0) and hopefully I would finish this in the following days, together with pylint. I'm trying to have it finished by weekend.
",,
9,issue_comment,117,pycqa,astroid,pylint-bot,2015-11-29 18:05:56,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

I just released pylint 1.5.0, together with astroid 1.4.0. I'm extremely sorry for this delay, we'll try to have a better release schedule in place in order to avoid long-awaited releases such as this one.
",,
