,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,issue_title,184,aio-libs,aioredis,popravich,2017-01-17 11:01:18,"aioredis may stuck (pool especially) if Redis server is not responsive.

(don't know why nobody notice it is missing)",start issue,Add connect timeout
1,issue_closed,184,aio-libs,aioredis,popravich,2017-06-23 07:06:27,,closed issue,Add connect timeout
2,issue_comment,184,aio-libs,aioredis,popravich,2017-01-17 13:20:13,"TODO:
* [ ] add connect timeout
* [ ] test with slow connection",,
3,issue_comment,184,aio-libs,aioredis,SeavantUUz,2017-04-27 12:25:02,"I met some problem, but I could not support your suggestion. What I had seen, although redis server is fine, aioredis got stuck too.

In redis-py, why you could pass an optional argument to pool, is redis-py chose block queue as its pool's implement. The timeout argument actually is used to tell pool the queue had been empty for specific time. aioredis used deque as its pool's implement, so you can't pass a timeout.

Maybe you pointed in `socket_timeout` or `socket_keepalive` and so on ? I have added part of them into my project, and waiting for conclusion.
",,
4,issue_comment,184,aio-libs,aioredis,popravich,2017-04-28 07:59:42,"What I mean is that aioredis can stuck for some time (probably long enough) when using pool,
basically, the call to `ConnectionsPool._create_new_connection()` need to have some timeout
otherwise it will block the whole pool.",,
5,issue_comment,184,aio-libs,aioredis,pfreixes,2017-05-01 07:16:18,"We might be having this issue, I can work on a fix ASAP",,
6,issue_comment,184,aio-libs,aioredis,pfreixes,2017-05-12 14:19:36,This can be closed.,,
0,issue_title,104,aio-libs,aioredis,ciscorn,2016-01-23 11:36:46,"Do you have any plan to support Redis Sentinel?
",start issue,Any plan to support Redis Sentinel?
1,issue_closed,104,aio-libs,aioredis,popravich,2017-01-17 09:53:57,,closed issue,Any plan to support Redis Sentinel?
2,issue_comment,104,aio-libs,aioredis,popravich,2016-01-23 11:57:16,"Hi, I plan to support Redis Sentinel.

There is also other branch [jettify/aioredis](https://github.com/jettify/aioredis/tree/sentinel).
But there are no any Pull Requests yet.
",,
3,issue_comment,104,aio-libs,aioredis,jettify,2016-01-23 12:42:21,"Hi our solution is working and we are using it. I have plan to make PR
soon, maybe in the middle of next week.

On Sat, Jan 23, 2016, 13:57 Alexey Popravka notifications@github.com
wrote:

> Hi, I plan to support Redis Sentinel.
> 
> There is also other branch jettify/aioredis
> https://github.com/jettify/aioredis/tree/sentinel.
> But there are no any Pull Requests yet.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/aio-libs/aioredis/issues/104#issuecomment-174177627.
",,
4,issue_comment,104,aio-libs,aioredis,ciscorn,2016-01-23 13:10:33,"OK. Does that impl support connection pooling?
",,
5,issue_comment,104,aio-libs,aioredis,popravich,2017-01-17 09:53:57,Sentinel feature is now available in master branch; still under development but already working.,,
0,issue_title,181,aio-libs,aioredis,popravich,2017-01-13 13:49:50,,start issue,Sentinel implementation
1,issue_closed,181,aio-libs,aioredis,popravich,2017-01-17 09:46:18,,closed issue,Sentinel implementation
2,pull_request_title,181,aio-libs,aioredis,popravich,2017-01-13 13:49:50,,7e931b7c85215b3546d29ded9ae4df6692540822,Sentinel implementation
3,pull_request_merged,181,aio-libs,aioredis,popravich,2017-01-17 09:46:18,Sentinel implementation,940e54b12a6ee92bb4f70ce936b4a485ee1d22c4,Pull request merge from aio-libs/aioredis:sentinel2 to aio-libs/aioredis:master
4,issue_comment,181,aio-libs,aioredis,codecov-io,2017-01-13 15:27:16,"## [Current coverage](https://codecov.io/gh/aio-libs/aioredis/pull/181?src=pr) is 95.23% (diff: 86.37%)
> Merging [#181](https://codecov.io/gh/aio-libs/aioredis/pull/181?src=pr) into [master](https://codecov.io/gh/aio-libs/aioredis/branch/master?src=pr) will decrease coverage by **1.28%**

```diff
@@             master       #181   diff @@
==========================================
  Files            50         55     +5   
  Lines          6267       7053   +786   
  Methods           0          0          
  Messages          0          0          
  Branches        481        573    +92   
==========================================
+ Hits           6049       6717   +668   
- Misses          165        244    +79   
- Partials         53         92    +39   
```

> Powered by [Codecov](https://codecov.io?src=pr). Last update [f1f5980...7e931b7](https://codecov.io/gh/aio-libs/aioredis/compare/f1f598072ba4eaff46feb55b28cf8f72d7b72736...7e931b7c85215b3546d29ded9ae4df6692540822?src=pr)",,
5,pull_request_commit,181,aio-libs,aioredis,bdrosen96,2015-08-24 18:46:45,Some redis sentinel WIP,5b93dea220d6d6acc01f789e41b321bfec8f8e44,
6,pull_request_commit,181,aio-libs,aioredis,bdrosen96,2015-08-24 19:53:09,Cleaned up somewhat and did some simple testing,38cc0ce146f815c1cd10e2a1e1b8a01d5a833344,
7,pull_request_commit,181,aio-libs,aioredis,bdrosen96,2015-08-25 12:01:38,"Some cleanup, basic operations working",e4915d0174a73e85ee72343806a099c168ea90bb,
8,pull_request_commit,181,aio-libs,aioredis,bdrosen96,2015-08-25 18:08:58,Tests mostly working (one test case has intermittent failure,89bcce55414cfdbc89809a819073ec3b61164c04,
9,pull_request_commit,181,aio-libs,aioredis,bdrosen96,2015-08-25 18:48:24,Fix bug with failover for slave,336f1e1aba920e42553f29f97f6315d397296e23,
10,pull_request_commit,181,aio-libs,aioredis,bdrosen96,2015-08-26 15:02:36,pub sub working,dec407c3312aa85fae9893138ac7501dd0a923bf,
11,pull_request_commit,181,aio-libs,aioredis,jettify,2015-09-13 19:17:05,minor clean up,dc5312db1b4840d96704773b894f9efff8ff0ac2,
12,pull_request_commit,181,aio-libs,aioredis,jettify,2016-02-09 21:49:52,fix flake8 error,23dda48b34868ad1c6b4f4b8bf9b00584286236c,
13,pull_request_commit,181,aio-libs,aioredis,jettify,2016-02-09 22:28:39,get rid of pytest,e412690ec4fba03de77e06f41f22e6639ec404c9,
14,pull_request_commit,181,aio-libs,aioredis,jettify,2016-02-09 22:41:30,more clean asserts on exception,5545b78c021097b10fcbb239a5e70478847b27c4,
15,pull_request_commit,181,aio-libs,aioredis,jettify,2016-02-09 22:59:36,clean up doc strings,e9f2ea34d7e4fd830f5554998360f7a2b6b98a09,
16,pull_request_commit,181,aio-libs,aioredis,jettify,2016-02-10 07:15:39,add missed coroutine decorator,4fa6d3df84e6befb34ae5cef990cca266f5d385c,
17,pull_request_commit,181,aio-libs,aioredis,popravich,2016-02-29 10:18:29,drop  function,2462ebea96dd0bcfcdb73ddf1c3339856c8a8f2b,
18,pull_request_commit,181,aio-libs,aioredis,popravich,2016-02-29 10:21:45,.travis.yml updated,0b24337f776f778078704601eb30a6c9b525c71f,
19,pull_request_commit,181,aio-libs,aioredis,popravich,2016-02-29 12:39:57,test assertions fixed,f4a7a969fbfe56588ee0d6a88f7df2401c3018dc,
20,pull_request_commit,181,aio-libs,aioredis,popravich,2016-02-29 16:17:49,RedisSentinelTest refactoring,2b8f0e07b6c101d113e17f1b900239e6c33404bd,
21,pull_request_commit,181,aio-libs,aioredis,popravich,2016-03-01 11:28:55,fixed sentinel tests,7eed8f576bb95f34882e2d7131d817b2db33beb4,
22,pull_request_commit,181,aio-libs,aioredis,popravich,2016-07-15 08:40:37,convert failing sentinel tests to py.test and mark xfail,a50d78dc96e48ee4577effc4967aa97065d0ee2f,
