,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1348,nilearn,nilearn,GaelVaroquaux,2016-12-18 18:48:32,Upgrade to new sphinx-gallery to try to fix build.,start issue,Upgrade sphinx gallery
2,issue_closed,1348,nilearn,nilearn,GaelVaroquaux,2016-12-18 20:25:47,,closed issue,Upgrade sphinx gallery
3,pull_request_title,1348,nilearn,nilearn,GaelVaroquaux,2016-12-18 18:48:32,Upgrade to new sphinx-gallery to try to fix build.,797679a547de3d5b21ad429e3a7590dfac468ed7,Upgrade sphinx gallery
4,pull_request_merged,1348,nilearn,nilearn,GaelVaroquaux,2016-12-18 20:25:47,Upgrade sphinx gallery,eafbea8f8cb812ebb4eeff509852f491892f1a40,Pull request merge from GaelVaroquaux/nilearn:new_sphxglr to nilearn/nilearn:master
5,pull_request_commit,1348,nilearn,nilearn,GaelVaroquaux,2016-12-18 18:47:41,Upgrade sphinx gallery,797679a547de3d5b21ad429e3a7590dfac468ed7,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1337,nilearn,nilearn,mrahim,2016-12-07 10:26:07,"I'm wondering why do we have this binary file  `nilearn/datasetsc` ?
https://github.com/nilearn/nilearn/blob/948a00ea0dff48e8c04eb9d6335648a98809ef4b/nilearn/datasetsc",start issue,A binary file in the repo ?
2,issue_closed,1337,nilearn,nilearn,GaelVaroquaux,2016-12-17 21:32:36,,closed issue,A binary file in the repo ?
3,issue_comment,1337,nilearn,nilearn,AlexandreAbraham,2016-12-07 12:01:33,Looks like an error.,,
4,issue_comment,1337,nilearn,nilearn,GaelVaroquaux,2016-12-07 19:26:38,"> Looks like an error.

Let's kill it.
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1327,nilearn,nilearn,AlexandreAbraham,2016-11-14 10:56:03,"It seems that we cannot host files anymore on NITRC. This is critical as most of the datasets are hosted there. Plus, NITRC does not return a 404 error, meaning that nilearn thinks it downloads the correct files but explodes afterward.

Plan of action:
- First, update nilearn to add basic checks after download: either specify the size explicetely, or a hash, or simply check that binary files do not start with <html>
- Then, upload the files on another hosting service and update all the links
- Finally, implement something to force nilearn downloading the data again if a new version is available (here, the new version will be the one hosted elsewhere). This is something already asked for neurovault fetcher so it is not orthogonal to nilearn's roadmap.",start issue,All NITRC files are gone
2,issue_closed,1327,nilearn,nilearn,AlexandreAbraham,2016-12-22 06:33:31,,closed issue,All NITRC files are gone
3,issue_comment,1327,nilearn,nilearn,AlexandreAbraham,2016-11-14 12:51:56,"Fiou, I'm relieved :P.

Small check passed for me. For people having problem: you can clear the nilearn_data directory (sorry for the inconvenience).
",,
4,issue_comment,1327,nilearn,nilearn,GaelVaroquaux,2016-11-14 12:39:15,"I think that I've fixed the problem. It was a configuration switch to flip in the NITRC set up (disable the external downloads).

Everything should be working now. Could people check (I did a small check myself).
",,
5,issue_comment,1327,nilearn,nilearn,salma1601,2016-11-14 18:33:42,"`fetch_oasis_vbm` works OK for me now. Thanks
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1350,nilearn,nilearn,rlinus,2016-12-20 21:57:02,_utils\fixes\sklearn_validation.py line 81 creates a 3 dimensional array (instead of a 2d array) from a list of 1xn arrays which then raises an error on line 86.,start issue,"decoding.SpaceNetClassifier.fit(X,y) throws error for list of .nii files"
2,issue_closed,1350,nilearn,nilearn,mrahim,2017-03-02 15:12:10,,closed issue,"decoding.SpaceNetClassifier.fit(X,y) throws error for list of .nii files"
