,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,issue_title,64,idan,oauthlib,swsnider,2012-11-07 17:39:27,"According to the RFC, oauth1 Temporary Credential Requests don't include a resource owner credential (an oauth_token parameter), but Server.verify doesn't correctly handle this case, despite having a flag (require_resource_owner).

This patch fixes that oversight.
",start issue,Fix OAuth1 Server so that it will work with initial oauth requests
1,issue_closed,64,idan,oauthlib,ib-lundgren,2012-11-08 21:11:30,,closed issue,Fix OAuth1 Server so that it will work with initial oauth requests
2,pull_request_title,64,idan,oauthlib,swsnider,2012-11-07 17:39:27,"According to the RFC, oauth1 Temporary Credential Requests don't include a resource owner credential (an oauth_token parameter), but Server.verify doesn't correctly handle this case, despite having a flag (require_resource_owner).

This patch fixes that oversight.
",d1cb48b4be073b446981550e9cf66b8187fda68f,Fix OAuth1 Server so that it will work with initial oauth requests
3,pull_request_merged,64,idan,oauthlib,ib-lundgren,2012-11-08 21:11:30,Fix OAuth1 Server so that it will work with initial oauth requests,bb87e3e9990cb101fb25cc35bc6f4d7bafac03a1,Pull request merge from Unknown:master to idan/oauthlib:master
4,issue_comment,64,idan,oauthlib,ib-lundgren,2012-11-08 21:13:07,"Well spotted and thanks a ton for the PR!

I'm very intrigued as to how you are finding the provider, any suggestions for changes? I have personally not have that much time to play around with actually using it in a project apart from my first stab at it with https://github.com/ib-lundgren/flask-oauthprovider 
",,
5,issue_comment,64,idan,oauthlib,swsnider,2012-11-08 22:04:53,"I think the existence of a fully-working, end-to-end provider implementation would have been most helpful, and would have helped expose deficiencies of the API like this one -- right now, I'm implementing the initial client key -> request token -> access token dance in my provider, and I'm running into pointy bits, like the fact that verify() doesn't make available things like the requested realm, or the client and token that were verified -- I instead have to redo some of the initial computation, which just feels awkward.

If you're interested in my (probably bad) implementation, I've published what I have so far to https://github.com/swsnider/fierce_mercury
",,
6,issue_comment,64,idan,oauthlib,ib-lundgren,2012-11-08 22:42:14,"Indeed it would be great and I have plans for finishing the Flask one and grand plans for Django, unfortunately my time is limited but will try and sketch up what I'm planning at some point and maybe someone will jump on it.

Good that you pointed out the issue of access to params, I have a vague memory of running into the same. To make your life a little easier I've now updated verify to return a request object filled with most arguments you might be interested in (signature, client_key, resource_owner_key, nonce, timestamp,callback_uri, verifier, signature_method, realm). I've not pushed to pypi, only github atm.

before: authorized = server.verify(...)
now: authorized, request = server.verify(...)

Please let me know if there is anything else that would be good or problems you are running into. If I can't solve them in code I'll try and add to the docs. Oh and I will definitely have a look at your implementation at some point =)
",,
7,issue_comment,64,idan,oauthlib,ib-lundgren,2012-11-08 22:48:47,"When it comes to a fully-working, end-to-end provider implementation you might find my demo provider interesting at 

https://github.com/ib-lundgren/flask-oauthprovider/tree/master/examples/demoprovider (also has some client demos) (support HMAC, RSA & Plaintext + a very basic web interface to sign new clients up with OpenID).

I have been meaning to follow up with an end-to-end guide on how I implemented it but yea, time...
",,
8,issue_comment,64,idan,oauthlib,swsnider,2012-11-08 22:55:33,"I'll take a look at that, definitely. I can write up some docs probably -- if I get that done before you, I'll send another PR.

Would you mind pushing to pypi soonish? I've also had to maintain a patch in my implementation to add the realm kwparam to the Client code because the pypi version is lacking that change :(
",,
9,issue_comment,64,idan,oauthlib,ib-lundgren,2012-11-08 23:00:27,"Pushed =)
",,
10,pull_request_commit,64,idan,oauthlib,swsnider,2012-11-07 17:36:23,fix problem with verification of initial OAuth requests which lack a resource_owner token,d1cb48b4be073b446981550e9cf66b8187fda68f,
0,issue_title,63,idan,oauthlib,warsaw,2012-10-29 10:14:53,"Fixes issue 62.  Derived from the patch I uploaded to Ubuntu 13.04
",start issue,Fixes issue 62
1,issue_closed,63,idan,oauthlib,ib-lundgren,2012-11-08 20:06:03,,closed issue,Fixes issue 62
2,pull_request_title,63,idan,oauthlib,warsaw,2012-10-29 10:14:53,"Fixes issue 62.  Derived from the patch I uploaded to Ubuntu 13.04
",1bc400f297f7235630a6a01e3755a831f7b7d00b,Fixes issue 62
3,issue_comment,63,idan,oauthlib,ib-lundgren,2012-11-08 20:06:03,"Once again, thanks for making OAuthLib better. See #62 for comments on close.
",,
4,pull_request_commit,63,idan,oauthlib,warsaw,2012-10-29 09:49:41,"Fix issue 62 by sorting kwargs in some cases, and extract_params() tests
output in other cases.",1bc400f297f7235630a6a01e3755a831f7b7d00b,
0,issue_title,62,idan,oauthlib,ib-lundgren,2012-10-23 19:35:11,"URL strings may be generated differently depending on the internal dict order which is fine. Our tests however do naive string comparisons which is not adequate and breaks in python 3.3. There might already be a function such as assertURLEquals but I've not looked into this. If not it is worth monkey patching this onto TestCase and using it.  It should be quite straightforward using urlsparse and just making sure all query and fragment pairs are present in both strings.

Test output

```
======================================================================
FAIL: test_request_body (tests.oauth2.draft25.test_client.WebApplicationClientTest)
----------------------------------------------------------------------
Traceback (most recent call last):
    File ""/home/ib/Testing/oauthlib/tests/oauth2/draft25/test_client.py"", line 181, in test_request_body
      self.assertEqual(body, self.body_redirect)
AssertionError: 'not=empty&grant_type=authorization_code&redirect_uri=http%3A%2F%2Fmy.page.com%2 [truncated]... != 'not=empty&grant_type=authorization_code&code=zzzzaaaa&redirect_uri=http%3A%2F%2 [truncated]...
- not=empty&grant_type=authorization_code&redirect_uri=http%3A%2F%2Fmy.page.com%2Fcallback&code=zzzzaaaa
?                                                                                         --------------
+ not=empty&grant_type=authorization_code&code=zzzzaaaa&redirect_uri=http%3A%2F%2Fmy.page.com%2Fcallback
?                                        ++++++++++++++


======================================================================
FAIL: Verify correct access token request body construction.
----------------------------------------------------------------------
Traceback (most recent call last):
    File ""/home/ib/Testing/oauthlib/tests/oauth2/draft25/test_parameters.py"", line 124, in test_prepare_token_request
      self.assertEqual(prepare_token_request(**self.grant_body), self.auth_grant_body)
AssertionError: 'grant_type=authorization_code&redirect_uri=https%3A%2F%2Fclient.example.com%2Fc [truncated]... != 'grant_type=authorization_code&code=SplxlOBeZQQYbYS6WxSbIA&redirect_uri=https%3A [truncated]...
- grant_type=authorization_code&redirect_uri=https%3A%2F%2Fclient.example.com%2Fcb&code=SplxlOBeZQQYbYS6WxSbIA
+ grant_type=authorization_code&code=SplxlOBeZQQYbYS6WxSbIA&redirect_uri=https%3A%2F%2Fclient.example.com%2Fcb


======================================================================
FAIL: test_dict_body (tests.test_common.CommonTests)
----------------------------------------------------------------------
Traceback (most recent call last):
    File ""/home/ib/Testing/oauthlib/tests/test_common.py"", line 82, in test_dict_body
      self.assertEqual(r.decoded_body, self.params_twotuple)
AssertionError: Lists differ: [('baz', '123'), ('foo', 'bar'... != [('foo', 'bar'), ('baz', '123'...

First differing element 0:
('baz', '123')
('foo', 'bar')

- [('baz', '123'), ('foo', 'bar')]
+ [('foo', 'bar'), ('baz', '123')]

======================================================================
FAIL: test_extract_params_dict (tests.test_common.CommonTests)
----------------------------------------------------------------------
Traceback (most recent call last):
    File ""/home/ib/Testing/oauthlib/tests/test_common.py"", line 30, in test_extract_params_dict
      self.assertEqual(extract_params(self.params_dict), self.params_twotuple)
AssertionError: Lists differ: [('baz', '123'), ('foo', 'bar'... != [('foo', 'bar'), ('baz', '123'...

First differing element 0:
('baz', '123')
('foo', 'bar')

- [('baz', '123'), ('foo', 'bar')]
+ [('foo', 'bar'), ('baz', '123')]

----------------------------------------------------------------------
```
",start issue,OAuth 2 Tests depend on dict ordering
1,issue_closed,62,idan,oauthlib,ib-lundgren,2012-11-08 20:05:02,,closed issue,OAuth 2 Tests depend on dict ordering
2,issue_comment,62,idan,oauthlib,warsaw,2012-10-28 16:11:34,"Would it not be better to explicitly sort the keyword arguments?

```
--- a/oauthlib/oauth2/draft25/parameters.py
+++ b/oauthlib/oauth2/draft25/parameters.py
@@ -64,7 +64,7 @@
     if state:
         params.append(('state', state))

-    for k in kwargs:
+    for k in sorted(kwargs):
         if kwargs[k]:
             params.append((unicode_type(k), kwargs[k]))

@@ -98,7 +98,7 @@
     if 'scope' in kwargs:
         kwargs['scope'] = scope_to_string(kwargs['scope'])

-    for k in kwargs:
+    for k in sorted(kwargs):
         if kwargs[k]:
             params.append((unicode_type(k), kwargs[k]))

--- a/tests/oauth2/draft25/test_client.py
+++ b/tests/oauth2/draft25/test_client.py
@@ -294,7 +294,7 @@
     password = ""bar""
     body = ""not=empty""

-    body_up = ""not=empty&grant_type=password&username=%s&password=%s"" % (username, password)
+    body_up = ""not=empty&grant_type=password&password=%s&username=%s"" % (password, username)
     body_kwargs = body_up + ""&some=providers&require=extra+arguments""

     token_json = ('{   ""access_token"":""2YotnFZFEjr1zCsicMWpAA"",'
--- a/tests/oauth2/draft25/test_parameters.py
+++ b/tests/oauth2/draft25/test_parameters.py
@@ -56,7 +56,7 @@
         'username': 'johndoe',
         'password': 'A3ddj3w'
     }
-    password_body = 'grant_type=password&username=johndoe&password=A3ddj3w'
+    password_body = 'grant_type=password&password=A3ddj3w&username=johndoe'

     cred_grant = {'grant_type': 'client_credentials'}
     cred_body = 'grant_type=client_credentials'
```
",,
3,issue_comment,62,idan,oauthlib,warsaw,2012-10-29 10:07:41,"Sorry, that patch isn't sufficient.  I've uploaded a patch to Ubuntu and will do a pull request.
",,
4,issue_comment,62,idan,oauthlib,ib-lundgren,2012-10-30 19:28:11,"@warsaw - Thanks for the patch & #63! 

OAuthLib aims to be very strictly spec compliant\* and while sorting the parameters seem rather innocent it's not the expected behaviour. Furthermore I much rather improve the tests and make them robust than tweak the code to fit the tests. Adding an assert_url_equals method to TestCase is rather trivial (using urlparse for the heavy lifting). 

For the two tuples I think TestCase.assertItemsEqual should be sufficient. 
-  if you find places where this could be improved upon please point it out =)
",,
5,issue_comment,62,idan,oauthlib,ib-lundgren,2012-11-08 20:05:02,"@warsaw I was not sure if you found any time to work more on the PR or not and since I found a free spot in my calendar and sorted this out. I've added you to AUTHORS, let me know if you'd prefer not to be listed.

Hopefully I covered most of it but will keep an eye out for flakyness. 

I've pushed this to PYPI as 0.3.2.

Heard from @christofferholmstedt that you are working a bit with making OAuth requests and thought I'd give a shoutout to the awesome requests library that has OAuthLib powered OAuth support built in =)

Here's an example on doing HMAC-SHA1 signed requests but RSA and plaintext are of course also supported.
http://docs.python-requests.org/en/latest/user/quickstart/#oauth-authentication
",,
