,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1144,nilearn,nilearn,alexsavio,2016-06-22 10:07:50,"Hi,

This fix I think it makes sense since BaseSlices._map_show can actually return an empty list.
",start issue,displays.add_overlay: Add check if ims is empty
2,issue_closed,1144,nilearn,nilearn,GaelVaroquaux,2016-06-23 12:56:04,,closed issue,displays.add_overlay: Add check if ims is empty
3,pull_request_title,1144,nilearn,nilearn,alexsavio,2016-06-22 10:07:50,"Hi,

This fix I think it makes sense since BaseSlices._map_show can actually return an empty list.
",5d52bd4f11d54d9711caa8a1d6b768c8e3c6145a,displays.add_overlay: Add check if ims is empty
4,pull_request_merged,1144,nilearn,nilearn,GaelVaroquaux,2016-06-23 12:56:04,displays.add_overlay: Add check if ims is empty,40069cb14b43333a73137797eac895cfb054db29,Pull request merge from Neurita/nilearn:fixcutplot to nilearn/nilearn:master
5,issue_comment,1144,nilearn,nilearn,alexsavio,2016-06-22 13:34:15,"In the issue #1135 I linked a small example where this happens.
In this example the files don't have exactly the same matrix shape, I was expecting a 'shape mismatch' error, but I guess you already added the resampling for plotting.

In my use case I want to plot a subset of the cuts that I get with find_cut_slices.
The thing is that I have it solved already with this PR.

Here goes the test:

``` python
import nilearn.plotting as niplot
import nilearn.image as niimg

img    = niimg.load_img('test.nii.gz')  # shape is (79,  95, 79)
bg_img = 'single_subj_T1_brain.nii.gz'  # shape is (91, 109, 91)

cuts = niplot.find_cut_slices(img, 
                              n_cuts=20,
                              direction='z')

p = niplot.plot_stat_map(img, 
                         display_mode='z', 
                         cut_coords=cuts[-8:],)
                         bg_img=bg_img)

niplot.show()

p.close()
```
",,
6,issue_comment,1144,nilearn,nilearn,alexsavio,2016-06-22 15:51:02,"I didn't know exactly what to put there, since I still haven't gone through `_map_show`.
",,
7,issue_comment,1144,nilearn,nilearn,alexsavio,2016-06-22 15:58:29,"Not sure if this is enough. If you have patience, a few days, I can decipher _map_show and add comments and docstrings to it.
",,
8,pull_request_commit_comment,1144,nilearn,nilearn,GaelVaroquaux,2016-06-22 13:06:23,"That is actually a surprising line for me. Could you add a comment explaining when ims doesn't evaluate to true (ie it's an empty list?)
",5d52bd4f11d54d9711caa8a1d6b768c8e3c6145a,"(None, '', u'nilearn/plotting/displays.py')"
9,pull_request_commit_comment,1144,nilearn,nilearn,GaelVaroquaux,2016-06-22 15:42:32,"Looks like you forgot to end the sentence.
",5d52bd4f11d54d9711caa8a1d6b768c8e3c6145a,"(None, '', u'nilearn/plotting/tests/test_img_plotting.py')"
10,pull_request_commit_comment,1144,nilearn,nilearn,GaelVaroquaux,2016-06-22 15:50:26,"Can you also address this comment please :)

I am thinking about people looking at the code in the future.
",5d52bd4f11d54d9711caa8a1d6b768c8e3c6145a,"(None, '', u'nilearn/plotting/displays.py')"
11,pull_request_commit,1144,nilearn,nilearn,alexsavio,2016-06-22 10:03:38,displays.add_overlay:add check if ims is empty,080915a327bfd46f90cacde7ef3df3d219be696d,
12,pull_request_commit,1144,nilearn,nilearn,alexsavio,2016-06-22 15:26:24,add test for corner cut subset,29e12d5218ddf9c8dbd1050777db8325748e50eb,
13,pull_request_commit,1144,nilearn,nilearn,alexsavio,2016-06-22 15:49:30,fix docstring in test_outlier_cut_coords.,86c8f3edf5de407e9791ba764ebd330fed00303a,
14,pull_request_commit,1144,nilearn,nilearn,alexsavio,2016-06-22 15:57:00,add comment to fix,5d52bd4f11d54d9711caa8a1d6b768c8e3c6145a,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1143,nilearn,nilearn,MartinPerez,2016-06-21 16:57:22,"As explained in #1118 all maskers had the option of passing False in the documentation for high pass and low pass, but this would create an error in signal.py under some circumstances. So updated documentation and raised a typeerror in signal.py to avoid future problems. Moreover in signal.py is clearly stated that high pass and low pass should be float or None.
",start issue,"fixed doc in all maskers, changed False possibility for None. Moreove…"
2,issue_closed,1143,nilearn,nilearn,GaelVaroquaux,2016-07-05 08:22:35,,closed issue,"fixed doc in all maskers, changed False possibility for None. Moreove…"
3,pull_request_title,1143,nilearn,nilearn,MartinPerez,2016-06-21 16:57:22,"As explained in #1118 all maskers had the option of passing False in the documentation for high pass and low pass, but this would create an error in signal.py under some circumstances. So updated documentation and raised a typeerror in signal.py to avoid future problems. Moreover in signal.py is clearly stated that high pass and low pass should be float or None.
",e8e6969f6eda3c6e5d4bb298598c93fafffc13a6,"fixed doc in all maskers, changed False possibility for None. Moreove…"
4,pull_request_merged,1143,nilearn,nilearn,GaelVaroquaux,2016-07-05 08:22:35,"fixed doc in all maskers, changed False possibility for None. Moreove…",d9ee0e84d74f372850fe7889c67826e2d97436e8,Pull request merge from MartinPerez/nilearn:doc_fix to nilearn/nilearn:master
5,issue_comment,1143,nilearn,nilearn,lesteve,2016-06-23 06:00:16,"> memory failure in one build?

Ignore this one, it is failing intermittently and unfortunately @aabadie did not find a way to make it more reliable.
",,
6,issue_comment,1143,nilearn,nilearn,MartinPerez,2016-06-21 19:20:29,"@AlexandreAbraham this is what I told you about, sorry I took some time to make the PR.
",,
7,issue_comment,1143,nilearn,nilearn,MartinPerez,2016-06-22 19:33:00,"memory failure in one build? could this be due to adding assert_raises errors with signal.clean? I dont understand why this would be the case.
",,
8,issue_comment,1143,nilearn,nilearn,MartinPerez,2016-07-01 23:01:40,"space net done. Sorry I missed it.
",,
9,issue_comment,1143,nilearn,nilearn,KamalakerDadi,2016-07-01 18:30:28,"Small remark on error message. Otherwise, LGTM.
",,
10,issue_comment,1143,nilearn,nilearn,KamalakerDadi,2016-07-01 19:55:27,"Can you also have a look at `nilearn/decoding/space_net.py` ?
",,
11,pull_request_commit_comment,1143,nilearn,nilearn,bthirion,2016-06-21 20:46:23,"Could you add a test for that ?
",e8e6969f6eda3c6e5d4bb298598c93fafffc13a6,"(None, '', u'nilearn/signal.py')"
12,pull_request_commit_comment,1143,nilearn,nilearn,lesteve,2016-06-22 08:27:34,"Best practice: always include the value provided by the user in the error message, something like:

``` py
raise TypeError(""High pass must be float or None but you provided high_pass='{0}'"".format(high_pass))
```
",e8e6969f6eda3c6e5d4bb298598c93fafffc13a6,"(None, '', u'nilearn/signal.py')"
