,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,195,nilearn,nilearn,VirgileFritsch,2014-05-21 13:45:54,"Scheduled for the first release (see https://github.com/nilearn/nilearn/pull/189#issuecomment-43651495). The examples should be structured so that the user does can easily find what it is looking for.

Maybe a folder with ""advanced examples"" would be useful (amongst others).
Indeed, some examples are technical whereas some depict typical use-cases.
",start issue,Organize examples
2,issue_closed,195,nilearn,nilearn,lesteve,2014-12-10 10:30:32,,closed issue,Organize examples
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,187,nilearn,nilearn,schwarty,2014-04-16 16:54:29,"Trying to load images containing NaNs with a masker that is given a mask (and therefore doesn't compute one during the fit) returns empty images. I guess in my case it is because of the resampling. I know there are some plans on imputation of missing data, but should we do something simpler in the meantime like settings the NaNs to zero?
The least we should do is raise a warning.
",start issue,NaNs are annoying
2,issue_closed,187,nilearn,nilearn,GaelVaroquaux,2014-05-19 13:07:02,,closed issue,NaNs are annoying
3,issue_comment,187,nilearn,nilearn,GaelVaroquaux,2014-04-17 09:01:56,"I think that the resampling could be made more clever to deal with NaNs
automatically. It's a bit of work, but it's really worth it.
",,
4,issue_comment,187,nilearn,nilearn,GaelVaroquaux,2014-04-22 14:57:05,"Proposed solution: tackle the problem at the resampling level:

If they are NaNs in the data, take a mask of these, do an imputation of the data in this mask (using our imputation method that works by growing the data from the edges of the mask), resample the imputed data. In the mean-while, resample the mask and use the resampled mask to insert NaNs in the output image. This last step would be optional, to keep the imputed values in the output image.

Also, of course, we would spit a big nasty warning if there are NaNs, and the imputation option is not turned on.
",,
5,issue_comment,187,nilearn,nilearn,GaelVaroquaux,2014-05-19 13:07:02,"Fixed by #188
",,
6,issue_comment,187,nilearn,nilearn,bthirion,2014-04-16 21:43:34,"Silently imputing by 0's will probably create many issues: it should be required explictly by the user.
Raising a warning is clearly necessary. 
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,188,nilearn,nilearn,GaelVaroquaux,2014-04-22 20:16:21,"Addresses cleanly #187 with a mix of mask and imputation via extrapolation.

@schwarty, @bthirion, @eickenberg: care to review?
",start issue,Nan in resample
2,issue_closed,188,nilearn,nilearn,GaelVaroquaux,2014-05-16 14:55:56,,closed issue,Nan in resample
3,pull_request_title,188,nilearn,nilearn,GaelVaroquaux,2014-04-22 20:16:21,"Addresses cleanly #187 with a mix of mask and imputation via extrapolation.

@schwarty, @bthirion, @eickenberg: care to review?
",c4dc4f94ed8170322212a130b8c198821d06aae3,Nan in resample
4,issue_comment,188,nilearn,nilearn,GaelVaroquaux,2014-04-26 11:15:13,"Is there any reason not to merge this PR?
",,
5,issue_comment,188,nilearn,nilearn,GaelVaroquaux,2014-05-16 14:46:26,"I have taken in account the various comments and merged. Thanks all!

Pff, this nan behavior was really getting in our way.
",,
