,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,issue_title,229,idan,oauthlib,TkTech,2013-12-10 19:53:50,"-- NOT READY FOR MERGE --

This PR is not yet ready to be merged, and is just to track work towards ticket #226.
- [x] Implement `sign_rsa_sha1(base_string, rsa_private_key)` with tlslite
- [ ] Implement `verify_rsa_sha1(request, rsa_public_key)` with tlslite
- [ ] Swap pycrypto for tlslite in documentation references
- [x] Swap pycrypto for tlslite in setup.py
",start issue,sign_rsa_sha1 no longer requires pycrypto (tests pass)
1,issue_closed,229,idan,oauthlib,TkTech,2014-09-18 13:38:00,,closed issue,sign_rsa_sha1 no longer requires pycrypto (tests pass)
2,pull_request_title,229,idan,oauthlib,TkTech,2013-12-10 19:53:50,"-- NOT READY FOR MERGE --

This PR is not yet ready to be merged, and is just to track work towards ticket #226.
- [x] Implement `sign_rsa_sha1(base_string, rsa_private_key)` with tlslite
- [ ] Implement `verify_rsa_sha1(request, rsa_public_key)` with tlslite
- [ ] Swap pycrypto for tlslite in documentation references
- [x] Swap pycrypto for tlslite in setup.py
",87578ec71620be359fb1bdb7fbed8659d1ce3087,sign_rsa_sha1 no longer requires pycrypto (tests pass)
3,issue_comment,229,idan,oauthlib,ib-lundgren,2014-01-20 10:45:27,"Looks like a good start!

I think having docs for how to keep using PyCrypto would be a good start for sure. Also, this update should make it easier for Windows users to get started using RSA-SHA1 as PyCrypto is fairly cumbersome to install there from what I gather.

Sorry for taking so long to reply. Would you like some help with something in particular or happy to tackle both implementation and docs? 
",,
4,issue_comment,229,idan,oauthlib,whit537,2014-09-18 12:59:31,"This PR seems to have stalled. I suggest closing, especially in light of https://github.com/idan/oauthlib/issues/226#issuecomment-53194390.
",,
5,issue_comment,229,idan,oauthlib,TkTech,2014-09-18 13:38:00,"Agreed, closing. While I could get it to pass locally, I never managed to get the builds to pass on travis.
",,
6,pull_request_commit,229,idan,oauthlib,TkTech,2013-12-10 19:06:17,sign_rsa_sha1 no longer requires pycrypto (tests pass),ffd0505db80b0a671b013ab4bd84780591c065ad,
7,pull_request_commit,229,idan,oauthlib,TkTech,2013-12-10 19:58:02,Swap pycrypto for tlslite in setup.py,0def5967c3eb5f51fbb159742ea95e19f5330b2d,
8,pull_request_commit,229,idan,oauthlib,TkTech,2013-12-10 20:00:18,Add tlslite to .travis.yml (Whoops!),87578ec71620be359fb1bdb7fbed8659d1ce3087,
0,issue_title,270,idan,oauthlib,singingwolfboy,2014-09-18 15:36:31,"Similar to #269, but drops the envvar
",start issue,Use warnings.warn() to warn for scope change
1,issue_closed,270,idan,oauthlib,ib-lundgren,2014-10-23 18:45:11,,closed issue,Use warnings.warn() to warn for scope change
2,pull_request_title,270,idan,oauthlib,singingwolfboy,2014-09-18 15:36:31,"Similar to #269, but drops the envvar
",155cbdef3226462a6bc434e180e736b6918b947e,Use warnings.warn() to warn for scope change
3,pull_request_commit,270,idan,oauthlib,singingwolfboy,2014-09-18 14:57:46,"Use warnings.warn() to warn for scope change

This does not raise an exception and disrupt the call stack",155cbdef3226462a6bc434e180e736b6918b947e,
0,issue_title,265,idan,oauthlib,singingwolfboy,2014-09-15 23:16:43,"Because `warnings.catch_warnings()` is not thread-safe.
https://docs.python.org/3/library/warnings.html#warnings.catch_warnings
",start issue,Turn off raising warnings via parameter
1,issue_closed,265,idan,oauthlib,singingwolfboy,2014-09-18 14:59:37,,closed issue,Turn off raising warnings via parameter
2,pull_request_title,265,idan,oauthlib,singingwolfboy,2014-09-15 23:16:43,"Because `warnings.catch_warnings()` is not thread-safe.
https://docs.python.org/3/library/warnings.html#warnings.catch_warnings
",2323609dc88ff4ea3add9d6e377b7aaf579a3ec0,Turn off raising warnings via parameter
3,issue_comment,265,idan,oauthlib,singingwolfboy,2014-09-15 23:23:16,"We should maybe also use `warnings.warn()` instead of raising a Warning directly: https://docs.python.org/2/library/warnings.html#warnings.warn
",,
4,issue_comment,265,idan,oauthlib,whit537,2014-09-18 12:55:44,"Another way to do this would be with an envvar. That's what's used for [insecure transports](https://github.com/idan/oauthlib/blob/8fcceae9ef2d6e3c0cdf38b12ac71bc538dd6432/oauthlib/oauth2/rfc6749/utils.py#L89), for example, and it's also the approach I took in #268 for relaxing the `token_type` requirement in `parse_token_response`. Is this a knob one wants to configure for the whole application or do we need per-call configuration?

If we proceed with the additional parameter to `parse_token_response` as implemented here then it seems that we should also expose that in the other `client/*_application.py` files.
",,
5,issue_comment,265,idan,oauthlib,singingwolfboy,2014-09-18 13:38:53,"@whit537 using an envvar seems like a great idea, actually -- let me switch my pull request to do that. I don't think per-call configuration is necessary.
",,
6,issue_comment,265,idan,oauthlib,whit537,2014-09-18 13:40:26,"@singingwolfboy Next question is what the default should be. Per the [robustness principle](http://en.wikipedia.org/wiki/Robustness_principle) I went with a non-strict default on #268.
",,
7,issue_comment,265,idan,oauthlib,singingwolfboy,2014-09-18 14:06:03,"@whit537 I think it makes sense to raise the warning by default. First of all, it maintains backwards compatibility. Second, in single-threaded applications, you can just use `warnings.catch_warnings()` to silence the warning (which I assume is why the Warning exception was chosen in the first place). Third, receiving a different scope from the scope you requested seems like an exceptional situation, and exceptional situations warrant exceptions.

If only `warnings.catch_warnings()` was threadsafe, this whole pull request would be unnecessary. :(
",,
8,issue_comment,265,idan,oauthlib,whit537,2014-09-18 14:09:58,"@singingwolfboy Couldn't you just use try/except to catch warnings?

``` python
try:
    parse_token_response(token_response)
except Warning:
    pass
```
",,
9,issue_comment,265,idan,oauthlib,singingwolfboy,2014-09-18 14:23:26,"@whit537 not for my use case, because I need the output from the function that I'm calling, and raising an exception prevents me from getting the return value. Specifically, [this is the code where the exception gets raised](https://github.com/singingwolfboy/flask-dance/blob/c306ad936/flask_dance/consumer/oauth2.py#L107-L111): `flask_dance.consumer.OAuth2ConsumerBlueprint.authorized()` is calling `requests_oauthlib.OAuth2Session.fetch_token()` is calling `WebApplicationClient.parse_token_response()`.
",,
10,issue_comment,265,idan,oauthlib,whit537,2014-09-18 14:46:48,"Ah, okay. That makes sense.
",,
11,issue_comment,265,idan,oauthlib,singingwolfboy,2014-09-18 14:59:37,"I figured it would be better to leave this PR as-is and simply create a new one, rather than removing my work. (Could be useful as a reference, or for comparison.) I've opened #269, and we can continue this discussion there.
",,
12,pull_request_commit,265,idan,oauthlib,singingwolfboy,2014-09-15 23:15:19,"Turn off raising warnings via parameter

Because warnings.catch_warnings() is not thread-safe.
https://docs.python.org/3/library/warnings.html#warnings.catch_warnings",2323609dc88ff4ea3add9d6e377b7aaf579a3ec0,
0,issue_title,269,idan,oauthlib,singingwolfboy,2014-09-18 14:58:45,"See https://github.com/idan/oauthlib/pull/265 for explanation/discussion
",start issue,Ignore scope change on setting envvar
1,issue_closed,269,idan,oauthlib,ib-lundgren,2014-10-23 18:45:00,,closed issue,Ignore scope change on setting envvar
2,pull_request_title,269,idan,oauthlib,singingwolfboy,2014-09-18 14:58:45,"See https://github.com/idan/oauthlib/pull/265 for explanation/discussion
",3c8261bec13e15b3845f7dd1e87e46b329329d6f,Ignore scope change on setting envvar
3,issue_comment,269,idan,oauthlib,whit537,2014-09-18 15:00:41,"lgtm
",,
