,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,748,nilearn,nilearn,AlexandreAbraham,2015-08-04 08:19:42,"Fix #745 
",start issue,Add full brain mask to haxby dataset.
2,issue_closed,748,nilearn,nilearn,lesteve,2015-08-04 11:12:57,,closed issue,Add full brain mask to haxby dataset.
3,pull_request_title,748,nilearn,nilearn,AlexandreAbraham,2015-08-04 08:19:42,"Fix #745 
",32a62e8508f197cf37f7203507abb690dad26ae9,Add full brain mask to haxby dataset.
4,pull_request_merged,748,nilearn,nilearn,lesteve,2015-08-04 11:12:57,Add full brain mask to haxby dataset.,e89cb615ebedfc2e755d92858a15aa1816754099,Pull request merge from AlexandreAbraham/nilearn:mask_haxby to nilearn/nilearn:master
5,issue_comment,748,nilearn,nilearn,lesteve,2015-08-04 11:12:55,"LGTM, merging thanks!
",,
6,pull_request_commit,748,nilearn,nilearn,AlexandreAbraham,2015-08-04 08:18:39,Add full brain mask to haxby dataset.,32a62e8508f197cf37f7203507abb690dad26ae9,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,749,nilearn,nilearn,AlexandreAbraham,2015-08-04 08:31:08,"Fix #743
",start issue,Better check of dimensions.
2,issue_closed,749,nilearn,nilearn,AlexandreAbraham,2015-08-04 09:02:21,,closed issue,Better check of dimensions.
3,pull_request_title,749,nilearn,nilearn,AlexandreAbraham,2015-08-04 08:31:08,"Fix #743
",d3907ffc827d29d48b36187252924b39ee86470c,Better check of dimensions.
4,pull_request_merged,749,nilearn,nilearn,AlexandreAbraham,2015-08-04 09:02:20,Better check of dimensions.,287e65bbea1e65748d752218277df1c6ce267d1b,Pull request merge from AlexandreAbraham/nilearn:better_tests to nilearn/nilearn:master
5,pull_request_commit,749,nilearn,nilearn,AlexandreAbraham,2015-08-04 08:28:35,Better check of dimensions.,d3907ffc827d29d48b36187252924b39ee86470c,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,745,nilearn,nilearn,poldrack,2015-08-02 00:24:39,"the whole-brain mask is included in the haxby_dataset_simple download, but not in the haxby_dataset download.  seems like both of them should include the full mask
",start issue,should include full mask in haxby_dataset
2,issue_closed,745,nilearn,nilearn,lesteve,2015-08-04 11:12:57,,closed issue,should include full mask in haxby_dataset
3,issue_comment,745,nilearn,nilearn,lesteve,2015-08-03 12:23:03,"> seems like both of them should include the full mask

Seems like an oversight indeed!
",,
4,issue_comment,745,nilearn,nilearn,AlexandreAbraham,2015-08-03 17:14:25,"The whole-brain mask is shipped with the haxby example. The archive is 100MB, which is a lot to download for a single mask. Plus, we have no guarantee that this mask is suited for the whole dataset. @GaelVaroquaux, do you think we should upload it on NITRC and make it available with the full dataset?
",,
5,issue_comment,745,nilearn,nilearn,GaelVaroquaux,2015-08-03 17:15:02,"> @GaelVaroquaux, do you think we should upload it on NITRC and make it
> available with the full dataset?

+1
",,
6,issue_comment,745,nilearn,nilearn,AlexandreAbraham,2015-08-04 07:54:23,"This one is fast. I take care of it while drinking my coffee.
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,743,nilearn,nilearn,lesteve,2015-07-31 12:57:36,"### [Codacy](https://www.codacy.com/app/lesteve/nilearn/commit?cid=13573588) detected an issue:
#### Message: `Bad except clauses order (TypeError is an ancestor class of DimensionError)`
#### Occurred on:
- **Commit**:  a6fa5848930c40a59652231a47b7f6d4a9edefc5
- **File**:    [nilearn/_utils/niimg_conversions.py](https://github.com/nilearn/nilearn/blob/a6fa5848930c40a59652231a47b7f6d4a9edefc5/nilearn/_utils/niimg_conversions.py)
- **LineNum**: [140](https://github.com/nilearn/nilearn/blob/a6fa5848930c40a59652231a47b7f6d4a9edefc5/nilearn/_utils/niimg_conversions.py#L140)
- **Code**:    `except DimensionError as exc:`
#### Currently on:
- **Commit**:  5b5d8d206c03c3c65ee22896d2850bbb886b333a
- **File**:    [nilearn/_utils/niimg_conversions.py](https://github.com/nilearn/nilearn/blob/5b5d8d206c03c3c65ee22896d2850bbb886b333a/nilearn/_utils/niimg_conversions.py)
- **LineNum**: [149](https://github.com/nilearn/nilearn/blob/5b5d8d206c03c3c65ee22896d2850bbb886b333a/nilearn/_utils/niimg_conversions.py#L149)

It looks like this is a real issue since it was caught by landscape.io too.
",start issue,Bad except clauses order (TypeError is an ancestor class of DimensionError)
2,issue_closed,743,nilearn,nilearn,AlexandreAbraham,2015-08-04 09:02:21,,closed issue,Bad except clauses order (TypeError is an ancestor class of DimensionError)
3,issue_comment,743,nilearn,nilearn,AlexandreAbraham,2015-07-31 13:01:41,"Wow, effectivement !
",,
4,issue_comment,743,nilearn,nilearn,lesteve,2015-07-31 13:10:09,"BTW as a general announcement I just set up Codacy which looks quite good. It should add a new status for code quality in PR, let's see how useful this is.

One reason to love Codacy even if you have no clue what it does: it rates nilearn as an A project: https://www.codacy.com/app/lesteve/nilearn/dashboard.
",,
5,issue_comment,743,nilearn,nilearn,lesteve,2015-07-31 13:11:19,"Also you can create issue from Codacy which is what I did here, hence the very detailed template (no I didn't do the history research and type that in).
",,
6,issue_comment,743,nilearn,nilearn,AlexandreAbraham,2015-07-31 13:36:14,"Can you exclude sphinx gallery from Codacy? It raises most of the issues.
",,
7,issue_comment,743,nilearn,nilearn,lesteve,2015-07-31 13:46:01,"I just tried but I am not sure if/when this is going to have an effect. FWIW you can filter by language, severity, or type, for the Codacy issues.
",,
8,issue_comment,743,nilearn,nilearn,lesteve,2015-07-31 15:41:09,"I see that you have pushed a fix in master, thanks! There is something I don't understand though shouldn't it have been caught by the tests?

I seem to remember that we checked the error message to make sure it mentioned 4d rather than 3d or something like that.
",,
