,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,612,nilearn,nilearn,mrahim,2015-06-16 11:03:52,"Added mask_img in NiftiSpheresMasker docstring
",start issue,NiftiSpheresMasker Docstring
2,issue_closed,612,nilearn,nilearn,AlexandreAbraham,2015-06-16 11:46:01,,closed issue,NiftiSpheresMasker Docstring
3,pull_request_title,612,nilearn,nilearn,mrahim,2015-06-16 11:03:52,"Added mask_img in NiftiSpheresMasker docstring
",9cb73963cc7fdcbd4aad23c9a2ca195037cdf94d,NiftiSpheresMasker Docstring
4,pull_request_merged,612,nilearn,nilearn,AlexandreAbraham,2015-06-16 11:46:01,NiftiSpheresMasker Docstring,087f70f9dfbeaa8d89d3a583cecb78d458d89d73,Pull request merge from mrahim/nilearn:patch-4 to nilearn/nilearn:master
5,issue_comment,612,nilearn,nilearn,AlexandreAbraham,2015-06-16 11:46:09,"Thx.
",,
6,pull_request_commit,612,nilearn,nilearn,mrahim,2015-06-16 11:03:26,"NiftiSpheresMasker Docstring

Added mask_img in NiftiSpheresMasker docstring",9cb73963cc7fdcbd4aad23c9a2ca195037cdf94d,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,430,nilearn,nilearn,AlexandreAbraham,2015-02-15 17:59:01,"Addresses #353.

What is left to do:
- [x] Improve code coverage if possible
- [x] Decide what to do if seed is outside of fov (ATM, it will select the closest voxel, meaning one valid voxel on the edge). Suggested behavior: if the seed is too far from the edge, raise an error.
- [x] Edit: add mask handling. If some voxels are in a ball but outside of the mask, they shouldn't be considered.
- [x] Decide what to do in case of duplicate in the seeds (this can be an unwanted behavior if two seeds are close and the resolution of the data is low)
- [x] Open issue about documentation
- [x] Add example
",start issue,[MRG] Nifti spheres masker
2,issue_closed,430,nilearn,nilearn,lesteve,2015-06-08 12:50:02,,closed issue,[MRG] Nifti spheres masker
3,pull_request_title,430,nilearn,nilearn,AlexandreAbraham,2015-02-15 17:59:01,"Addresses #353.

What is left to do:
- [x] Improve code coverage if possible
- [x] Decide what to do if seed is outside of fov (ATM, it will select the closest voxel, meaning one valid voxel on the edge). Suggested behavior: if the seed is too far from the edge, raise an error.
- [x] Edit: add mask handling. If some voxels are in a ball but outside of the mask, they shouldn't be considered.
- [x] Decide what to do in case of duplicate in the seeds (this can be an unwanted behavior if two seeds are close and the resolution of the data is low)
- [x] Open issue about documentation
- [x] Add example
",3114db43146906d7c09df5c98b8a1b212ff9866d,[MRG] Nifti spheres masker
4,pull_request_merged,430,nilearn,nilearn,lesteve,2015-06-08 12:50:02,[MRG] Nifti spheres masker,c5192cce95b5c43ba45d2479e38d59c30ac00bea,Pull request merge from AlexandreAbraham/nilearn:nifti_spheres_masker to nilearn/nilearn:master
5,issue_comment,430,nilearn,nilearn,bcipolli,2015-02-25 20:10:20,"I just started to try and work with this, and I found it has a very limited function.  It would be much more useful to me (and perhaps others?) if the masker accepted a transformation function.  You extract the voxels within the sphere and you pass them to me; I have a function to create a value from it.

Is it something to consider here, in #353, or to open a new issue about?
Edit: Here's my code for having a generic `xfer_fn`: https://github.com/bcipolli/nilearn/commit/d085fcd934a48bc65ffb2557c388c0788ecb1e58

Edit: Turns out, the algorithm is fixed to loop over seeds (vs. image slices).  I actually want the latter.  Since this is a bigger generalization of the idea, I'll open up a new issue for this to discuss.
",,
6,issue_comment,430,nilearn,nilearn,bcipolli,2015-02-25 21:50:33,"How about an `inverse_transform` method, that outputs the vector values at each seed location?  At the very least it's good for visualization.

Edit: this would require a `seeds_img`.  Allowing input of a `seeds_img` instead of `seeds` in the constructor would be a nice feature as well.
",,
