,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1000,nilearn,nilearn,arthurmensch,2016-02-19 14:49:50,"Given the issue #999 #998, it would be a good idea to run the example set in Python 3. Does CircleCI allows build matrix ?

By the way this is the issue #1000, cheers
",start issue,CircleCI: run examples in Python 3
2,issue_closed,1000,nilearn,nilearn,lesteve,2016-03-10 08:31:47,,closed issue,CircleCI: run examples in Python 3
3,issue_comment,1000,nilearn,nilearn,GaelVaroquaux,2016-02-19 14:54:12,"We can't have a build matrix. That would be too costly. 

I might be convinced to change the default python to 3 on circle,  though

Sent from my phone. Please forgive brevity and mis spelling

On Feb 19, 2016, 15:50, at 15:50, Arthur Mensch notifications@github.com wrote:

> Given the issue #999 #998, it would be a good idea to run the example
> set in Python 3. Does CircleCI allows build matrix ?
> 
> By the way this is the issue #1000, cheers
> 
> ---
> 
> Reply to this email directly or view it on GitHub:
> https://github.com/nilearn/nilearn/issues/1000
",,
4,issue_comment,1000,nilearn,nilearn,lesteve,2016-03-02 14:27:47,"Have you tried running the examples examples/02_decoding/plot_mixed_gambles_space_net.py with python 3 ?
",,
5,issue_comment,1000,nilearn,nilearn,lesteve,2016-03-02 14:56:59,"Have you seen that @arthurmensch opened the issue #998 and #999? Looks like you fixed #999 already maybe you want to open a PR for it.
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1053,nilearn,nilearn,salma1601,2016-03-09 19:15:04,"The csv file has extra-spaces

``` Python
from nilearn import datasets
msdl = datasets.fetch_atlas_msdl()
```

for instance `msdl.networks[-10]` is  `'    Language'` and  `msdl.labels[-5])` is `'  L Ins'`
",start issue,extra spaces in somes labels and networks of MSDL atlas
2,issue_closed,1053,nilearn,nilearn,AlexandreAbraham,2016-07-19 12:39:22,,closed issue,extra spaces in somes labels and networks of MSDL atlas
3,issue_comment,1053,nilearn,nilearn,GaelVaroquaux,2016-07-06 12:29:19,"> I am trying to figure out how to change csv file corrected for white
> spaces. How can I ?

What is the question: do you want to change the file that is hosted on
the website?
",,
