,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,76,nilearn,nilearn,GaelVaroquaux,2013-06-12 15:27:57,"Rename
",start issue,NiftiMultiMasker -> MultiNiftiMasker
2,issue_closed,76,nilearn,nilearn,AlexandreAbraham,2013-06-20 08:54:04,,closed issue,NiftiMultiMasker -> MultiNiftiMasker
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,78,nilearn,nilearn,pgervais,2013-06-13 07:29:43,"The main project has been renamed nilearn, but the main package is still named nisl.
",start issue,Rename nisl package into nilearn
2,issue_closed,78,nilearn,nilearn,AlexandreAbraham,2013-06-20 08:54:59,,closed issue,Rename nisl package into nilearn
3,issue_comment,78,nilearn,nilearn,GaelVaroquaux,2013-06-14 01:20:06,"> We should merge the canica PR first.

+1
",,
4,issue_comment,78,nilearn,nilearn,GaelVaroquaux,2013-06-19 23:01:50,">   • Should we provide a simple search-and-replace script ?

No.

>   • Should we create a full nisl tree and init files so that scripts importing
>     nisl modules would work with a warning ?

No.
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,73,nilearn,nilearn,GaelVaroquaux,2013-06-11 16:18:06,"The idea being that for objects that are not 'masker' objects, you should be able to pass in a 'Masker' object as a mask argument and it would be used to compute the mask with its 'fit' method.
",start issue,Use composition rather than inhertance of NiftiMasker in MultiPCA and CanICA
2,issue_closed,73,nilearn,nilearn,AlexandreAbraham,2013-06-20 08:56:08,,closed issue,Use composition rather than inhertance of NiftiMasker in MultiPCA and CanICA
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,74,nilearn,nilearn,bthirion,2013-06-11 21:21:24,"This is a small PR that addresses some details of the documentation and examples . It is true that documentation needs a larger refactoring, but this will be the topic of future PRs.
",start issue,MRG: Doc improvements
2,issue_closed,74,nilearn,nilearn,GaelVaroquaux,2013-06-12 09:38:08,,closed issue,MRG: Doc improvements
3,pull_request_title,74,nilearn,nilearn,bthirion,2013-06-11 21:21:24,"This is a small PR that addresses some details of the documentation and examples . It is true that documentation needs a larger refactoring, but this will be the topic of future PRs.
",fccbd26f61db8c9215f501a95f03a2bd9ecb75d1,MRG: Doc improvements
4,pull_request_merged,74,nilearn,nilearn,GaelVaroquaux,2013-06-12 09:38:08,MRG: Doc improvements,ef8d760ca7bd1438285a914ee6cf007ad0160823,Pull request merge from bthirion/nilearn:doc-improvements to nilearn/nilearn:master
5,issue_comment,74,nilearn,nilearn,GaelVaroquaux,2013-06-12 09:35:03,"Looks good. Merging. Thanks!
",,
6,pull_request_commit,74,nilearn,nilearn,bthirion,2013-06-11 09:35:07,ENH: Small fixes in docs,d1980b7c889b22328beafbbae7677501253c0421,
7,pull_request_commit,74,nilearn,nilearn,bthirion,2013-06-11 11:49:41,Rewrote the example using a generative model,ebf89f6ec439fb3e7c8c29f52f77d0ffa7f0dfec,
8,pull_request_commit,74,nilearn,nilearn,bthirion,2013-06-11 15:24:04,ENH: mostly cosmetic to improve examples,8e8caf34ed1763c850316c6f5eb7939689d052d0,
9,pull_request_commit,74,nilearn,nilearn,bthirion,2013-06-11 16:27:02,ENH: Hompgeneous use of mask opening. Beware that default values has changed to mask_opening=2 instead of False,6a4d274c5d8d0c235d07ca4bab33eb45a08e78bd,
10,pull_request_commit,74,nilearn,nilearn,bthirion,2013-06-11 21:12:42,Corrected the resmapling doc regarding target_shape,fccbd26f61db8c9215f501a95f03a2bd9ecb75d1,
11,pull_request_commit_comment,74,nilearn,nilearn,AlexandreAbraham,2013-06-12 07:08:30,"If opening is now activated by default, we could just remove the first step here (or find an example in which opening value needs to be changed, but I think we don't have one).
",6a4d274c5d8d0c235d07ca4bab33eb45a08e78bd,"(8, 119, u'doc/extracting_data.rst')"
12,pull_request_commit_comment,74,nilearn,nilearn,bthirion,2013-06-13 08:08:20,"You're right. We should remove this paragraph. Actually, I am thinking of this more as an illustration of the feature rather than a necessary step in the present case (I'm not even sure that opening brings a crucial improvement here).
",6a4d274c5d8d0c235d07ca4bab33eb45a08e78bd,"(8, 119, u'doc/extracting_data.rst')"
13,pull_request_commit_comment,74,nilearn,nilearn,AlexandreAbraham,2013-06-12 07:10:35,"od -> of
",ebf89f6ec439fb3e7c8c29f52f77d0ffa7f0dfec,"(48, 65, u'plot_simulated_data.py')"
