,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1399,nilearn,nilearn,dohmatob,2017-03-02 16:55:55,"```
<ipython-input-27-7f9201be721b> in <module>()
----> 1 unmask(mask_data[mask_data].tolist(), mask_img)

/home/elvis/anaconda2/lib/python2.7/site-packages/nilearn-0.2.6-py2.7.egg/nilearn/masking.pyc in unmask(X, mask_img, order)
    703         ret = []
    704         for x in X:
--> 705             ret.append(unmask(x, mask_img, order=order))  # 1-level recursion
    706         return ret
    707 

/home/elvis/anaconda2/lib/python2.7/site-packages/nilearn-0.2.6-py2.7.egg/nilearn/masking.pyc in unmask(X, mask_img, order)
    709     mask, affine = _load_mask_img(mask_img)
    710 
--> 711     if X.ndim == 2:
    712         unmasked = _unmask_4d(X, mask, order=order)
    713     elif X.ndim == 1:

AttributeError: 'bool' object has no attribute 'ndim'
```",start issue,"unmask works with 1D array, fails with 1D list"
2,issue_closed,1399,nilearn,nilearn,GaelVaroquaux,2017-03-03 11:11:03,,closed issue,"unmask works with 1D array, fails with 1D list"
3,issue_comment,1399,nilearn,nilearn,GaelVaroquaux,2017-03-03 11:11:03,Fixed in #1400 ,,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1410,nilearn,nilearn,akshayah3,2017-03-06 10:32:54,#1193 ,start issue,Support for niimg in find_cut_slices
2,issue_closed,1410,nilearn,nilearn,AlexandreAbraham,2017-03-07 08:59:07,,closed issue,Support for niimg in find_cut_slices
3,pull_request_title,1410,nilearn,nilearn,akshayah3,2017-03-06 10:32:54,#1193 ,dc6ce6d98bf0a86540dae44f16ba723ca136e45e,Support for niimg in find_cut_slices
4,pull_request_merged,1410,nilearn,nilearn,AlexandreAbraham,2017-03-07 08:59:07,Support for niimg in find_cut_slices,18c09716c8a07657681ccd1c58aa4884eb76abf0,Pull request merge from akshayah3/nilearn:niimg to nilearn/nilearn:master
5,issue_comment,1410,nilearn,nilearn,AlexandreAbraham,2017-03-06 16:11:25,"Thanks, will merge when green.",,
6,issue_comment,1410,nilearn,nilearn,akshayah3,2017-03-06 10:40:54,I tried to add support for niimg in `find_cut_slices`. I will make further changes and add test cases based on the reviews.   ,,
7,issue_comment,1410,nilearn,nilearn,codecov[bot],2017-03-06 12:03:11,"# [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1410?src=pr&el=h1) Report
> Merging [#1410](https://codecov.io/gh/nilearn/nilearn/pull/1410?src=pr&el=desc) into [master](https://codecov.io/gh/nilearn/nilearn/commit/1d6c15d48d3fa51ee03765485641e63186c266ff?src=pr&el=desc) will **increase** coverage by `<.01%`.
> The diff coverage is `100%`.


```diff
@@            Coverage Diff             @@
##           master    #1410      +/-   ##
==========================================
+ Coverage   94.51%   94.51%   +<.01%     
==========================================
  Files         118      118              
  Lines       13469    13470       +1     
==========================================
+ Hits        12730    12731       +1     
  Misses        739      739
```


| [Impacted Files](https://codecov.io/gh/nilearn/nilearn/pull/1410?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [nilearn/plotting/find_cuts.py](https://codecov.io/gh/nilearn/nilearn/compare/1d6c15d48d3fa51ee03765485641e63186c266ff...dc6ce6d98bf0a86540dae44f16ba723ca136e45e?src=pr&el=tree#diff-bmlsZWFybi9wbG90dGluZy9maW5kX2N1dHMucHk=) | `90.37% <100%> (+0.07%)` | :white_check_mark: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1410?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1410?src=pr&el=footer). Last update [1d6c15d...dc6ce6d](https://codecov.io/gh/nilearn/nilearn/compare/1d6c15d48d3fa51ee03765485641e63186c266ff...dc6ce6d98bf0a86540dae44f16ba723ca136e45e?el=footer&src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).",,
8,pull_request_commit_comment,1410,nilearn,nilearn,AlexandreAbraham,2017-03-06 15:09:36,Please specify 3D here.,dc6ce6d98bf0a86540dae44f16ba723ca136e45e,"(None, '', u'nilearn/plotting/find_cuts.py')"
9,pull_request_commit_comment,1410,nilearn,nilearn,akshayah3,2017-03-06 16:08:37,Made the change.,dc6ce6d98bf0a86540dae44f16ba723ca136e45e,"(None, '', u'nilearn/plotting/find_cuts.py')"
10,pull_request_commit,1410,nilearn,nilearn,akshayah3,2017-03-06 10:29:20,Support for niimg on find_cut_slices,6abd04b37d336c8c6fc5363dbd97fc1a7eb57faf,
11,pull_request_commit,1410,nilearn,nilearn,akshayah3,2017-03-06 16:05:03,Small change,dc6ce6d98bf0a86540dae44f16ba723ca136e45e,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1402,nilearn,nilearn,medcharleslaidi,2017-03-02 18:14:09,"`plotting.plot_img('4Dimage.nii')`
Error message : 
Input data has incompatible dimensionality: Expected dimension is 3D and you provided a 4D image. See http://nilearn.github.io/manipulating_images/input_output.html.

There is a point at the end of the URL which could be remove to allow to user to directly click on it (in ipython)",start issue,syntax error in URL link - error message of plotting.plot_img
2,issue_closed,1402,nilearn,nilearn,GaelVaroquaux,2017-03-03 18:46:33,,closed issue,syntax error in URL link - error message of plotting.plot_img
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1381,nilearn,nilearn,chrisfoulon,2017-02-15 12:17:12,"Hi nilearn team, thanks for you great work !

I just started to learn to use your functions and I tried to use you plotting function and got the following error : 
<nilearn.plotting.displays.OrthoSlicer at 0x7f22cbd27e80>
/usr/lib/python3.6/site-packages/matplotlib/cbook.py:136: MatplotlibDeprecationWarning: The axisbg attribute was deprecated in version 2.0. Use facecolor instead.
  warnings.warn(message, mplDeprecation, stacklevel=1)

So as you can see I have python 3.6 and matplotlib seems to be upgraded to the latest version. 

Did I make a mistake ? 

Thank you in advance ! 

Chris Foulon.",start issue,Deprecated function used in plotting ? 
2,issue_closed,1381,nilearn,nilearn,GaelVaroquaux,2017-03-03 18:51:15,,closed issue,Deprecated function used in plotting ? 
3,issue_comment,1381,nilearn,nilearn,GaelVaroquaux,2017-03-03 18:51:15,Closing as duplicate of #1394 (which is currently being addressed),,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1329,nilearn,nilearn,salma1601,2016-11-17 10:47:06,,start issue,Can we use plot_connectome for rodents ?
2,issue_closed,1329,nilearn,nilearn,mrahim,2017-03-02 15:03:44,,closed issue,Can we use plot_connectome for rodents ?
3,issue_comment,1329,nilearn,nilearn,mrahim,2016-11-17 10:48:23,"I don't think so.
",,
4,issue_comment,1329,nilearn,nilearn,KamalakerDadi,2016-11-17 10:50:54,"This issue #797 may help to get you some details.
",,
5,issue_comment,1329,nilearn,nilearn,salma1601,2016-11-17 13:06:05,"Ok thanks !
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1395,nilearn,nilearn,arthurmensch,2017-03-02 14:07:40,I just adressed the annoying messages from matplotlib 2.0. Works with matplotlib down to 1.3,start issue,Matplotlib 2.0 deprecation
2,issue_closed,1395,nilearn,nilearn,GaelVaroquaux,2017-03-04 11:02:36,,closed issue,Matplotlib 2.0 deprecation
3,pull_request_title,1395,nilearn,nilearn,arthurmensch,2017-03-02 14:07:40,I just adressed the annoying messages from matplotlib 2.0. Works with matplotlib down to 1.3,81857b9d65524326592385aecdc666a05c00380d,Matplotlib 2.0 deprecation
4,pull_request_merged,1395,nilearn,nilearn,GaelVaroquaux,2017-03-04 11:02:36,Matplotlib 2.0 deprecation,b992e9eda220d6c17ee4a22685efac1b16b1c01a,Pull request merge from arthurmensch/nilearn:mpl_2 to nilearn/nilearn:master
5,issue_comment,1395,nilearn,nilearn,GaelVaroquaux,2017-03-03 14:13:04,Looks good to merge once the LooseVersion thing is addressed.,,
6,issue_comment,1395,nilearn,nilearn,GaelVaroquaux,2017-03-03 16:29:55,"You did a typo in the current code: ""__version__"" not ""version"". The tests are all failing :)",,
7,issue_comment,1395,nilearn,nilearn,GaelVaroquaux,2017-03-03 18:59:53,The code seems broken under MPL 1.4. Check out travis.,,
8,issue_comment,1395,nilearn,nilearn,GaelVaroquaux,2017-03-04 11:02:29,LGTM. Merging. Thanks a lot!,,
9,issue_comment,1395,nilearn,nilearn,codecov[bot],2017-03-03 15:15:57,"# [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1395?src=pr&el=h1) Report
> Merging [#1395](https://codecov.io/gh/nilearn/nilearn/pull/1395?src=pr&el=desc) into [master](https://codecov.io/gh/nilearn/nilearn/commit/dffd5ec58041aea19f5b89d8a600f95768431c28?src=pr&el=desc) will **increase** coverage by `<.01%`.
> The diff coverage is `100%`.


```diff
@@            Coverage Diff             @@
##           master    #1395      +/-   ##
==========================================
+ Coverage   94.39%   94.39%   +<.01%     
==========================================
  Files         118      118              
  Lines       13388    13399      +11     
==========================================
+ Hits        12637    12648      +11     
  Misses        751      751
```


| [Impacted Files](https://codecov.io/gh/nilearn/nilearn/pull/1395?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [nilearn/plotting/displays.py](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...fed92c088e2b657b0a74cc1f0d75e605557fdef3?src=pr&el=tree#diff-bmlsZWFybi9wbG90dGluZy9kaXNwbGF5cy5weQ==) | `94.28% <100%> (+0.07%)` | :white_check_mark: |
| [nilearn/datasets/atlas.py](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...fed92c088e2b657b0a74cc1f0d75e605557fdef3?src=pr&el=tree#diff-bmlsZWFybi9kYXRhc2V0cy9hdGxhcy5weQ==) | `96.18% <100%> (+0.04%)` | :white_check_mark: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1395?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1395?src=pr&el=footer). Last update [dffd5ec...c7a821f](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...c7a821fcee9f708ce4fc9ca3ab8b7921cbcfda8c?el=footer&src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).",,
10,issue_comment,1395,nilearn,nilearn,codecov[bot],2017-03-03 15:15:58,"# [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1395?src=pr&el=h1) Report
> Merging [#1395](https://codecov.io/gh/nilearn/nilearn/pull/1395?src=pr&el=desc) into [master](https://codecov.io/gh/nilearn/nilearn/commit/dffd5ec58041aea19f5b89d8a600f95768431c28?src=pr&el=desc) will **increase** coverage by `0.12%`.
> The diff coverage is `100%`.


```diff
@@            Coverage Diff             @@
##           master    #1395      +/-   ##
==========================================
+ Coverage   94.39%   94.51%   +0.12%     
==========================================
  Files         118      118              
  Lines       13388    13470      +82     
==========================================
+ Hits        12637    12731      +94     
+ Misses        751      739      -12
```


| [Impacted Files](https://codecov.io/gh/nilearn/nilearn/pull/1395?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [nilearn/plotting/displays.py](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...81857b9d65524326592385aecdc666a05c00380d?src=pr&el=tree#diff-bmlsZWFybi9wbG90dGluZy9kaXNwbGF5cy5weQ==) | `94.28% <100%> (+0.07%)` | :white_check_mark: |
| [nilearn/datasets/atlas.py](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...81857b9d65524326592385aecdc666a05c00380d?src=pr&el=tree#diff-bmlsZWFybi9kYXRhc2V0cy9hdGxhcy5weQ==) | `96.18% <100%> (+0.04%)` | :white_check_mark: |
| [nilearn/tests/test_param_validation.py](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...81857b9d65524326592385aecdc666a05c00380d?src=pr&el=tree#diff-bmlsZWFybi90ZXN0cy90ZXN0X3BhcmFtX3ZhbGlkYXRpb24ucHk=) | `97.56% <0%> (-2.44%)` | :x: |
| [nilearn/decomposition/base.py](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...81857b9d65524326592385aecdc666a05c00380d?src=pr&el=tree#diff-bmlsZWFybi9kZWNvbXBvc2l0aW9uL2Jhc2UucHk=) | `95.48% <0%> (-0.2%)` | :x: |
| [nilearn/signal.py](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...81857b9d65524326592385aecdc666a05c00380d?src=pr&el=tree#diff-bmlsZWFybi9zaWduYWwucHk=) | `85.16% <0%> (-0.09%)` | :x: |
| [nilearn/_utils/param_validation.py](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...81857b9d65524326592385aecdc666a05c00380d?src=pr&el=tree#diff-bmlsZWFybi9fdXRpbHMvcGFyYW1fdmFsaWRhdGlvbi5weQ==) | `100% <0%> (ø)` | :white_check_mark: |
| [nilearn/decomposition/tests/test_base.py](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...81857b9d65524326592385aecdc666a05c00380d?src=pr&el=tree#diff-bmlsZWFybi9kZWNvbXBvc2l0aW9uL3Rlc3RzL3Rlc3RfYmFzZS5weQ==) | `100% <0%> (ø)` | :white_check_mark: |
| [nilearn/tests/test_masking.py](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...81857b9d65524326592385aecdc666a05c00380d?src=pr&el=tree#diff-bmlsZWFybi90ZXN0cy90ZXN0X21hc2tpbmcucHk=) | `100% <0%> (ø)` | :white_check_mark: |
| [nilearn/masking.py](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...81857b9d65524326592385aecdc666a05c00380d?src=pr&el=tree#diff-bmlsZWFybi9tYXNraW5nLnB5) | `94.41% <0%> (+0.05%)` | :white_check_mark: |
| [nilearn/decoding/tests/test_space_net.py](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...81857b9d65524326592385aecdc666a05c00380d?src=pr&el=tree#diff-bmlsZWFybi9kZWNvZGluZy90ZXN0cy90ZXN0X3NwYWNlX25ldC5weQ==) | `99.1% <0%> (+0.42%)` | :white_check_mark: |
| ... and [3 more](https://codecov.io/gh/nilearn/nilearn/pull/1395?src=pr&el=tree-more) | |

------

[Continue to review full report at Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1395?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1395?src=pr&el=footer). Last update [dffd5ec...81857b9](https://codecov.io/gh/nilearn/nilearn/compare/dffd5ec58041aea19f5b89d8a600f95768431c28...81857b9d65524326592385aecdc666a05c00380d?el=footer&src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).",,
