,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,issue_title,469,pycqa,astroid,The-Compiler,2017-12-11 09:47:39,"### Steps to reproduce
1. Clone [qutebrowser](https://github.com/qutebrowser/qutebrowser)
2. Run `tox -e pylint-master`

Sorry, I don't have a minimal reproducer right now.

### Current behavior

```
...
************* Module qutebrowser.mainwindow.prompt
R:146, 4: Either all return statements in a function should return an expression, or none of them should. (inconsistent-return-statements)
Traceback (most recent call last):
  File ""/usr/lib64/python3.6/runpy.py"", line 193, in _run_module_as_main
    ""__main__"", mod_spec)
  File ""/usr/lib64/python3.6/runpy.py"", line 85, in _run_code
    exec(code, run_globals)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/pylint/pylint/__main__.py"", line 7, in <module>
    pylint.run_pylint()
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/pylint/pylint/__init__.py"", line 13, in run_pylint
    Run(sys.argv[1:])
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/pylint/pylint/lint.py"", line 1326, in __init__
    linter.check(args)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/pylint/pylint/lint.py"", line 747, in check
    self._do_check(files_or_modules)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/pylint/pylint/lint.py"", line 880, in _do_check
    self.check_astroid_module(ast_node, walker, rawcheckers, tokencheckers)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/pylint/pylint/lint.py"", line 959, in check_astroid_module
    walker.walk(ast_node)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/pylint/pylint/utils.py"", line 994, in walk
    self.walk(child)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/pylint/pylint/utils.py"", line 994, in walk
    self.walk(child)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/pylint/pylint/utils.py"", line 994, in walk
    self.walk(child)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/pylint/pylint/utils.py"", line 991, in walk
    cb(astroid)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/pylint/pylint/checkers/typecheck.py"", line 676, in visit_attribute
    inferred = list(node.expr.infer())
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/astroid/astroid/decorators.py"", line 82, in wrapped
    generator = _func(node, context, **kwargs)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/astroid/astroid/inference.py"", line 138, in infer_name
    frame, stmts = self.lookup(self.name)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/astroid/astroid/node_classes.py"", line 989, in lookup
    return self.scope().scope_lookup(self, name)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/astroid/astroid/scoped_nodes.py"", line 2012, in scope_lookup
    return frame._scope_lookup(node, name, offset)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/astroid/astroid/scoped_nodes.py"", line 160, in _scope_lookup
    stmts = node._filter_stmts(self.locals[name], self, offset)
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/astroid/astroid/node_classes.py"", line 1061, in _filter_stmts
    stmt = node.statement()
  File ""/home/florian/proj/qutebrowser/git/.tox/pylint-master/src/astroid/astroid/node_classes.py"", line 417, in statement
    return self.parent.statement()
AttributeError: 'NoneType' object has no attribute 'statement'
```

### ``python -c ""from astroid import __pkginfo__; print(__pkginfo__.version)""`` output

1.6.0",start issue,self.parent.statement() raises AttributeError because self.parent is None
1,issue_closed,469,pycqa,astroid,PCManticore,2017-12-15 08:56:31,,closed issue,self.parent.statement() raises AttributeError because self.parent is None
2,issue_comment,469,pycqa,astroid,PCManticore,2017-12-11 10:02:09,Thanks @The-Compiler ! Gonna check it,,
3,issue_comment,469,pycqa,astroid,The-Compiler,2017-12-15 09:39:25,"Looks good now, thank you! 👍 ",,
0,issue_title,471,pycqa,astroid,magnusbaeck,2017-12-15 14:39:44,"### Steps to reproduce
1. Run `pip install pylint pylint-mccabe`.
2. Run `pylint --load-plugins=pylint_mccabe` on any Python file.

### Current behavior

```plain
$ pylint --load-plugins=pylint_mccabe hello.py
No config file found, using default configuration
Traceback (most recent call last):
  File ""/tmp/trash.rk6C/.py2/bin/pylint"", line 11, in <module>
    sys.exit(run_pylint())
  File ""/tmp/trash.rk6C/.py2/local/lib/python2.7/site-packages/pylint/__init__.py"", line 16, in run_pylint
    Run(sys.argv[1:])
  File ""/tmp/trash.rk6C/.py2/local/lib/python2.7/site-packages/pylint/lint.py"", line 1347, in __init__
    linter.check(args)
  File ""/tmp/trash.rk6C/.py2/local/lib/python2.7/site-packages/pylint/lint.py"", line 768, in check
    self._do_check(files_or_modules)
  File ""/tmp/trash.rk6C/.py2/local/lib/python2.7/site-packages/pylint/lint.py"", line 901, in _do_check
    self.check_astroid_module(ast_node, walker, rawcheckers, tokencheckers)
  File ""/tmp/trash.rk6C/.py2/local/lib/python2.7/site-packages/pylint/lint.py"", line 976, in check_astroid_module
    checker.process_module(ast_node)
  File ""/tmp/trash.rk6C/.py2/local/lib/python2.7/site-packages/pylint_mccabe.py"", line 46, in process_module
    code = node.file_stream.read()
AttributeError: 'Module' object has no attribute 'file_stream'
```

### Expected behavior

```plain
$ pylint --load-plugins=pylint_mccabe hello.py
No config file found, using default configuration

--------------------------------------------------------------------
Your code has been rated at 10.00/10 (previous run: 0.00/10, +10.00)
```

### ``python -c ""from astroid import __pkginfo__; print(__pkginfo__.version)""`` output

1.6.0

### Additional information

```plain
$ pylint --version
No config file found, using default configuration
pylint 1.8.1, 
astroid 1.6.0
Python 2.7.9 (default, Jun 29 2016, 13:08:31) 
[GCC 4.9.2]
$ pip freeze 
argparse==1.2.1
astroid==1.6.0
backports.functools-lru-cache==1.4
configparser==3.5.0
enum34==1.1.6
isort==4.2.15
lazy-object-proxy==1.3.1
mccabe==0.6.1
pep8==1.7.1
pylint==1.8.1
pylint-mccabe==0.1.3
singledispatch==3.4.0.3
six==1.11.0
wrapt==1.10.11
wsgiref==0.1.2
```

Downgrading astroid to 1.5.3 fixes the problem. Sorry if I'm filing this in the wrong place, but it does appear that astroid made an unexpected backwards incompatible change when going to 1.6.0.",start issue,1.6.0 breaks pylint-mccabe
1,issue_closed,471,pycqa,astroid,PCManticore,2017-12-15 14:44:22,,closed issue,1.6.0 breaks pylint-mccabe
2,issue_comment,471,pycqa,astroid,PCManticore,2017-12-15 14:44:22,This should be reported upstream to `pylint-mccabe`. That method emitted DeprecationWarnings for a couple of releases now and it was scheduled to be removed in 1.6.,,
3,issue_comment,471,pycqa,astroid,craiga,2017-12-18 11:13:16,"I ran into the same issue, and found that [pylint ships with a design checker which implements McCabe complexity testing](https://pylint.readthedocs.io/en/latest/technical_reference/extensions.html#design-checker).

As pylint-mccabe hasn't been updated in five years, you should probably move to this extension.

I just added the following to .pylintrc:

    [MASTER]
    load-plugins=pylint.extensions.mccabe
",,
0,issue_title,467,pycqa,astroid,JoaoFelipe,2017-11-27 20:10:55,"### Steps to reproduce
Run the following code to infer variables of `a = []; x = [a*2, a]*2*2`

```python
from astroid.builder import MANAGER, AstroidBuilder

class Visitor(object):
    
    def visit(self, node):
        for child in node.get_children():
            child.accept(self)
    visit_module = visit
    visit_assign = visit
    visit_binop = visit
    visit_list = visit
    visit_const = visit
    visit_name = visit
            
    def visit_assignname(self, node):
        for var in node.infer():
            pass
    
builder = AstroidBuilder(manager=MANAGER, apply_transforms=True)
parsed = builder.string_build(""""""
a = []
x = [a*2, a]*2*2
"""""")

parsed.accept(Visitor())
```

### Current behavior

Currently, `safe_infer` throws a TypeError exception.
```
---------------------------------------------------------------------------
TypeError                                 Traceback (most recent call last)
<ipython-input-13-243db1d8132c> in <module>()
     23 """""")
     24 
---> 25 parsed.accept(Visitor())

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/node_classes.py in accept(self, visitor)
    293     def accept(self, visitor):
    294         func = getattr(visitor, ""visit_"" + self.__class__.__name__.lower())
--> 295         return func(self)
    296 
    297     def get_children(self):

<ipython-input-13-243db1d8132c> in visit(self, node)
      5     def visit(self, node):
      6         for child in node.get_children():
----> 7             child.accept(self)
      8     visit_module = visit
      9     visit_assign = visit

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/node_classes.py in accept(self, visitor)
    293     def accept(self, visitor):
    294         func = getattr(visitor, ""visit_"" + self.__class__.__name__.lower())
--> 295         return func(self)
    296 
    297     def get_children(self):

<ipython-input-13-243db1d8132c> in visit(self, node)
      5     def visit(self, node):
      6         for child in node.get_children():
----> 7             child.accept(self)
      8     visit_module = visit
      9     visit_assign = visit

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/node_classes.py in accept(self, visitor)
    293     def accept(self, visitor):
    294         func = getattr(visitor, ""visit_"" + self.__class__.__name__.lower())
--> 295         return func(self)
    296 
    297     def get_children(self):

<ipython-input-13-243db1d8132c> in visit_assignname(self, node)
     14 
     15     def visit_assignname(self, node):
---> 16         for var in node.infer():
     17             pass
     18 

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/decorators.py in wrapped(node, context, _func, **kwargs)
     83         try:
     84             while True:
---> 85                 res = next(generator)
     86                 # unproxy only true instance, not const, tuple, dict...
     87                 if res.__class__.__name__ == 'Instance':

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/bases.py in _infer_stmts(stmts, context, frame)
     93         context.lookupname = stmt._infer_name(frame, name)
     94         try:
---> 95             for inferred in stmt.infer(context=context):
     96                 yield inferred
     97                 inferred = True

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/context.py in cache_generator(self, key, generator)
     38     def cache_generator(self, key, generator):
     39         results = []
---> 40         for result in generator:
     41             results.append(result)
     42             yield result

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/decorators.py in yes_if_nothing_inferred(func, instance, args, kwargs)
    106 def yes_if_nothing_inferred(func, instance, args, kwargs):
    107     inferred = False
--> 108     for node in func(*args, **kwargs):
    109         inferred = True
    110         yield node

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/decorators.py in wrapped(node, context, _func, **kwargs)
     83         try:
     84             while True:
---> 85                 res = next(generator)
     86                 # unproxy only true instance, not const, tuple, dict...
     87                 if res.__class__.__name__ == 'Instance':

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/inference.py in _filter_operation_errors(self, infer_callable, context, error)
    407 
    408 def _filter_operation_errors(self, infer_callable, context, error):
--> 409     for result in infer_callable(self, context):
    410         if isinstance(result, error):
    411             # For the sake of .infer(), we don't care about operation

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/inference.py in _infer_binop(self, context)
    686             try:
    687                 for result in _infer_binary_operation(lhs, rhs, self,
--> 688                                                       context, _get_binop_flow):
    689                     yield result
    690             except exceptions._NonDeducibleTypeHierarchy:

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/inference.py in _infer_binary_operation(left, right, binary_opnode, context, flow_factory)
    626     for method in methods:
    627         try:
--> 628             results = list(method())
    629         except AttributeError:
    630             continue

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/decorators.py in yes_if_nothing_inferred(func, instance, args, kwargs)
    106 def yes_if_nothing_inferred(func, instance, args, kwargs):
    107     inferred = False
--> 108     for node in func(*args, **kwargs):
    109         inferred = True
    110         yield node

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/protocols.py in tl_infer_binary_op(self, opnode, operator, other, context, method)
    170             yield not_implemented
    171             return
--> 172         yield _multiply_seq_by_int(self, opnode, other, context)
    173     elif isinstance(other, bases.Instance) and operator == '*':
    174         # Verify if the instance supports __index__.

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/protocols.py in _multiply_seq_by_int(self, opnode, other, context)
    137     elts = []
    138     for elt in self.elts:
--> 139         infered = helpers.safe_infer(elt, context)
    140         if infered is None:
    141             infered = util.Uninferable

~/anaconda3/envs/py36/lib/python3.6/site-packages/astroid/helpers.py in safe_infer(node, context)
     98     try:
     99         inferit = node.infer(context=context)
--> 100         value = next(inferit)
    101     except exceptions.InferenceError:
    102         return

TypeError: 'Uninferable' object is not an iterator
```

### Expected behavior

`safe_infer` converts other exceptions into None.
I was expecting to get None and not break the code.

### ``python -c ""from astroid import __pkginfo__; print(__pkginfo__.version)""`` output

1.5.3",start issue,safe_infer fails for Uninferable objects
1,issue_closed,467,pycqa,astroid,PCManticore,2017-12-15 09:27:30,,closed issue,safe_infer fails for Uninferable objects
