,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,182,nilearn,nilearn,GaelVaroquaux,2014-04-09 08:21:07,"It should take niimgs as an input, and I would even say, if we can be robust and work with 3D niimg, 4D niimgs and list of 4D niimgs it would be good. It should be in nilearn.image and should reuse _compute_mean of masking.py. It should take as additional input typical arguments such as target_affine, target_shape, memory, and verbose.
",start issue,Add a compute_mean_img
2,issue_closed,182,nilearn,nilearn,GaelVaroquaux,2014-04-26 11:11:45,,closed issue,Add a compute_mean_img
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,187,nilearn,nilearn,schwarty,2014-04-16 16:54:29,"Trying to load images containing NaNs with a masker that is given a mask (and therefore doesn't compute one during the fit) returns empty images. I guess in my case it is because of the resampling. I know there are some plans on imputation of missing data, but should we do something simpler in the meantime like settings the NaNs to zero?
The least we should do is raise a warning.
",start issue,NaNs are annoying
2,issue_closed,187,nilearn,nilearn,GaelVaroquaux,2014-05-19 13:07:02,,closed issue,NaNs are annoying
3,issue_comment,187,nilearn,nilearn,GaelVaroquaux,2014-04-17 09:01:56,"I think that the resampling could be made more clever to deal with NaNs
automatically. It's a bit of work, but it's really worth it.
",,
4,issue_comment,187,nilearn,nilearn,GaelVaroquaux,2014-04-22 14:57:05,"Proposed solution: tackle the problem at the resampling level:

If they are NaNs in the data, take a mask of these, do an imputation of the data in this mask (using our imputation method that works by growing the data from the edges of the mask), resample the imputed data. In the mean-while, resample the mask and use the resampled mask to insert NaNs in the output image. This last step would be optional, to keep the imputed values in the output image.

Also, of course, we would spit a big nasty warning if there are NaNs, and the imputation option is not turned on.
",,
5,issue_comment,187,nilearn,nilearn,GaelVaroquaux,2014-05-19 13:07:02,"Fixed by #188
",,
6,issue_comment,187,nilearn,nilearn,bthirion,2014-04-16 21:43:34,"Silently imputing by 0's will probably create many issues: it should be required explictly by the user.
Raising a warning is clearly necessary. 
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,183,nilearn,nilearn,GaelVaroquaux,2014-04-09 08:38:33,"This function should be in nilearn.image, take the usual arguments: verbose, memory, and take in 4D niimgs and list of 4D niimgs.
",start issue,Add concat_img with option to resample to first img.
2,issue_closed,183,nilearn,nilearn,lesteve,2015-01-14 09:32:42,,closed issue,Add concat_img with option to resample to first img.
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,186,nilearn,nilearn,VirgileFritsch,2014-04-11 16:00:27,"Added a downloader + an example for the Oasis dataset that we processed with Elvis. We put the archive containing the data on NITRC.

DARTEL version will come later.

I had hard time setting up the downloader: sometimes, it downloaded the same archive twice (I do not know why). Everything seems to be ok now but it would be cool if someone can double-check.
Thank you.
",start issue,VBM on Oasis cross-sectional dataset (> 400 subjects)
2,issue_closed,186,nilearn,nilearn,GaelVaroquaux,2014-04-26 12:55:46,,closed issue,VBM on Oasis cross-sectional dataset (> 400 subjects)
3,pull_request_title,186,nilearn,nilearn,VirgileFritsch,2014-04-11 16:00:27,"Added a downloader + an example for the Oasis dataset that we processed with Elvis. We put the archive containing the data on NITRC.

DARTEL version will come later.

I had hard time setting up the downloader: sometimes, it downloaded the same archive twice (I do not know why). Everything seems to be ok now but it would be cool if someone can double-check.
Thank you.
",28f312fde883e1b43ca4ece006cd770948ad0407,VBM on Oasis cross-sectional dataset (> 400 subjects)
4,pull_request_merged,186,nilearn,nilearn,GaelVaroquaux,2014-04-26 12:55:46,VBM on Oasis cross-sectional dataset (> 400 subjects),5a769837e42352b7a7c6c0797a10aeed9937966e,Pull request merge from VirgileFritsch/nilearn:oasis_vbm to nilearn/nilearn:master
5,issue_comment,186,nilearn,nilearn,agramfort,2014-04-11 16:06:51,"I am curious can you share an image?
",,
6,issue_comment,186,nilearn,nilearn,agramfort,2014-04-21 13:31:49,"really nice !
",,
7,issue_comment,186,nilearn,nilearn,GaelVaroquaux,2014-04-11 16:14:47,"> @dohmatob @AlexandreAbraham @GaelVaroquaux @bthirion This is what came
> out from our Parietal retreat project.

I don't have time to look in details, but it seems that it's a blasting
success. Bravo to you and @dohmatob.
",,
8,issue_comment,186,nilearn,nilearn,GaelVaroquaux,2014-04-11 16:16:41,"You closed by mistake, @dohmatob  :)
",,
9,issue_comment,186,nilearn,nilearn,GaelVaroquaux,2014-04-21 13:22:41,"@agramfort : here is the image that the current example generates:

![plot_oasis_vbm_1](https://cloud.githubusercontent.com/assets/208217/2754578/fd9d95c8-c957-11e3-8262-d489e0005130.png)

It's splendid! Great job @VirgileFritsch  and @dohmatob 
",,
10,issue_comment,186,nilearn,nilearn,GaelVaroquaux,2014-04-24 13:00:06,"That's cool. Thanks @VirgileFritsch.

What kind of prediction scores are you getting?

I am puzzled that the non-zero voxels are different from in the map that were obtained by mass-univariate approach. The voxel selection here is relying on an ANOVA. I agree that it is not permuted, but that should only be a problem of setting the threshold. I am surprised that in the image above I see scattered voxels that I wasn't seeing in the mass univariate analysis.
",,
11,issue_comment,186,nilearn,nilearn,GaelVaroquaux,2014-04-24 13:18:36,"OK, that's interesting.

Out of curiosity: what happens if you smooth for selection of voxels (to apply the ANOVA) and not from the SVM? What is the corresponding prediction score?

Also, what do the maps and the accuracy look like if you make a compromise and smooth a little less (say by 3mm) and take a bit more voxels?
",,
12,issue_comment,186,nilearn,nilearn,GaelVaroquaux,2014-04-24 13:41:28,"Yeah, I realize that smoothing for selection and not SVM is tricky. Let's skip that for now.

What's the prediction score that you are getting with the map right above?
",,
13,issue_comment,186,nilearn,nilearn,GaelVaroquaux,2014-04-24 14:58:22,"I find that they look better (more consistent with expected neuroanatomical behavior). Do you mind updating the unsmoothed one (the original that you had, at 70% prediction score).
",,
14,issue_comment,186,nilearn,nilearn,GaelVaroquaux,2014-04-24 17:05:12,"Splendide!
",,
15,issue_comment,186,nilearn,nilearn,GaelVaroquaux,2014-04-26 11:14:51,"I think that the remaining things to be done are:
- Not embedded completely the CSV file in the tests
- Add a detailed docstring in the examples

I might do the latter right now and merge. @VirgileFritsch, you can refactor the test after. The reason is that I am sending invitations for the nilearn sprint, and I think that this example will help a lot to make good advertising for nilearn.
",,
16,issue_comment,186,nilearn,nilearn,GaelVaroquaux,2014-04-26 12:52:12,"So, I am finishing off part of this PR and merging it.

I noticed a pretty bad mistake: you were using f_classif for feature selection with a regression task. I fixed the problem and scores are better and maps look cleaner. Maybe this explains part of the weird behavior that we were observing, in particular my remark about the voxels selected not being the same.
",,
17,issue_comment,186,nilearn,nilearn,GaelVaroquaux,2014-04-26 12:56:30,"I have merged this PR, but I'd like the finishing touch to the testing to be put.
",,
18,issue_comment,186,nilearn,nilearn,GaelVaroquaux,2014-04-26 14:02:33,"> I can take on the missing improvement about docstrings. Do you wish me
> to open a new PR?

If you want to further improve the docstring, I think that this can be 
done without a new PR.

> Regarding the CSV loading, we agreed with @AlexandreAbraham that it was a more
> general issue. Besides, the tests fail anyway on my box, but they pass on
> Travis. I really do not understand that yet. Install problems?

It does pass on my box.

For this part, I think that a new PR would be better, given that it would
be good to go back and forth with @AlexandreAbraham on this.
",,
19,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-11 16:01:15,"@dohmatob @AlexandreAbraham @GaelVaroquaux @bthirion This is what came out from our Parietal retreat project.
",,
20,issue_comment,186,nilearn,nilearn,AlexandreAbraham,2014-04-11 16:07:01,"@VirgileFritsch, would a verbose option have been useful for you? I did not do it because I was the only one touching to this code but this can be done easily.
",,
21,issue_comment,186,nilearn,nilearn,dohmatob,2014-04-11 16:16:07,"@VirgileFritsch: Lemme run DARTEL on the 12 discs right away.
",,
22,issue_comment,186,nilearn,nilearn,dohmatob,2014-04-11 16:17:30,"Yep, and your reaction time was something less than 4 seconds. Impressive! Thanks
",,
23,issue_comment,186,nilearn,nilearn,AlexandreAbraham,2014-04-11 16:18:03,"Could you also keep the non-dartel data? I would be interested to see the differences induced by the preprocessing.
",,
24,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-11 19:49:43,"@agramfort Images on the retreat wiki ;-)
(Only différence is thé number of subjects)
",,
25,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-11 20:23:41,"@AlexandreAbraham Maybe the verbose option would have been useful, I do not know actually.
I do not think you need to worry about the verbose option. There are much important things to do I guess.
",,
26,issue_comment,186,nilearn,nilearn,bthirion,2014-04-13 17:28:20,"Minor fixes, then  I'm OK for merge.
",,
27,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-14 12:42:12,"Comments addressed, need one more +1 to be able to merge ;)
Or maybe you want to wait for DARTEL-preprocessed data being available...
",,
28,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-15 18:15:03,"Please do not merge yet as I found a bug in the archive: the subject list in the CSV does not match the subjects that the archive actually contains.
I will add a `.subject_ids` attribute to the dataset Bunch object so that matching the image files wih the CSV content becomes easier.
",,
29,issue_comment,186,nilearn,nilearn,AlexandreAbraham,2014-04-15 18:19:11,"I usually load the CSV and resize its content depending on `n_subjects` for example. It is light, feel free to load it and modify the content if it's easier.
",,
30,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-16 14:33:43,"I corrected the bug and added DARTEL-normalized data in the datasets.

@AlexandreAbraham I am in trouble with testing the downloader: it needs the .csv file to be actually downloaded. I saw that your ADHD downloader has the same requirement but I could not reproduce the correct settings in my own tests. Could you help me debugging this? Thanks!
",,
31,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-23 09:55:00,"> @AlexandreAbraham I am in trouble with testing the downloader: it needs the .csv file to be actually downloaded. I saw that your ADHD downloader has the same requirement but I could not reproduce the correct settings in my own tests. Could you help me debugging this? Thanks!

ping @AlexandreAbraham ? :)
",,
32,issue_comment,186,nilearn,nilearn,AlexandreAbraham,2014-04-23 12:54:42,"Well, you already said it. A fake ADHD tarball is provided in nilearn for ADHD test to run. If it is not permitted, then we should in fact generate a fake file. But if we do that, it will end up to copy a part of the csv file in the test file. I don't know which is the best solution.
",,
33,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-23 13:22:16,"I think we are not talking about the same issue there. We assume that it is OK to embed a copy of the CSV file (*). I did it.
But even with the CSV file copied in the `nilearn_data/data` directory, the test is not passing and I do not understand why. I was asking if you could help me debugging the test failure ;)

(*) this assumption may be wrong regarding Gael's comment https://github.com/nilearn/nilearn/pull/186#discussion_r11807486.
",,
34,issue_comment,186,nilearn,nilearn,AlexandreAbraham,2014-04-23 17:41:52,"@VirgileFritsch: Thanks for your patience ;). You have undercover a huge bug in the dataset testing framework, thanks for that. It is now fixed. If you address my comments above and rebase your PR on master, then your tests should pass.
",,
35,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-24 08:42:22,"> You have undercover a huge bug in the dataset testing framework

Come on, you are not that huge :-P

More seriously, good job and thanks for the help!
I will address your comments soon and then post a message here to notify everyone.
",,
36,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-24 12:28:44,"I changed permuted OLS for ANOVA + SVR.

I guess this might partly be a matter of parameters tuning and/or vizualisation, but:
- I do not find it as beautiful as the previous plot
- The prediction accuracy is low
- This is a much more heavy code (more than 20 lines for ANOVA + SVR. 3 lines for permuted OLS)

Way less striking as an example!
",,
37,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-24 12:36:05,"@AlexandreAbraham : More testing problems. As I mentionned, `len(mock.urls) == 2` (at line 344) when I run the tests on my laptop. Indeed:

<pre>
>>> print mock.urls
set(['file:///home/virgile/nilearn/nilearn/tests/data/archive_dartel.tgz',
     'file:///home/virgile/nilearn/nilearn/tests/data/data_usage_agreement.txt'])
</pre>

This is wrong when the tests are run on Travis, where the length of `mock.urls` is 3. Do you have an explanation? (I have no spurious `.coverage` file locally).
Is it possible that the recarray corresponding to the csv file counts as 1 on Travis, but 0 on my install? I am sorry, but I do not know anything about mock objects.
",,
38,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-24 12:45:58,"No more testing problems on Travis, but there is still a discrepancy between the tests results on my box and on Travis... weird.
",,
39,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-24 12:47:16,"Two discussions are going on there, so let me draw your attention on this post (https://github.com/nilearn/nilearn/pull/186#issuecomment-41273812), @GaelVaroquaux @bthirion @agramfort 
",,
40,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-24 12:51:43,"An image corresponding to the example:

![plot_oasis_vbm_anova_svm](http://drive.google.com/uc?export=view&id=0B1PlLN9y48T0MEV6eFM1alZ6RlU)
",,
41,issue_comment,186,nilearn,nilearn,VirgileFritsch,2014-04-24 13:05:51,"> What kind of prediction scores are you getting?

roughly 70%
",,
