,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,27,nilearn,nilearn,fperez,2012-11-08 19:37:09,"I just tried to run the first cell of [Sec 2.1](http://nisl.github.com/visualization.html#downloading-the-tutorial-data), but I'm getting this error:

```
In [8]:

from nisl import datasets
haxby_data = datasets.fetch_haxby()
# The data is then already loaded as numpy arrays:
haxby_data.keys() 
haxby_data.data.shape
---------------------------------------------------------------------------
AttributeError                            Traceback (most recent call last)
<ipython-input-8-6127e8737e4d> in <module>()
      3 # The data is then already loaded as numpy arrays:
      4 haxby_data.keys()
----> 5 haxby_data.data.shape

AttributeError: 'Bunch' object has no attribute 'data'
```

That's because in fact, the `haxby_data` object has different fields from what the docs say:

```
In [9]:

haxby_data
Out[9]:
{'conditions_target': '/home/fperez/talks/slides/1210_pycon_canada/nisl_data/haxby2001/pymvpa-exampledata/attributes_literal.txt',
 'func': '/home/fperez/talks/slides/1210_pycon_canada/nisl_data/haxby2001/pymvpa-exampledata/bold.nii.gz',
 'mask': '/home/fperez/talks/slides/1210_pycon_canada/nisl_data/haxby2001/pymvpa-exampledata/mask.nii.gz',
 'session_target': '/home/fperez/talks/slides/1210_pycon_canada/nisl_data/haxby2001/pymvpa-exampledata/attributes.txt'}
```

Unfortunately I need to run out to catch a flight and can't debug this one now, but I figured at least I'd report it... This is running on a fresh install of nisl from just a moment ago.
",start issue,"Haxby dataset as fetched doesn't have the same fields as tutorial says, sec 2.1 doesn't work"
2,issue_closed,27,nilearn,nilearn,GaelVaroquaux,2013-05-21 15:33:57,,closed issue,"Haxby dataset as fetched doesn't have the same fields as tutorial says, sec 2.1 doesn't work"
3,issue_comment,27,nilearn,nilearn,GaelVaroquaux,2012-11-11 09:59:27,"Hey @fperez 

The webpage might be out of date compared to the github repo. The github repo has been undergoing quite a few changes lately, with @AlexandreAbraham writing a few more helpers to make the examples cleaner. I hope to update the webpage soon. In the mean time, you can use the docs that come with the git repo. Hopefully, the are up to date. If not, please do report problems.

Thanks a lot for the report.
",,
4,issue_comment,27,nilearn,nilearn,GaelVaroquaux,2012-11-11 10:38:02,"Note also, that we are right now very much experimenting with the structure that we want to give to this document, and that it is very immature. I expect it to stabilize in the course of the next months.

We absolutely welcome feedback. I just wanted to apologize for the state of things.
",,
5,issue_comment,27,nilearn,nilearn,GaelVaroquaux,2013-05-21 15:33:57,"Closing as things have changed so much that it is no longer relevant.

How, we have to make sure that our docs are doc-tested.
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,57,nilearn,nilearn,pgervais,2013-05-17 12:32:12,"The equivalent of NiftiLabelsMasker for maps has been added. Nothing fancy, it is mostly a copy-paste of NiftiLabelsMasker. 

The output value of `img_to_signals_maps` has been slightly changed: it now returns a list of label in addition of the signals themselves. This was for consistency with `img_to_signals_labels`. Some tests on these functions have been added as well.
",start issue,NiftiMapsMasker
2,issue_closed,57,nilearn,nilearn,pgervais,2013-05-21 09:31:28,,closed issue,NiftiMapsMasker
3,pull_request_title,57,nilearn,nilearn,pgervais,2013-05-17 12:32:12,"The equivalent of NiftiLabelsMasker for maps has been added. Nothing fancy, it is mostly a copy-paste of NiftiLabelsMasker. 

The output value of `img_to_signals_maps` has been slightly changed: it now returns a list of label in addition of the signals themselves. This was for consistency with `img_to_signals_labels`. Some tests on these functions have been added as well.
",e1478144daaa2801c122587b6fb65d2161ae2fa0,NiftiMapsMasker
