,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,issue_title,296,idan,oauthlib,JamSquad,2014-11-14 17:28:38,"Some providers (Specifically Mailchimp) don't supply a token_type or a scope with their OAuth authentication flow.

This causes a TypeError ('NoneType' object is not iterable) when trying to init the OAuth2Token class.  (Because it is wrapped in a set()).

Possible solution is to try, except TypeError around this call in tokens.py line 30

Or possibly I'm missing something entirely.
",start issue,utils.scope_to_list TypeError if scope is None
1,issue_closed,296,idan,oauthlib,ib-lundgren,2015-05-23 17:38:26,,closed issue,utils.scope_to_list TypeError if scope is None
2,issue_comment,296,idan,oauthlib,mblayman,2014-12-17 04:45:28,"I experiencing this too. When I look at this problem, I'm trying to figure out why `scope_to_list` is returning `None` when scope is `None`. https://github.com/idan/oauthlib/blob/master/oauthlib/oauth2/rfc6749/utils.py#L41-L42

Wouldn't it be better to return an empty list?
",,
3,issue_comment,296,idan,oauthlib,mblayman,2014-12-17 04:56:05,"@asteinlein `git blame` indicates that you wrote the code that make `scope_to_list` return `None` when the scope is `None`. Do you recall why you did that instead of returning an empty list?
",,
4,issue_comment,296,idan,oauthlib,flamusdiu,2015-01-20 03:10:18,"However, this doesn't fix #306 for me. If a Oauth2 server doesn't return the a scope on the response, then it assumed it changed. The Oauth2 may not return a scope in the response if it didn't change which scope was requested. More info on #306 as well. 

I am not sure why but another person I know using Google + flask-oauthlib doesn't get this error but I can create it 100% of the time.
",,
5,issue_comment,296,idan,oauthlib,mrwalker,2015-02-02 04:53:44,"I worked around this issue for MailChimp in particular using a compliance fix at the OAuth client level in requests-oauthlib.  If you're stuck and don't have the luxury of waiting on a release, you can host the compliance fixes in your own code.
",,
0,issue_title,338,idan,oauthlib,Bachmann1234,2015-05-06 03:01:33,"Howdy!

Saw this typo in the docs and thought id fix it.
",start issue,Typo fix
1,issue_closed,338,idan,oauthlib,ib-lundgren,2015-05-23 17:38:02,,closed issue,Typo fix
2,pull_request_title,338,idan,oauthlib,Bachmann1234,2015-05-06 03:01:33,"Howdy!

Saw this typo in the docs and thought id fix it.
",9cd91da8baeafe74463bb8a63b9f717568a7bc0c,Typo fix
3,pull_request_merged,338,idan,oauthlib,ib-lundgren,2015-05-23 17:38:02,Typo fix,a93efe1212c7f4b1b2da66691ed36b11efccef56,Pull request merge from Bachmann1234/oauthlib:patch-1 to idan/oauthlib:master
4,issue_comment,338,idan,oauthlib,josephtate,2015-05-06 21:12:48,"LGTM!
",,
5,pull_request_commit,338,idan,oauthlib,Bachmann1234,2015-05-06 03:01:25,"Typo fix

Howdy!

Saw this typo in the docs and thought id fix it.",9cd91da8baeafe74463bb8a63b9f717568a7bc0c,
0,issue_title,332,idan,oauthlib,tilgovi,2015-03-17 13:56:40,"Disclosure: I am the author of pyramid-oauthlib
",start issue,Add link to pyramid-oauthlib
1,issue_closed,332,idan,oauthlib,ib-lundgren,2015-05-23 17:38:12,,closed issue,Add link to pyramid-oauthlib
2,pull_request_title,332,idan,oauthlib,tilgovi,2015-03-17 13:56:40,"Disclosure: I am the author of pyramid-oauthlib
",2235b9732929acc2212ae55b9ac7eaeed161941c,Add link to pyramid-oauthlib
3,pull_request_merged,332,idan,oauthlib,ib-lundgren,2015-05-23 17:38:12,Add link to pyramid-oauthlib,7ad14223eb6f5295b5f205be9b059e4c9d4734ea,Pull request merge from tilgovi/oauthlib:patch-1 to idan/oauthlib:master
4,issue_comment,332,idan,oauthlib,tilgovi,2015-03-17 18:48:03,"Fixed! Thanks.
",,
5,issue_comment,332,idan,oauthlib,wiliamsouza,2015-03-17 20:16:50,":+1: LGTM PR #333 
",,
6,issue_comment,332,idan,oauthlib,tilgovi,2015-03-17 20:39:10,"I think Travis might be failing because #322 needs to be merged (pyjwt is not pinned to any particular version).
",,
7,issue_comment,332,idan,oauthlib,tilgovi,2015-04-02 20:34:04,"<sigh> ... syntax.

Fixed!
",,
8,pull_request_commit_comment,332,idan,oauthlib,wiliamsouza,2015-03-17 18:17:01,"Missing one `_` after `pyramid-oauthlib`.
",2235b9732929acc2212ae55b9ac7eaeed161941c,"(None, '', u'README.rst')"
9,pull_request_commit_comment,332,idan,oauthlib,ib-lundgren,2015-04-02 11:17:37,"`pyramid-oauthlib_` should be `pyramid-oauthlib`_ :)
",2235b9732929acc2212ae55b9ac7eaeed161941c,"(None, '', u'README.rst')"
