,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1243,nilearn,nilearn,salma1601,2016-08-14 16:34:55,"this is more explicit than seed-based, which can be confused with spheric ROI-to-ROI connectivity
",start issue,use seed-to-voxel terminology
2,issue_closed,1243,nilearn,nilearn,GaelVaroquaux,2016-08-14 16:42:10,,closed issue,use seed-to-voxel terminology
3,pull_request_title,1243,nilearn,nilearn,salma1601,2016-08-14 16:34:55,"this is more explicit than seed-based, which can be confused with spheric ROI-to-ROI connectivity
",20320179378c68f72ecab01cf7aab871a0a364f2,use seed-to-voxel terminology
4,pull_request_merged,1243,nilearn,nilearn,GaelVaroquaux,2016-08-14 16:42:10,use seed-to-voxel terminology,5d830e5881cef09ebe02efb58f2340a48d0ad704,Pull request merge from salma1601/nilearn:rename_seed_voxel to nilearn/nilearn:master
5,issue_comment,1243,nilearn,nilearn,GaelVaroquaux,2016-08-14 16:42:04,"Thanks! Merging
",,
6,pull_request_commit,1243,nilearn,nilearn,salma1601,2016-08-14 16:32:51,use seed-to-voxel terminology,20320179378c68f72ecab01cf7aab871a0a364f2,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1217,nilearn,nilearn,salma1601,2016-08-07 14:20:24,"fixes #1212 
default `LedoitWolf` covariance estimator of `ConnectivityMeasure` is kept, as it is preferred to `EmpiricalCovariance`
",start issue,use ConnectivityMeasure instead of np.corrcoef in examples
2,issue_closed,1217,nilearn,nilearn,AlexandreAbraham,2016-08-07 18:36:30,,closed issue,use ConnectivityMeasure instead of np.corrcoef in examples
3,pull_request_title,1217,nilearn,nilearn,salma1601,2016-08-07 14:20:24,"fixes #1212 
default `LedoitWolf` covariance estimator of `ConnectivityMeasure` is kept, as it is preferred to `EmpiricalCovariance`
",530fc4fcd459962531b150dc1a58310d81cd6f1f,use ConnectivityMeasure instead of np.corrcoef in examples
4,pull_request_merged,1217,nilearn,nilearn,AlexandreAbraham,2016-08-07 18:36:30,use ConnectivityMeasure instead of np.corrcoef in examples,487c1a08f1c9b46433f43064377f19fb6b72210d,Pull request merge from salma1601/nilearn:replace_corrcoef to nilearn/nilearn:master
5,pull_request_commit,1217,nilearn,nilearn,salma1601,2016-08-07 14:18:27,use ConnectivityMeasure instead of np.corrcoef in examples,530fc4fcd459962531b150dc1a58310d81cd6f1f,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1216,nilearn,nilearn,dillonplunkett,2016-08-06 20:24:49,"It appears that values from outside the brain mask are being included when SearchLight is run without the optional `process_mask_img`. Accordingly, omitting the `process_mask_img` argument produces different results than passing the same Niimg-like object image as both the `mask_img` and the `process_mask_img` (whereas, if I understand correctly, identical results would be the expected behavior).  I believe this change addresses the issue. 
",start issue,Issue with searchlight with no process mask?
2,issue_closed,1216,nilearn,nilearn,AlexandreAbraham,2016-08-09 07:19:43,,closed issue,Issue with searchlight with no process mask?
3,pull_request_title,1216,nilearn,nilearn,dillonplunkett,2016-08-06 20:24:49,"It appears that values from outside the brain mask are being included when SearchLight is run without the optional `process_mask_img`. Accordingly, omitting the `process_mask_img` argument produces different results than passing the same Niimg-like object image as both the `mask_img` and the `process_mask_img` (whereas, if I understand correctly, identical results would be the expected behavior).  I believe this change addresses the issue. 
",e76907a917028eb8d2be72fd9538161e7d1d27ab,Issue with searchlight with no process mask?
4,pull_request_merged,1216,nilearn,nilearn,AlexandreAbraham,2016-08-09 07:19:43,Issue with searchlight with no process mask?,7ca60bd51f56e026b9e02b542bce9299f7b21df7,Pull request merge from dillonplunkett/nilearn:dillonplunkett-searchlight-patch to nilearn/nilearn:master
5,pull_request_commit,1216,nilearn,nilearn,dillonplunkett,2016-08-05 20:36:28,"Fix bug in searchlight with no process mask

Fixes issue where a searchlight run with no process mask would include signal from outside the brain mask.",e76907a917028eb8d2be72fd9538161e7d1d27ab,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1219,nilearn,nilearn,salma1601,2016-08-07 14:52:46,"fixes #1211 (and #1214 for `plot_adhd_sphares` example)
",start issue,[MRG+1] use ConnectivityMeasure instead of manual fitting of LedoitWolf
2,issue_closed,1219,nilearn,nilearn,AlexandreAbraham,2016-08-08 06:39:33,,closed issue,[MRG+1] use ConnectivityMeasure instead of manual fitting of LedoitWolf
3,pull_request_title,1219,nilearn,nilearn,salma1601,2016-08-07 14:52:46,"fixes #1211 (and #1214 for `plot_adhd_sphares` example)
",043113bd5d04b079445475c3dc4490be0f9cc57a,[MRG+1] use ConnectivityMeasure instead of manual fitting of LedoitWolf
4,pull_request_merged,1219,nilearn,nilearn,AlexandreAbraham,2016-08-08 06:39:33,[MRG+1] use ConnectivityMeasure instead of manual fitting of LedoitWolf,ee902b6adf6b467a803d99a5c9cf58553844fbba,Pull request merge from salma1601/nilearn:remove_ledoitwolf to nilearn/nilearn:master
5,issue_comment,1219,nilearn,nilearn,GaelVaroquaux,2016-08-08 05:14:10,"Thanks! :+1: for merge.
",,
6,pull_request_commit_comment,1219,nilearn,nilearn,bthirion,2016-08-07 17:38:17,"Is it actually using the LW estimator ? It is at least not explicit.
",043113bd5d04b079445475c3dc4490be0f9cc57a,"(None, '', u'examples/03_connectivity/plot_adhd_spheres.py')"
7,pull_request_commit_comment,1219,nilearn,nilearn,salma1601,2016-08-07 18:02:06,"Yes, `ConnectivityMeasure` default covariance estimator is LW.
May be I can add a comment on that or explicit `cov_estimator` ?
",043113bd5d04b079445475c3dc4490be0f9cc57a,"(None, '', u'examples/03_connectivity/plot_adhd_spheres.py')"
8,pull_request_commit_comment,1219,nilearn,nilearn,bthirion,2016-08-07 20:58:09,"Yes, mark it through an explicit argument or a comment.
",043113bd5d04b079445475c3dc4490be0f9cc57a,"(None, '', u'examples/03_connectivity/plot_adhd_spheres.py')"
9,pull_request_commit,1219,nilearn,nilearn,salma1601,2016-08-07 14:50:36,use ConnectivityMeasure instead of manual fitting of LedoitWolf,6be695c648cda0e1387df91551fb0abfb227f3b8,
10,pull_request_commit,1219,nilearn,nilearn,salma1601,2016-08-07 21:23:36,add comment on LedoitWolf estimator benefit,043113bd5d04b079445475c3dc4490be0f9cc57a,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1218,nilearn,nilearn,salma1601,2016-08-07 14:26:10,"`ConnectivityMeasure(cov_estimator=EmpiricalCovariance())` allows to compute Pearson's r correlation coefficient, instead of doing this manually in
https://github.com/nilearn/nilearn/blob/master/examples/03_connectivity/plot_seed_based_correlation.py#L133
",start issue,use ConnectivityMeasure(cov_estimator=EmpiricalCovariance()) to compute Pearson correlation
2,issue_closed,1218,nilearn,nilearn,salma1601,2016-08-07 14:45:33,,closed issue,use ConnectivityMeasure(cov_estimator=EmpiricalCovariance()) to compute Pearson correlation
3,issue_comment,1218,nilearn,nilearn,salma1601,2016-08-07 14:45:30,"closing it because time consuming for seed to voxel computations
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1248,nilearn,nilearn,KamalakerDadi,2016-08-18 11:09:22,"Is it acceptable (user given) or strictly should be `threshold=0.5` ?
",start issue,Threshold parameter in plotting.plot_roi
2,issue_closed,1248,nilearn,nilearn,KamalakerDadi,2017-06-22 18:05:49,,closed issue,Threshold parameter in plotting.plot_roi
3,issue_comment,1248,nilearn,nilearn,KamalakerDadi,2017-06-22 18:05:49,Closing with #1456 ,,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1209,nilearn,nilearn,salma1601,2016-08-06 12:26:08,"Mean connectome for the compared connectivity measures are plotted twice: With default `display_mode` and with `display_mode='lzry'`.
This seems useless for me since hemispheric saggital display mode vs default display mode is already demoed for connectome plotting in `/auto_examples/03_connectivity/plot_adhd_spheres.py`
",start issue,no need for two display_mode choices in plot_connectivity_measures example
2,issue_closed,1209,nilearn,nilearn,salma1601,2016-08-11 13:35:53,,closed issue,no need for two display_mode choices in plot_connectivity_measures example
3,issue_comment,1209,nilearn,nilearn,salma1601,2016-08-11 13:35:53,"Close, as fixed in  #1210
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1199,nilearn,nilearn,GaelVaroquaux,2016-08-04 18:46:56,"A change in the way scipy computes offsets for 1D affine matrices in ndimage.affine_transform is most likely the reason that CircleCI currently fails.

This PR adds a test, and hopefully soon a fix.
",start issue,[MRG]: bug resampling & bbox in scipy 0.18
2,issue_closed,1199,nilearn,nilearn,AlexandreAbraham,2016-08-05 12:12:04,,closed issue,[MRG]: bug resampling & bbox in scipy 0.18
3,pull_request_title,1199,nilearn,nilearn,GaelVaroquaux,2016-08-04 18:46:56,"A change in the way scipy computes offsets for 1D affine matrices in ndimage.affine_transform is most likely the reason that CircleCI currently fails.

This PR adds a test, and hopefully soon a fix.
",8deda0474e5a9ab80356048a6f31dd4c44ca6995,[MRG]: bug resampling & bbox in scipy 0.18
4,pull_request_merged,1199,nilearn,nilearn,AlexandreAbraham,2016-08-05 12:12:04,[MRG]: bug resampling & bbox in scipy 0.18,6ac57568e65b684f35543bd3c2999203706182d1,Pull request merge from GaelVaroquaux/nilearn:bbox_bug to nilearn/nilearn:master
5,issue_comment,1199,nilearn,nilearn,GaelVaroquaux,2016-08-04 19:00:09,"Yey!!! I can trigger the bug with scipy 0.18! Now on to fixing it.
",,
6,issue_comment,1199,nilearn,nilearn,GaelVaroquaux,2016-08-04 22:39:04,"Woot! This fixes circleCI.

So, this was indeed the bug. Can I haz merge?
",,
7,issue_comment,1199,nilearn,nilearn,GaelVaroquaux,2016-08-05 15:40:49,"> I merge because we need it. Ca you still take a look at my comment afterward?

Yes, I agree with the comment and I want to take care of it.
",,
8,pull_request_commit_comment,1199,nilearn,nilearn,AlexandreAbraham,2016-08-04 23:00:04,"If I got it right, here we do `b'=Ab` and, afterward, in _resample_one_img (line 249), we call affine_transform with `offset = A_inv b' = A_inv A b`. Isn't that a bit inefficient?
",8deda0474e5a9ab80356048a6f31dd4c44ca6995,"(7, '', u'nilearn/image/resampling.py')"
9,pull_request_commit,1199,nilearn,nilearn,GaelVaroquaux,2016-08-04 18:42:16,"TST: resampling & bbox safeguard for scipy 0.18

This test should detect a bug that was created by a change in the way scipy
computes offsets for 1D affine matrices in ndimage.affine_transform

As a result, the new bounding box was computed wrong.",d66a38ea2cab65153d6b5519e2a48b2562f11d44,
10,pull_request_commit,1199,nilearn,nilearn,GaelVaroquaux,2016-08-04 21:18:03,BUG: fix resampling with scipy 0.18,8deda0474e5a9ab80356048a6f31dd4c44ca6995,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1215,nilearn,nilearn,salma1601,2016-08-06 18:40:32,"an returns a list of matrices. I am in favour of allowing a 2D array single subject timeseries as an input of `ConnectivityMeasure` `fit_transform` method and returning one matrix in this case.
",start issue,ConnectivityMeasure fit_transform for one subject requires a list input parmeter
2,issue_closed,1215,nilearn,nilearn,salma1601,2016-08-11 13:35:06,,closed issue,ConnectivityMeasure fit_transform for one subject requires a list input parmeter
3,issue_comment,1215,nilearn,nilearn,GaelVaroquaux,2016-08-08 06:43:35,"> an returns a list of matrices. I am in favour of allowing a 2D array single
> subject timeseries as an input of ConnectivityMeasure fit_transform method and
> returning one matrix in this case.

Such flexibility means that error capture and managment becomes very
hard. In scikit-learn, we have actually gone the other way, and
explicitely made such flexibility impossible.
",,
4,issue_comment,1215,nilearn,nilearn,salma1601,2016-08-08 08:01:58,"OK !
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1198,nilearn,nilearn,Titan-C,2016-08-04 00:06:14,"I recently released a new version of Sphinx-Gallery. It has quite a bunch of bug fixes and the new feature of exiting with fail if examples did not run successfully.
",start issue,[WIP] Update to Sphinx-Gallery 0.1.3
2,issue_closed,1198,nilearn,nilearn,GaelVaroquaux,2016-08-15 20:24:21,,closed issue,[WIP] Update to Sphinx-Gallery 0.1.3
