,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1032,nilearn,nilearn,dohmatob,2016-02-29 11:26:29,"Currently the examples are organized as follows:

```
examples/01_plotting             examples/plot_haxby_simple.py
examples/02_decoding             examples/plot_localizer_simple_analysis.py
examples/03_connectivity         examples/plot_nilearn_101.py
examples/04_manipulating_images  examples/plot_python_101.py
examples/05_advanced             examples/README.txt
```

Why the 01_, 02_, etc. prefix in basename of subdirectories ? This naming was probably done for a reason, but looks really weird.
",start issue,Strange organisation of examples
2,issue_closed,1032,nilearn,nilearn,GaelVaroquaux,2016-02-29 11:59:56,,closed issue,Strange organisation of examples
3,issue_comment,1032,nilearn,nilearn,GaelVaroquaux,2016-02-29 12:00:05,"It's to control the ordering in sphinx gallery. 

Sent from my phone. Please forgive brevity and mis spelling

On Feb 29, 2016, 12:26, at 12:26, DOHMATOB Elvis notifications@github.com wrote:

> Currently the examples are organized as follows:
> 
> ```
> examples/01_plotting             examples/plot_haxby_simple.py
> examples/02_decoding            
> examples/plot_localizer_simple_analysis.py
> examples/03_connectivity         examples/plot_nilearn_101.py
> examples/04_manipulating_images  examples/plot_python_101.py
> examples/05_advanced             examples/README.txt
> ```
> 
> Why the 01_, 02_, etc. prefix in basename of subdirectories ? This
> naming looks really weird.
> 
> ---
> 
> Reply to this email directly or view it on GitHub:
> https://github.com/nilearn/nilearn/issues/1032
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,939,nilearn,nilearn,salma1601,2016-01-11 22:03:16,"May be an interesting atlas to add

http://www.ncbi.nlm.nih.gov/pubmed/20829489

Gives a good connectivity matrix with 6 networks already identified in the paper
",start issue,add a fetcher for dosenbach160 atlas
2,issue_closed,939,nilearn,nilearn,AlexandreAbraham,2016-02-18 12:40:46,,closed issue,add a fetcher for dosenbach160 atlas
3,issue_comment,939,nilearn,nilearn,AlexandreAbraham,2016-02-18 12:40:46,"Fixed by #950 
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,736,nilearn,nilearn,AlexandreAbraham,2015-07-29 10:08:16,"Nilearn's code has growth a lot since the last time we audited it. New patterns, such as `new_img_like` that loads an img, may sometimes encourage object persistence when they are not really needed and their memory could be freed.

It would be a good thing to do a pass on the code to check that.

Also, it would be really awesome to have memory tests. Using `ulimit` linux command, it is easy to set a bound to memory consumption and thus check that we are not leaking.
",start issue,"Improve nilearn memory consumption, test it"
2,issue_closed,736,nilearn,nilearn,lesteve,2016-02-04 14:54:12,,closed issue,"Improve nilearn memory consumption, test it"
3,issue_comment,736,nilearn,nilearn,banilo,2015-08-04 18:00:57,"How should we debug when we exceed the preset memory limit?
",,
4,issue_comment,736,nilearn,nilearn,AlexandreAbraham,2015-08-04 20:05:23,"You can get the stack trace using pdb. You can also set a breakpoint using the memory profiler.
",,
5,issue_comment,736,nilearn,nilearn,GaelVaroquaux,2015-10-13 18:53:48,"Testing could be done by having a specific suite of test (not the main one), run by the CI system and relying on either ulimits, or https://pypi.python.org/pypi/memory_profiler
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1000,nilearn,nilearn,arthurmensch,2016-02-19 14:49:50,"Given the issue #999 #998, it would be a good idea to run the example set in Python 3. Does CircleCI allows build matrix ?

By the way this is the issue #1000, cheers
",start issue,CircleCI: run examples in Python 3
2,issue_closed,1000,nilearn,nilearn,lesteve,2016-03-10 08:31:47,,closed issue,CircleCI: run examples in Python 3
3,issue_comment,1000,nilearn,nilearn,GaelVaroquaux,2016-02-19 14:54:12,"We can't have a build matrix. That would be too costly. 

I might be convinced to change the default python to 3 on circle,  though

Sent from my phone. Please forgive brevity and mis spelling

On Feb 19, 2016, 15:50, at 15:50, Arthur Mensch notifications@github.com wrote:

> Given the issue #999 #998, it would be a good idea to run the example
> set in Python 3. Does CircleCI allows build matrix ?
> 
> By the way this is the issue #1000, cheers
> 
> ---
> 
> Reply to this email directly or view it on GitHub:
> https://github.com/nilearn/nilearn/issues/1000
",,
4,issue_comment,1000,nilearn,nilearn,lesteve,2016-03-02 14:27:47,"Have you tried running the examples examples/02_decoding/plot_mixed_gambles_space_net.py with python 3 ?
",,
5,issue_comment,1000,nilearn,nilearn,lesteve,2016-03-02 14:56:59,"Have you seen that @arthurmensch opened the issue #998 and #999? Looks like you fixed #999 already maybe you want to open a PR for it.
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1044,nilearn,nilearn,rschmaelzle,2016-03-03 04:09:25,"HI all,
is it possible that in https://github.com/nilearn/nilearn/blob/master/examples/01_plotting/plot_visualization.py, line 54, the row and cols got flipped.... 
Best, Ralf
",start issue,row/col flipped in example
2,issue_closed,1044,nilearn,nilearn,AlexandreAbraham,2016-03-03 09:11:07,,closed issue,row/col flipped in example
3,issue_comment,1044,nilearn,nilearn,GaelVaroquaux,2016-03-03 06:49:31,"> is it possible that in https://github.com/nilearn/nilearn/blob/master/examples/
> 01_plotting/plot_visualization.py, line 54, the row and cols got flipped....

Hey! I think that you are right!

Could another pair of eyes confirm, please?
",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,994,nilearn,nilearn,arthurmensch,2016-02-18 11:02:02,"Needs code + doc. @aabraham does it look lightweight enough ?
",start issue,[MRG] Shelving for NiftiMasker
2,issue_closed,994,nilearn,nilearn,AlexandreAbraham,2016-06-09 08:30:28,,closed issue,[MRG] Shelving for NiftiMasker
3,pull_request_title,994,nilearn,nilearn,arthurmensch,2016-02-18 11:02:02,"Needs code + doc. @aabraham does it look lightweight enough ?
",f603053bf611b5dc82b7fc59ae5f0c021c901601,[MRG] Shelving for NiftiMasker
4,issue_comment,994,nilearn,nilearn,AlexandreAbraham,2016-02-18 11:14:01,"To, the simplest option would be to add a `shelve` parameter to `masker._cache` which would prevent you from ugly stuff like passing `self` as an argument (which is weird... If you need to pass self as an argument, just create a method).
",,
