,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,issue_title,238,aio-libs,aioredis,pyup-bot,2017-05-31 12:24:39,"
There's a new version of [pytest](https://pypi.python.org/pypi/pytest) available.
You are currently using **3.1.0**. I have updated it to **3.1.1**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/pytest"">PyPI</a> | <a href=""https://pyup.io/changelogs/pytest/"">Changelog</a> | <a href=""https://github.com/pytest-dev/pytest/issues"">Repo</a> | <a href=""http://pytest.org"">Homepage</a> 



### Changelog
> 
>### 3.1.1

>=========================

>Bug Fixes
>---------

>- pytest warning capture no longer overrides existing warning filters. The
>  previous behaviour would override all filters and caused regressions in test
>  suites which configure warning filters to match their needs. Note that as a
>  side-effect of this is that ``DeprecationWarning`` and
>  ``PendingDeprecationWarning`` are no longer shown by default. (2430)

>- Fix issue with non-ascii contents in doctest text files. (2434)

>- Fix encoding errors for unicode warnings in Python 2. (2436)

>- ``pytest.deprecated_call`` now captures ``PendingDeprecationWarning`` in
>  context manager form. (2441)


>Improved Documentation
>----------------------

>- Addition of towncrier for changelog management. (2390)








*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",start issue,Update pytest to 3.1.1
1,issue_closed,238,aio-libs,aioredis,pyup-bot,2017-06-09 11:55:19,,closed issue,Update pytest to 3.1.1
2,pull_request_title,238,aio-libs,aioredis,pyup-bot,2017-05-31 12:24:39,"
There's a new version of [pytest](https://pypi.python.org/pypi/pytest) available.
You are currently using **3.1.0**. I have updated it to **3.1.1**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/pytest"">PyPI</a> | <a href=""https://pyup.io/changelogs/pytest/"">Changelog</a> | <a href=""https://github.com/pytest-dev/pytest/issues"">Repo</a> | <a href=""http://pytest.org"">Homepage</a> 



### Changelog
> 
>### 3.1.1

>=========================

>Bug Fixes
>---------

>- pytest warning capture no longer overrides existing warning filters. The
>  previous behaviour would override all filters and caused regressions in test
>  suites which configure warning filters to match their needs. Note that as a
>  side-effect of this is that ``DeprecationWarning`` and
>  ``PendingDeprecationWarning`` are no longer shown by default. (2430)

>- Fix issue with non-ascii contents in doctest text files. (2434)

>- Fix encoding errors for unicode warnings in Python 2. (2436)

>- ``pytest.deprecated_call`` now captures ``PendingDeprecationWarning`` in
>  context manager form. (2441)


>Improved Documentation
>----------------------

>- Addition of towncrier for changelog management. (2390)








*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",f821ff1acb2caeb038edd1a2a7c015cc505f283d,Update pytest to 3.1.1
3,issue_comment,238,aio-libs,aioredis,codecov-io,2017-05-31 14:53:14,"# [Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/238?src=pr&el=h1) Report
> Merging [#238](https://codecov.io/gh/aio-libs/aioredis/pull/238?src=pr&el=desc) into [master](https://codecov.io/gh/aio-libs/aioredis/commit/a9c386d525949bbd6d213e24b930ba0a102a1138?src=pr&el=desc) will **decrease** coverage by `0.16%`.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/aio-libs/aioredis/pull/238/graphs/tree.svg?width=650&height=150&src=pr&token=THCDhqngRB)](https://codecov.io/gh/aio-libs/aioredis/pull/238?src=pr&el=tree)

```diff
@@            Coverage Diff            @@
##           master    #238      +/-   ##
=========================================
- Coverage   96.97%   96.8%   -0.17%     
=========================================
  Files          55      55              
  Lines        7492    7492              
  Branches      625     625              
=========================================
- Hits         7265    7253      -12     
- Misses        168     178      +10     
- Partials       59      61       +2
```


| [Impacted Files](https://codecov.io/gh/aio-libs/aioredis/pull/238?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [aioredis/sentinel/pool.py](https://codecov.io/gh/aio-libs/aioredis/pull/238?src=pr&el=tree#diff-YWlvcmVkaXMvc2VudGluZWwvcG9vbC5weQ==) | `87.2% <0%> (-2.94%)` | :arrow_down: |
| [tests/sentinel\_failover\_test.py](https://codecov.io/gh/aio-libs/aioredis/pull/238?src=pr&el=tree#diff-dGVzdHMvc2VudGluZWxfZmFpbG92ZXJfdGVzdC5weQ==) | `87.96% <0%> (-0.76%)` | :arrow_down: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/238?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/238?src=pr&el=footer). Last update [a9c386d...f821ff1](https://codecov.io/gh/aio-libs/aioredis/pull/238?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",,
4,issue_comment,238,aio-libs,aioredis,pyup-bot,2017-06-09 11:55:19,Closing this in favor of #243,,
5,pull_request_commit,238,aio-libs,aioredis,pyup-bot,2017-05-31 12:24:37,Update pytest from 3.1.0 to 3.1.1,f821ff1acb2caeb038edd1a2a7c015cc505f283d,
0,issue_title,239,aio-libs,aioredis,argaen,2017-06-05 14:29:53,,start issue,close_waiter is lazily created
1,issue_closed,239,aio-libs,aioredis,popravich,2017-06-08 20:27:47,,closed issue,close_waiter is lazily created
2,pull_request_title,239,aio-libs,aioredis,argaen,2017-06-05 14:29:53,,6e7ea11cb05ef371bd35a28cedbf7cca6334be7e,close_waiter is lazily created
3,pull_request_merged,239,aio-libs,aioredis,popravich,2017-06-08 20:27:47,close_waiter is lazily created,46e0f48ca41f9e594719ff733d2427c393e40f46,Pull request merge from argaen/aioredis:pool_close_warning_#236 to aio-libs/aioredis:master
