,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,679,nilearn,nilearn,chrisfilo,2015-07-15 16:50:29,"It will not catch failing examples until: https://github.com/sphinx-gallery/sphinx-gallery/issues/45 will be fixed.
",start issue,Added CircleCI support
2,issue_closed,679,nilearn,nilearn,GaelVaroquaux,2015-07-16 14:12:06,,closed issue,Added CircleCI support
3,pull_request_title,679,nilearn,nilearn,chrisfilo,2015-07-15 16:50:29,"It will not catch failing examples until: https://github.com/sphinx-gallery/sphinx-gallery/issues/45 will be fixed.
",f90d76aa636483c8647de69118dba2bb233ed147,Added CircleCI support
4,pull_request_merged,679,nilearn,nilearn,GaelVaroquaux,2015-07-16 14:12:06,Added CircleCI support,ce3aa1bdf86fbb4643e7fa8203d31d42fee65a10,Pull request merge from chrisfilo/nilearn:enh/circleci to nilearn/nilearn:master
5,issue_comment,679,nilearn,nilearn,GaelVaroquaux,2015-07-16 14:12:01,":+1: for merge.

Two :+1:. I am merging.
",,
6,issue_comment,679,nilearn,nilearn,GaelVaroquaux,2015-07-16 14:34:54,"Loic, Alex: create CircleCI account (go to the webpage), and we'll show
you the administration interface.
",,
7,issue_comment,679,nilearn,nilearn,GaelVaroquaux,2015-07-16 16:54:54,">   • running outside the git checkout in order to detect setup.py problems (e.g.
>     missing data files)

I am not sure that this is important: travis does that for us. Actually,
I am quite happy that different strategies are taken on different
builders, as it exposes different bugs (eg #695)
",,
8,issue_comment,679,nilearn,nilearn,GaelVaroquaux,2015-07-16 17:28:14,"> OK I wasn't sure whether we wanted to replace Travis by CircleCI in the
> long-term.

No. Travis is going to be used for the fast stuff, and CircleCI for the
powerful stuff. In particular, we are severely relying on the
configuration matrix of travis.
",,
9,issue_comment,679,nilearn,nilearn,AlexandreAbraham,2015-07-16 14:02:03,":+1: Awesome!
",,
10,issue_comment,679,nilearn,nilearn,lesteve,2015-07-16 14:33:27,"Just wondering is there a way to remove stuff from the cache in CircleCI? Sometimes the datasets or the dataset downloading code and we need to rm -rf the dataset folder to download the dataset again.
",,
11,pull_request_commit_comment,679,nilearn,nilearn,lesteve,2015-07-15 21:26:08,"you may want to use make html here. It seems that make all does html-noplot. Full disclosure I always use make html ...
",f90d76aa636483c8647de69118dba2bb233ed147,"(None, '', u'circle.yml')"
