,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1341,nilearn,nilearn,GaelVaroquaux,2016-12-09 07:03:17,Avoid warnings in Sphinx 1.5,start issue,FIX: adapt to Sphinx 1.5
2,issue_closed,1341,nilearn,nilearn,GaelVaroquaux,2016-12-09 08:33:04,,closed issue,FIX: adapt to Sphinx 1.5
3,pull_request_title,1341,nilearn,nilearn,GaelVaroquaux,2016-12-09 07:03:17,Avoid warnings in Sphinx 1.5,e2a68d8d1c20749e32c88ef62b26df57131b7b99,FIX: adapt to Sphinx 1.5
4,pull_request_merged,1341,nilearn,nilearn,GaelVaroquaux,2016-12-09 08:33:04,FIX: adapt to Sphinx 1.5,af65120f09975647ac7ac63198eb3c3b31c10b6e,Pull request merge from GaelVaroquaux/nilearn:fix_circle to nilearn/nilearn:master
5,issue_comment,1341,nilearn,nilearn,GaelVaroquaux,2016-12-09 08:33:01,"CircleCI is not running on PRs. This is very frustrating. Merging anyhow, with the hope that it's an improvement.",,
6,pull_request_commit,1341,nilearn,nilearn,GaelVaroquaux,2016-12-09 07:00:14,"FIX: adapt to Sphinx 1.5

Avoid warnings in Sphinx 1.5",e2a68d8d1c20749e32c88ef62b26df57131b7b99,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1340,nilearn,nilearn,GaelVaroquaux,2016-12-08 22:26:05,"This is necessary to fix circleCI.

Let's see if this runs!",start issue,FIX: adapt to latest Circle
2,issue_closed,1340,nilearn,nilearn,GaelVaroquaux,2016-12-09 06:48:57,,closed issue,FIX: adapt to latest Circle
3,pull_request_title,1340,nilearn,nilearn,GaelVaroquaux,2016-12-08 22:26:05,"This is necessary to fix circleCI.

Let's see if this runs!",c27d3ef6fb1bfc4b05584da40dcd154fc15e8566,FIX: adapt to latest Circle
4,pull_request_merged,1340,nilearn,nilearn,GaelVaroquaux,2016-12-09 06:48:57,FIX: adapt to latest Circle,b7a0dc644868133d5db0f04911f763e3ad692389,Pull request merge from GaelVaroquaux/nilearn:fix_circle to nilearn/nilearn:master
5,issue_comment,1340,nilearn,nilearn,GaelVaroquaux,2016-12-09 06:48:51,"Circle is not running on the PR (I don't know why, and it is frustrating). I am merging anyhow to see what it gives.",,
6,pull_request_commit,1340,nilearn,nilearn,GaelVaroquaux,2016-12-08 22:24:52,"FIX: adapt to latest Circle

This is necessary to fix circleCI",c27d3ef6fb1bfc4b05584da40dcd154fc15e8566,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1343,nilearn,nilearn,jnecus,2016-12-09 18:37:52,"Hello,

I found that resample_to_img() and resample_img() functions do not appear to work with the latest version of Scipy 0.18.

I reverted my version of Scipy back to 0.15 which appeared to fix the problem.

Thanks,
Joe",start issue,resample_img functions incompatible with scipy 0.18
2,issue_closed,1343,nilearn,nilearn,GaelVaroquaux,2016-12-09 23:09:18,,closed issue,resample_img functions incompatible with scipy 0.18
3,issue_comment,1343,nilearn,nilearn,bthirion,2016-12-09 22:27:13,"Could you provide a snippet of code to reproduce the issue ?
Thx,",,
4,issue_comment,1343,nilearn,nilearn,jnecus,2016-12-09 22:59:48,"I first tried using this function to resample my nifti image:

`nilearn.image.resample_to_img(source,target)`

which gave the following warning, and the output file was empty:

> UserWarning: The behaviour of affine_transform with a one-dimensional array supplied for the matrix parameter has changed in scipy 0.18.0.

I then downgraded Scipy to version 0.15 and it worked fine. 

",,
5,issue_comment,1343,nilearn,nilearn,GaelVaroquaux,2016-12-09 23:09:07,">     UserWarning: The behaviour of affine_transform with a one-dimensional array
>     supplied for the matrix parameter has changed in scipy 0.18.0.

> I then downgraded Scipy to version 0.15 and it worked fine.

This is just a warning.

The latest nilearn are compatible with scipy 0.18.


",,
0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
1,issue_title,1330,nilearn,nilearn,Titan-C,2016-11-19 22:26:39,"Since Sphinx-Gallery summarizes build errors at the end and exits with
error. There is no need to grep for errors in the build log to fail in
Circle CI.",start issue,Remove error grep on Sphinx build
2,issue_closed,1330,nilearn,nilearn,GaelVaroquaux,2016-12-04 17:04:14,,closed issue,Remove error grep on Sphinx build
