,rectype,issueid,project_owner,project_name,actor,time,text,action,title
0,issue_title,474,pycqa,astroid,brycepg,2017-12-28 00:04:05,"This prevents the locals `__qualname__` and `__module__` in the class definition from raising a false-positive no-member by implicitly creating them.

There is a problem that pylint thinks that locals reference variables upward in the mro without a namespace (class name), which is not the case, but I this fix is more of an improvement than before.

fixes PyCQA/pylint#1753",start issue,Assign __module__ and __qualname__ to class locals implicitly
1,issue_closed,474,pycqa,astroid,PCManticore,2018-01-03 10:45:36,,closed issue,Assign __module__ and __qualname__ to class locals implicitly
2,pull_request_title,474,pycqa,astroid,brycepg,2017-12-28 00:04:05,"This prevents the locals `__qualname__` and `__module__` in the class definition from raising a false-positive no-member by implicitly creating them.

There is a problem that pylint thinks that locals reference variables upward in the mro without a namespace (class name), which is not the case, but I this fix is more of an improvement than before.

fixes PyCQA/pylint#1753",0cba62405b9c3ce1c83a8452493ac3892eb02853,Assign __module__ and __qualname__ to class locals implicitly
3,pull_request_merged,474,pycqa,astroid,PCManticore,2018-01-03 10:45:35,Assign __module__ and __qualname__ to class locals implicitly,e260d5ce84c3dea5c0e94e9e3139b0b768d44e22,Pull request merge from brycepg/astroid:issue-1753-qualname to PyCQA/astroid:master
4,issue_comment,474,pycqa,astroid,brycepg,2017-12-28 04:15:18,The only failure right now is pylint failing #475 ,,
5,issue_comment,474,pycqa,astroid,PCManticore,2018-01-03 10:45:42,Thank you @brycepg !,,
6,pull_request_commit_comment,474,pycqa,astroid,PCManticore,2017-12-28 11:58:37,"Can we have this a static, with the exception of the `if` statement? e.g no method for it.",0cba62405b9c3ce1c83a8452493ac3892eb02853,"(None, '', u'astroid/scoped_nodes.py')"
7,pull_request_commit_comment,474,pycqa,astroid,PCManticore,2017-12-28 11:59:36,"Ah, I see, nevermind!",0cba62405b9c3ce1c83a8452493ac3892eb02853,"(None, '', u'astroid/scoped_nodes.py')"
8,pull_request_commit,474,pycqa,astroid,brycepg,2017-12-27 19:21:54,"Assign __module__ and __qualname__ to class locals implicitly

This prevents __qualname__ and __module__, when called as locals in the class definition,
from raising a false-positive no-member in pylint",5262b6f454916e6a5634b44a3b1e640e2b971b66,
9,pull_request_commit,474,pycqa,astroid,PCManticore,2018-01-03 10:44:47,Fix lint errors,0cba62405b9c3ce1c83a8452493ac3892eb02853,
