"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","933","nilearn","nilearn","KamalakerDadi","2016-01-07 12:51:44","Should fix #931 
","start issue","BUG fixing with view type as filled_contours in plot prob plotting"
"issue_closed","933","nilearn","nilearn","AlexandreAbraham","2016-01-07 14:43:47","","closed issue","BUG fixing with view type as filled_contours in plot prob plotting"
"pull_request_title","933","nilearn","nilearn","KamalakerDadi","2016-01-07 12:51:44","Should fix #931 
","526eba22d57ada7552756d85a0591fd3044db459","BUG fixing with view type as filled_contours in plot prob plotting"
"pull_request_merged","933","nilearn","nilearn","AlexandreAbraham","2016-01-07 14:43:47","BUG fixing with view type as filled_contours in plot prob plotting","7f656fe576276c908fa46deed8366380ecb57037","Pull request merge from KamalakerDadi/nilearn:fix_plot_prob_atlas_filled_contours to nilearn/nilearn:master"
"issue_comment","933","nilearn","nilearn","AlexandreAbraham","2016-01-07 13:07:43","I think we should just move on. Making a test is possible by grabbing the binary representation of the image directly in matplotlib but the test would require more maintenance than the actual fix.
","",""
"issue_comment","933","nilearn","nilearn","AlexandreAbraham","2016-01-07 14:43:44","Thanks!
","",""
"issue_comment","933","nilearn","nilearn","KamalakerDadi","2016-01-07 12:59:15","I am trying to figure out how to add tests. Could you hint me ?
","",""
"issue_comment","933","nilearn","nilearn","GaelVaroquaux","2016-01-07 19:23:36","Good job people!
","",""
"pull_request_commit_comment","933","nilearn","nilearn","AlexandreAbraham","2016-01-07 12:54:30","I don't think that these comments are necessary since the previous behavior was based on a bug. The first is useful though.
","526eba22d57ada7552756d85a0591fd3044db459","(None, '', u'nilearn/plotting/displays.py')"
"pull_request_commit_comment","933","nilearn","nilearn","KamalakerDadi","2016-01-07 12:57:33","I am trying to give what had happened just in case for future. Ok, I keep only first sentence.
","526eba22d57ada7552756d85a0591fd3044db459","(None, '', u'nilearn/plotting/displays.py')"
"pull_request_commit","933","nilearn","nilearn","KamalakerDadi","2016-01-07 12:48:32","BUG fixing with view type as filled_contours in plot prob plotting function","64f26cbfa44400374de90409f95f9cc8f5be1fb1",""
"pull_request_commit","933","nilearn","nilearn","KamalakerDadi","2016-01-07 13:12:03","Comment addressed","526eba22d57ada7552756d85a0591fd3044db459",""
