"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","336","idan","oauthlib","josephtate","2015-04-13 16:22:13","This is a really simple change to allow scopes to be specified as a tuple of strings instead of just lists and sets. Test included.
","start issue","Allow tuples for list_to_scope as well as sets and lists"
"issue_closed","336","idan","oauthlib","thedrow","2015-07-01 09:47:07","","closed issue","Allow tuples for list_to_scope as well as sets and lists"
"pull_request_title","336","idan","oauthlib","josephtate","2015-04-13 16:22:13","This is a really simple change to allow scopes to be specified as a tuple of strings instead of just lists and sets. Test included.
","a41f4fb4d26995bcadfc26540ad84a84b0e10e0d","Allow tuples for list_to_scope as well as sets and lists"
"pull_request_merged","336","idan","oauthlib","thedrow","2015-07-01 09:47:07","Allow tuples for list_to_scope as well as sets and lists","73978a373d5d2e6e90b1c93f078c9bf872eae472","Pull request merge from josephtate/oauthlib:betterscopesupport to idan/oauthlib:master"
"issue_comment","336","idan","oauthlib","josephtate","2015-04-14 17:21:28","Note, this change is covered with unit tests.
","",""
"issue_comment","336","idan","oauthlib","tilgovi","2015-04-19 19:18:54","Closed by #322?
","",""
"issue_comment","336","idan","oauthlib","josephtate","2015-04-20 02:41:22","Not quite. There is a bit more here. This patch is authoritative.
On Apr 19, 2015 3:18 PM, ""Randall Leeds"" notifications@github.com wrote:

> Closed by #322 https://github.com/idan/oauthlib/pull/322?
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/idan/oauthlib/pull/336#issuecomment-94306678.
","",""
"issue_comment","336","idan","oauthlib","josephtate","2015-04-20 07:37:29","Remerged after conflicts when #323 landed.
","",""
"issue_comment","336","idan","oauthlib","josephtate","2015-05-06 21:28:23","@tilgovi, or anyone, can I get a LGTM?
","",""
"issue_comment","336","idan","oauthlib","tilgovi","2015-05-06 21:42:58","Yes. Looks straightforward.
","",""
"issue_comment","336","idan","oauthlib","thedrow","2015-07-01 09:47:12","Thanks!
","",""
"pull_request_commit","336","idan","oauthlib","josephtate","2015-04-13 16:20:27","Allow tuples for list_to_scope and scope_to_list in addition to sets and lists.  Treat sets the same as lists/tuples instead of recursing, add tests for sets.","1be2f1cde1ee003d33f5445bb60642801ff7102b",""
"pull_request_commit","336","idan","oauthlib","josephtate","2015-04-16 14:25:22","Add the broken scope to the ValueError exception for easier debugging, add test for failure case.","a41f4fb4d26995bcadfc26540ad84a84b0e10e0d",""
