"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","288","aio-libs","aioredis","mastak","2017-08-27 18:14:58","Added `exist` parameter to the `zadd` method as ability setup NX or XX argument.","start issue","Added 'exist' param to the 'zadd' method as ability setup NX or XX argument"
"pull_request_title","288","aio-libs","aioredis","mastak","2017-08-27 18:14:58","Added `exist` parameter to the `zadd` method as ability setup NX or XX argument.","71ef8e4f3e2d9cf4a8016adeb6dbca0a0852b57d","Added 'exist' param to the 'zadd' method as ability setup NX or XX argument"
"issue_comment","288","aio-libs","aioredis","codecov[bot]","2017-08-27 19:57:08","# [Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/288?src=pr&el=h1) Report
> Merging [#288](https://codecov.io/gh/aio-libs/aioredis/pull/288?src=pr&el=desc) into [master](https://codecov.io/gh/aio-libs/aioredis/commit/4b2d4ec63fab3e19423fdb7f63f7059d9618a607?src=pr&el=desc) will **decrease** coverage by `0.02%`.
> The diff coverage is `100%`.

[![Impacted file tree graph](https://codecov.io/gh/aio-libs/aioredis/pull/288/graphs/tree.svg?width=650&src=pr&token=THCDhqngRB&height=150)](https://codecov.io/gh/aio-libs/aioredis/pull/288?src=pr&el=tree)

```diff
@@            Coverage Diff             @@
##           master     #288      +/-   ##
==========================================
- Coverage   96.86%   96.83%   -0.03%     
==========================================
  Files          59       59              
  Lines        7553     7582      +29     
  Branches      599      602       +3     
==========================================
+ Hits         7316     7342      +26     
- Misses        173      175       +2     
- Partials       64       65       +1
```


| [Impacted Files](https://codecov.io/gh/aio-libs/aioredis/pull/288?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [tests/sorted\_set\_commands\_test.py](https://codecov.io/gh/aio-libs/aioredis/pull/288?src=pr&el=tree#diff-dGVzdHMvc29ydGVkX3NldF9jb21tYW5kc190ZXN0LnB5) | `100% <100%> (ø)` | :arrow_up: |
| [aioredis/commands/sorted\_set.py](https://codecov.io/gh/aio-libs/aioredis/pull/288?src=pr&el=tree#diff-YWlvcmVkaXMvY29tbWFuZHMvc29ydGVkX3NldC5weQ==) | `100% <100%> (ø)` | :arrow_up: |
| [aioredis/commands/server.py](https://codecov.io/gh/aio-libs/aioredis/pull/288?src=pr&el=tree#diff-YWlvcmVkaXMvY29tbWFuZHMvc2VydmVyLnB5) | `83.89% <0%> (-1.35%)` | :arrow_down: |
| [tests/sentinel\_failover\_test.py](https://codecov.io/gh/aio-libs/aioredis/pull/288?src=pr&el=tree#diff-dGVzdHMvc2VudGluZWxfZmFpbG92ZXJfdGVzdC5weQ==) | `85.71% <0%> (-0.76%)` | :arrow_down: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/288?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/288?src=pr&el=footer). Last update [4b2d4ec...71ef8e4](https://codecov.io/gh/aio-libs/aioredis/pull/288?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
","",""
"issue_comment","288","aio-libs","aioredis","pcinkh","2017-10-01 20:25:05","@mastak pls, merge it, to make green: https://github.com/mastak/aioredis/pull/2","",""
"issue_comment","288","aio-libs","aioredis","pcinkh","2017-10-10 12:17:03","@mastak if you have time try to update from master","",""
"issue_comment","288","aio-libs","aioredis","mastak","2017-10-12 09:32:25","@pcinkh 
have updated. thanks for the help with tests!","",""
"pull_request_commit_comment","288","aio-libs","aioredis","popravich","2017-10-17 10:33:01","Ouch, these two constants will conflict with the same ones in `aioredis/commands/string.py`.
Please rename both to `ZSET_IF_NOT_EXIST / ZSET_IF_EXIST`","71ef8e4f3e2d9cf4a8016adeb6dbca0a0852b57d","(6, '', u'aioredis/commands/sorted_set.py')"
"pull_request_commit","288","aio-libs","aioredis","mastak","2017-08-27 18:00:50","Added 'exist' param to the 'zadd' method as ability setup NX or XX argument.","c5620ef3f765a6a909d8c03dcfdbd975c721d4eb",""
"pull_request_commit","288","aio-libs","aioredis","pcinkh","2017-10-01 20:12:22","Attempt to fix zadd opts.","71ef8e4f3e2d9cf4a8016adeb6dbca0a0852b57d",""
"pull_request_commit","288","aio-libs","aioredis","mastak","2017-10-26 12:12:46","renamed ZSET_IF_NOT_EXIST / ZSET_IF_EXIST","00d160d207c37e638033717387be8ab0d5d5be7b",""
