"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","212","aio-libs","aioredis","popravich","2017-04-29 08:02:59","pure-python parser (PyPy3 support as a bonus)","start issue","Python parser"
"issue_closed","212","aio-libs","aioredis","popravich","2017-05-03 14:52:43","","closed issue","Python parser"
"pull_request_title","212","aio-libs","aioredis","popravich","2017-04-29 08:02:59","pure-python parser (PyPy3 support as a bonus)","7ad965c5e93371b99fe643a1a42f32c4482a82fc","Python parser"
"pull_request_merged","212","aio-libs","aioredis","popravich","2017-05-03 14:52:43","Python parser","ac37bbc511d52fdff5d737212f6b6ffeb728bc52","Pull request merge from aio-libs/aioredis:python_parser to aio-libs/aioredis:master"
"issue_comment","212","aio-libs","aioredis","codecov-io","2017-04-29 08:28:35","# [Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=h1) Report
> Merging [#212](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=desc) into [master](https://codecov.io/gh/aio-libs/aioredis/commit/05784ac1c715d2b0cbd520df739b0bcad74a71f3?src=pr&el=desc) will **decrease** coverage by `0.35%`.
> The diff coverage is `90.16%`.

[![Impacted file tree graph](https://codecov.io/gh/aio-libs/aioredis/pull/212/graphs/tree.svg?src=pr&width=650&token=THCDhqngRB&height=150)](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=tree)

```diff
@@            Coverage Diff             @@
##           master     #212      +/-   ##
==========================================
- Coverage    95.6%   95.25%   -0.36%     
==========================================
  Files          56       58       +2     
  Lines        7306     7688     +382     
  Branches      599      641      +42     
==========================================
+ Hits         6985     7323     +338     
- Misses        232      263      +31     
- Partials       89      102      +13
```


| [Impacted Files](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [aioredis/connection.py](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=tree#diff-YWlvcmVkaXMvY29ubmVjdGlvbi5weQ==) | `92.95% <100%> (ø)` | :arrow_up: |
| [tests/conftest.py](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=tree#diff-dGVzdHMvY29uZnRlc3QucHk=) | `87.19% <100%> (-0.84%)` | :arrow_down: |
| [aioredis/parser.py](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=tree#diff-YWlvcmVkaXMvcGFyc2VyLnB5) | `86.66% <86.66%> (ø)` | |
| [tests/pyreader\_test.py](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=tree#diff-dGVzdHMvcHlyZWFkZXJfdGVzdC5weQ==) | `92.98% <92.98%> (ø)` | |
| [aioredis/sentinel/pool.py](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=tree#diff-YWlvcmVkaXMvc2VudGluZWwvcG9vbC5weQ==) | `77.82% <0%> (-3.9%)` | :arrow_down: |
| [aioredis/commands/transaction.py](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=tree#diff-YWlvcmVkaXMvY29tbWFuZHMvdHJhbnNhY3Rpb24ucHk=) | `84.02% <0%> (-2.09%)` | :arrow_down: |
| [aioredis/pubsub.py](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=tree#diff-YWlvcmVkaXMvcHVic3ViLnB5) | `93.46% <0%> (-1.01%)` | :arrow_down: |
| [tests/sentinel\_failover\_test.py](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=tree#diff-dGVzdHMvc2VudGluZWxfZmFpbG92ZXJfdGVzdC5weQ==) | `84.21% <0%> (-0.76%)` | :arrow_down: |
| ... and [3 more](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=tree-more) | |

------

[Continue to review full report at Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=footer). Last update [05784ac...7ad965c](https://codecov.io/gh/aio-libs/aioredis/pull/212?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
","",""
"pull_request_commit_comment","212","aio-libs","aioredis","kxepal","2017-04-29 08:22:14","Why not to add a parser argument for this? And this will let you remove ugly try/except at the parser module bottom.","7ad965c5e93371b99fe643a1a42f32c4482a82fc","(21, '', u'aioredis/connection.py')"
"pull_request_commit_comment","212","aio-libs","aioredis","popravich","2017-04-29 08:29:28","Yes, I will add an argument for parser class.
However hiredis will still be a requirement and default parser.
I've added PyReader to make lib run on PyPy3.","7ad965c5e93371b99fe643a1a42f32c4482a82fc","(21, '', u'aioredis/connection.py')"
"pull_request_commit_comment","212","aio-libs","aioredis","kxepal","2017-04-29 08:30:11","Actually, this will never works since hiredis is in install requirements and will be always available.","7ad965c5e93371b99fe643a1a42f32c4482a82fc","(161, '', u'aioredis/parser.py')"
"pull_request_commit_comment","212","aio-libs","aioredis","popravich","2017-04-29 08:35:55","if only `install_requires=['hiredis; platform_implementation_name=cpython']` worked since python3.3...
there will be a hack (if statement) in setup.py to require hiredis only for `cpython` platform,
thus allowing pypy3.
I'm now trying to setup travis-ci with fresh pypy3...","7ad965c5e93371b99fe643a1a42f32c4482a82fc","(161, '', u'aioredis/parser.py')"
"pull_request_commit_comment","212","aio-libs","aioredis","kxepal","2017-04-29 08:37:33","Good!","7ad965c5e93371b99fe643a1a42f32c4482a82fc","(21, '', u'aioredis/connection.py')"
"pull_request_commit_comment","212","aio-libs","aioredis","kxepal","2017-04-29 08:38:53","Ah, I see. That missed bit changes whole the picture and makes sense. ","7ad965c5e93371b99fe643a1a42f32c4482a82fc","(161, '', u'aioredis/parser.py')"
"pull_request_commit","212","aio-libs","aioredis","popravich","2017-04-25 09:23:06","implement pure-python protocol parser","6082e676cda979539d8d6a6dde43321c08307be1",""
"pull_request_commit","212","aio-libs","aioredis","popravich","2017-04-25 09:29:00","adopt hiredis.Reader tests","9c2dbacfbf5f622d5025738934bf61e36151c449",""
"pull_request_commit","212","aio-libs","aioredis","popravich","2017-05-03 12:11:57","update setup.py","b9d0ba4c604fe56de5ed966d6b657f0cdd45bb4d",""
"pull_request_commit","212","aio-libs","aioredis","popravich","2017-05-03 12:20:17","update .travis.yml: switch to trusty","091724fd9b83454e38e195fdf4f0c3eee461bb54",""
"pull_request_commit","212","aio-libs","aioredis","popravich","2017-05-03 12:21:12","update requirement.txt files","3898340489935021f62548dc1e1085fbc5158581",""
"pull_request_commit","212","aio-libs","aioredis","popravich","2017-05-03 12:23:38","update Makefile & add SSL keys to repository","551ba955f9e4463ca35e1552b1acbcddda29b318",""
"pull_request_commit","212","aio-libs","aioredis","popravich","2017-05-03 12:25:11","update .travis.yml: add PyPy3 to build matrix","7ad965c5e93371b99fe643a1a42f32c4482a82fc",""
