"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","312","pycqa","astroid","ceridwen","2016-01-24 18:09:22","Currently, because the files that are designed to cause parse errors/encoding errors/etc. are under astroid/tests/, trying to process astroid with, e.g., refactoring tools causes the tools to crash.  (Honestly, I'm surprised that pylint doesn't crash too---does it have a special exception somewhere?)  I propose moving them to somewhere outside the astroid package itself so this stops happening.  The tests are already loading them directly from the files.
","start issue","Move the test data to a subdirectory of the top level to avoid crashing tools"
"issue_closed","312","pycqa","astroid","PCManticore","2016-02-16 09:49:51","","closed issue","Move the test data to a subdirectory of the top level to avoid crashing tools"
"issue_comment","312","pycqa","astroid","PCManticore","2016-01-24 18:14:41","As long as they are in the same place when they are installed, I have nothing against it. 
","",""
"issue_comment","312","pycqa","astroid","PCManticore","2016-01-25 20:50:11","Unfortunately this does not work properly, because testdata is never installed when installing locally with setup.py or even with pip I presume. This breaks the tests that are depending on it.
","",""
"issue_comment","312","pycqa","astroid","ceridwen","2016-01-25 21:06:56","Why then do tox on my local machine and Travis not report errors?  I'm completely mystified here: I don't understand what's broken or why the tests aren't detecting broken packaging.
","",""
"issue_comment","312","pycqa","astroid","PCManticore","2016-01-25 21:12:34","Probably because we're not installing the package when running the tests and it picks the astroid folder from the root of the repository.
","",""
"issue_comment","312","pycqa","astroid","ceridwen","2016-01-26 01:38:58","Does aa7f1ea24e9c96764ca745e643c85de0f4a071f8 work?  I don't know how to test this, `python setup.py build` doesn't include any files outside the main package no matter what MANIFEST.in says, for astroid or any of the other packages I've tested.  We need the tests in tox and on the CIs to check for these packaging issues.
","",""
"issue_comment","312","pycqa","astroid","PCManticore","2016-01-28 16:56:59","It doesn't work for me. I'm testing by creating a fresh virtualenv, installing astroid there, going in the tests folder and running them.

A way for making sure that we're always installing astroid in the CI is to use the /src layout (http://blog.ionelmc.ro/2014/05/25/python-packaging/), which might need a bit of work to make it behave properly.
","",""
"issue_comment","312","pycqa","astroid","ceridwen","2016-01-28 17:32:50","I'm lost.
1. Why is setuptools not picking up the testdata directory from MANIFEST.in?  I went straight to the documentation and included it as described there.  I also checked lazy-object-proxy and it uses a similar layout and MANIFEST.in.  The only I can think of is to try graft instead of recursive-include, see aa7f1ea.
2. Why is tox not installing the package?  It's supposed to install the package and run the testing commands from the virtualenv.  Is this a tox issue or a misconfiguration on our part?
","",""
"issue_comment","312","pycqa","astroid","The-Compiler","2016-01-28 19:36:00","I _think_ tests will still run against the repo package if it's in the current working directory and importable, as that's first in `sys.path`. Try adding `changedir = {envtmpdir}` to the `tox.ini` maybe.
","",""
