"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","1473","nilearn","nilearn","sfvnDTU","2017-06-22 18:16:19","As requested by bthirion in issue #1472 this bug should be fixed now","start issue","Created cv object is not used in example plot_haxby_anova_svm.py"
"issue_closed","1473","nilearn","nilearn","KamalakerDadi","2017-06-23 00:49:14","","closed issue","Created cv object is not used in example plot_haxby_anova_svm.py"
"pull_request_title","1473","nilearn","nilearn","sfvnDTU","2017-06-22 18:16:19","As requested by bthirion in issue #1472 this bug should be fixed now","1c1d1fc58343cddfa0928569c71d1cf6c7e6b540","Created cv object is not used in example plot_haxby_anova_svm.py"
"pull_request_merged","1473","nilearn","nilearn","KamalakerDadi","2017-06-23 00:49:14","Created cv object is not used in example plot_haxby_anova_svm.py","34543ef31ec562b87585dabce95e0259f67b3eb6","Pull request merge from sfvnDTU/nilearn:master to nilearn/nilearn:master"
"issue_comment","1473","nilearn","nilearn","bthirion","2017-06-22 20:52:23","LGTM. Thx !","",""
"issue_comment","1473","nilearn","nilearn","KamalakerDadi","2017-06-22 21:08:54","There is a slight decrease in classification accuracy which probably we need to change at Line, L:102 in the example script. classification_accuracy: 0.70370

If we think that this is not important. LGTM too.

","",""
"issue_comment","1473","nilearn","nilearn","KamalakerDadi","2017-06-22 22:21:34",">Updated comment

Thanks a lot.","",""
"issue_comment","1473","nilearn","nilearn","KamalakerDadi","2017-06-22 22:32:46","Just waiting to see how the build goes. Otherwise I will merge this one.","",""
"issue_comment","1473","nilearn","nilearn","KamalakerDadi","2017-06-23 00:49:18","Merging. Thanks a lot.","",""
"issue_comment","1473","nilearn","nilearn","codecov[bot]","2017-06-22 20:35:44","# [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1473?src=pr&el=h1) Report
> Merging [#1473](https://codecov.io/gh/nilearn/nilearn/pull/1473?src=pr&el=desc) into [master](https://codecov.io/gh/nilearn/nilearn/commit/a894d6d931fe7c2b9341dcad228d364ac9580cd3?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/nilearn/nilearn/pull/1473/graphs/tree.svg?src=pr&token=KpYArSdyXv&width=650&height=150)](https://codecov.io/gh/nilearn/nilearn/pull/1473?src=pr&el=tree)

```diff
@@          Coverage Diff           @@
##           master   #1473   +/-   ##
======================================
  Coverage    94.7%   94.7%           
======================================
  Files         120     120           
  Lines       14774   14774           
======================================
  Hits        13991   13991           
  Misses        783     783
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1473?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/nilearn/nilearn/pull/1473?src=pr&el=footer). Last update [a894d6d...1c1d1fc](https://codecov.io/gh/nilearn/nilearn/pull/1473?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
","",""
"pull_request_commit_comment","1473","nilearn","nilearn","GaelVaroquaux","2017-06-22 19:03:29","In Python, there are coding style rules (known as PEP8) that keyword arguments (here ""cv"", should not have spacing before or after the ""="" sign. Would you mind removing those space, so that we keep the style consistent in the examples?

Cheers","1c1d1fc58343cddfa0928569c71d1cf6c7e6b540","(None, '', u'examples/02_decoding/plot_haxby_anova_svm.py')"
"pull_request_commit","1473","nilearn","nilearn","sfvnDTU","2017-06-22 18:12:37","fixed bug where cv object was not used","8a0ee6648d853ee83b00bd43dc463331eeeecf9e",""
"pull_request_commit","1473","nilearn","nilearn","sfvnDTU","2017-06-22 20:35:31","fixed typesetting to comply with PEP8","d4764c5ce847ee485f8f714592a5bacc556cde4d",""
"pull_request_commit","1473","nilearn","nilearn","sfvnDTU","2017-06-22 22:19:34","changed comment to reflect correct classficiation accuracy","1c1d1fc58343cddfa0928569c71d1cf6c7e6b540",""
