"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","218","aio-libs","aioredis","popravich","2017-05-05 10:14:42","Allow to set custom protocol reader class.","start issue","Add `parser` argument"
"issue_closed","218","aio-libs","aioredis","popravich","2017-05-05 12:31:13","","closed issue","Add `parser` argument"
"pull_request_title","218","aio-libs","aioredis","popravich","2017-05-05 10:14:42","Allow to set custom protocol reader class.","3c3780fee42a16fc8e41630202385d63d3a87daa","Add `parser` argument"
"pull_request_merged","218","aio-libs","aioredis","popravich","2017-05-05 12:31:13","Add `parser` argument","413e5ab3c3c4327924f233ae66d46be80e7abfb0","Pull request merge from aio-libs/aioredis:parser_param to aio-libs/aioredis:master"
"issue_comment","218","aio-libs","aioredis","codecov-io","2017-05-05 10:15:12","# [Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/218?src=pr&el=h1) Report
> Merging [#218](https://codecov.io/gh/aio-libs/aioredis/pull/218?src=pr&el=desc) into [master](https://codecov.io/gh/aio-libs/aioredis/commit/bb39551131d4a2e22733f3faff03e3c73af231bb?src=pr&el=desc) will **decrease** coverage by `0.08%`.
> The diff coverage is `85.71%`.

[![Impacted file tree graph](https://codecov.io/gh/aio-libs/aioredis/pull/218/graphs/tree.svg?width=650&height=150&src=pr&token=THCDhqngRB)](https://codecov.io/gh/aio-libs/aioredis/pull/218?src=pr&el=tree)

```diff
@@            Coverage Diff             @@
##           master     #218      +/-   ##
==========================================
- Coverage   95.47%   95.39%   -0.09%     
==========================================
  Files          58       58              
  Lines        7544     7549       +5     
  Branches      628      629       +1     
==========================================
- Hits         7203     7201       -2     
- Misses        249      257       +8     
+ Partials       92       91       -1
```


| [Impacted Files](https://codecov.io/gh/aio-libs/aioredis/pull/218?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [aioredis/commands/\_\_init\_\_.py](https://codecov.io/gh/aio-libs/aioredis/pull/218?src=pr&el=tree#diff-YWlvcmVkaXMvY29tbWFuZHMvX19pbml0X18ucHk=) | `95.58% <ø> (ø)` | :arrow_up: |
| [aioredis/sentinel/pool.py](https://codecov.io/gh/aio-libs/aioredis/pull/218?src=pr&el=tree#diff-YWlvcmVkaXMvc2VudGluZWwvcG9vbC5weQ==) | `79.45% <100%> (-1.87%)` | :arrow_down: |
| [aioredis/pool.py](https://codecov.io/gh/aio-libs/aioredis/pull/218?src=pr&el=tree#diff-YWlvcmVkaXMvcG9vbC5weQ==) | `84.78% <100%> (+0.05%)` | :arrow_up: |
| [aioredis/connection.py](https://codecov.io/gh/aio-libs/aioredis/pull/218?src=pr&el=tree#diff-YWlvcmVkaXMvY29ubmVjdGlvbi5weQ==) | `92.69% <80%> (-0.27%)` | :arrow_down: |
| [tests/sentinel\_failover\_test.py](https://codecov.io/gh/aio-libs/aioredis/pull/218?src=pr&el=tree#diff-dGVzdHMvc2VudGluZWxfZmFpbG92ZXJfdGVzdC5weQ==) | `87.96% <0%> (-0.76%)` | :arrow_down: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/218?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/aio-libs/aioredis/pull/218?src=pr&el=footer). Last update [bb39551...3c3780f](https://codecov.io/gh/aio-libs/aioredis/pull/218?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
","",""
"pull_request_commit_comment","218","aio-libs","aioredis","kxepal","2017-05-05 11:12:05","May be check against some interface implementation? Or doesn't worth for now?","3c3780fee42a16fc8e41630202385d63d3a87daa","(41, '', u'aioredis/connection.py')"
"pull_request_commit_comment","218","aio-libs","aioredis","popravich","2017-05-05 12:06:35","well, it's more like a fool-proof. I think we can add proper check later, if needed...","3c3780fee42a16fc8e41630202385d63d3a87daa","(41, '', u'aioredis/connection.py')"
"pull_request_commit_comment","218","aio-libs","aioredis","kxepal","2017-05-05 12:07:50","Ok.","3c3780fee42a16fc8e41630202385d63d3a87daa","(41, '', u'aioredis/connection.py')"
"pull_request_commit","218","aio-libs","aioredis","popravich","2017-05-04 20:52:44","add parser parameter","8d46b0878f0af7a3e566ce34567d54cd41f77ee3",""
"pull_request_commit","218","aio-libs","aioredis","popravich","2017-05-05 09:44:54","update some docs","3c3780fee42a16fc8e41630202385d63d3a87daa",""
