"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","1100","nilearn","nilearn","KamalakerDadi","2016-05-19 09:19:06","- documentation improvements accordingly in `plot_prob_atlas` plotting function
- tests added for threshold=None `plot_prob_atlas`

Trying to Fix #1047 
","start issue","[MRG+1] threshold=None implies keeping data as it is to be visualized in plot_prob_atlas function"
"issue_closed","1100","nilearn","nilearn","lesteve","2016-06-09 12:47:03","","closed issue","[MRG+1] threshold=None implies keeping data as it is to be visualized in plot_prob_atlas function"
"pull_request_title","1100","nilearn","nilearn","KamalakerDadi","2016-05-19 09:19:06","- documentation improvements accordingly in `plot_prob_atlas` plotting function
- tests added for threshold=None `plot_prob_atlas`

Trying to Fix #1047 
","246f77cd86469749c5a7f0f54e8aff1d3ce211c3","[MRG+1] threshold=None implies keeping data as it is to be visualized in plot_prob_atlas function"
"pull_request_merged","1100","nilearn","nilearn","lesteve","2016-06-09 12:47:03","[MRG+1] threshold=None implies keeping data as it is to be visualized in plot_prob_atlas function","35d6c7bd71eb8e29930af6b0cfd05c41d631bf26","Pull request merge from KamalakerDadi/nilearn:doc_improvements_plot_prob_atlas to nilearn/nilearn:master"
"issue_comment","1100","nilearn","nilearn","GaelVaroquaux","2016-06-09 12:40:42","Aside from my minor comment, LGTM.
","",""
"issue_comment","1100","nilearn","nilearn","AlexandreAbraham","2016-05-26 14:47:21","A bit of wording too. Apart from that, +1 for merging.
","",""
"issue_comment","1100","nilearn","nilearn","bthirion","2016-05-21 20:53:57","Small wording details. LGTM otherwise.
","",""
"issue_comment","1100","nilearn","nilearn","KamalakerDadi","2016-05-22 13:07:08","Thanks @bthirion addressed wording details.
","",""
"issue_comment","1100","nilearn","nilearn","KamalakerDadi","2016-05-26 13:40:07","Any reviews on this please ?
","",""
"issue_comment","1100","nilearn","nilearn","KamalakerDadi","2016-05-26 14:48:39","> Apart from that, +1 for merging.

Ok cool. I will address them soon.
","",""
"issue_comment","1100","nilearn","nilearn","KamalakerDadi","2016-06-08 08:43:51","Any more reviews on this ?
","",""
"issue_comment","1100","nilearn","nilearn","lesteve","2016-06-09 09:57:08","LGTM, will wait for the tests to be green and merge.
","",""
"issue_comment","1100","nilearn","nilearn","lesteve","2016-06-09 12:45:22","The previous commit was all green, and the latest one is a simple change so I'll merge this one, thanks!
","",""
"issue_comment","1100","nilearn","nilearn","KamalakerDadi","2016-06-09 08:33:59","I am done with recent comments.
","",""
