,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
221,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-05-29 16:35:10,Put CacheMixin memory_level back in the good order,0878b04f67c0378bc8e486ba05963da103a6d621,,"api.github.com,git_clone","[u'[""nisl/utils.py""]']",False,[],[],[],[],2013-05-29
733,commit_messages,,nilearn,nilearn,pgervais,2013-05-30 16:27:28,"Added links to examples, reformulated.",1e79e6c6ba50a719606235c41c8cfe99690a7404,,"api.github.com,git_clone","[u'[""doc/extracting_data.rst""]']",False,[],[],[],[],2013-05-30
804,commit_messages,,nilearn,nilearn,pgervais,2013-05-31 13:23:54,Corrected some Sphinx compilation errors,2178b5759298cbbb6cf25f033614d18d6ee02175,,"api.github.com,git_clone","[u'[""doc/introduction.rst"", ""nisl/datasets.py"", ""nisl/decoding.py"", ""nisl/signal.py"", ""nisl/io/nifti_multi_masker.py"", ""nisl/image.py"", ""doc/extracting_data.rst"", ""doc/modules/classes.rst""]']",False,[],[],[],[],2013-05-31
956,commit_messages,,nilearn,nilearn,AlexandreAbraham,2013-05-30 22:42:36,Fix #64: put SVR as estimator for Searchlight in plot_simulated_data,27298ee321ecbff7278d7a86ce060d7a49d36b88,,"api.github.com,git_clone","[u'[""plot_simulated_data.py""]']",False,[],"[{u'raw': u'#64', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'64', u'']}]",[],[],2013-05-30
1218,commit_messages,,nilearn,nilearn,pgervais,2013-05-30 07:51:34,"Used _apply_mask_fmri() in searchlight

The _apply_mask_fmri() function was used instead of an ad-hoc solution,
to avoid code duplication.",3239a51276ded8f0eb6d0ae36d5e82f71b81150c,,"api.github.com,git_clone","[u'[""nisl/masking.py"", ""nisl/searchlight.py""]']",False,[],[],[],[],2013-05-30
1219,commit_messages,,nilearn,nilearn,pgervais,2013-05-27 15:07:46,"Renamed every occurence of ""randgen"" ""to rand_gen""",32566ad1c12463be7c75fc76fc49c3cd31a810f4,,"api.github.com,git_clone","[u'[""nisl/tests/test_signal.py""]']",False,[],[],[],[],2013-05-27
1360,commit_messages,,nilearn,nilearn,pgervais,2013-05-31 13:42:48,Added a comment in plot_simulated_data.py,3905dfb0386b9c5a6a68942aa46e9025150ec26c,,"api.github.com,git_clone","[u'[""plot_simulated_data.py""]']",False,[],[],[],[],2013-05-31
1586,commit_messages,,nilearn,nilearn,pgervais,2013-05-27 15:46:02,"Added ""order"" keyword to masking.unmask()

Specifying value order can prove useful in some cases, for efficiency.",42abdd9d00e0d323c22e188b4389b57be36f259c,,"api.github.com,git_clone","[u'[""nisl/masking.py"", ""nisl/tests/test_masking.py""]']",False,[],[],[],[],2013-05-27
1867,commit_messages,,nilearn,nilearn,pgervais,2013-05-28 15:11:45,"Corrected a bug in CacheMixin

The behaviour was the reverse of what was expected: memory_level has to be
low to enable caching (instead of high).",4e7a05d5d4f94373fab25568db2b6a0e44cc0820,,"api.github.com,git_clone","[u'[""nisl/utils.py""]']",False,[],[],[],[],2013-05-28
2143,commit_messages,,nilearn,nilearn,pgervais,2013-05-27 12:21:17,"""copy"" kwarg in resample_img works in all cases

In some no-op cases, the ""copy"" keyword did nothing.
Added some tests cases. 100% test coverage for nisl.resampling.",597894a02778c154fb31153666ac0a5db6b64826,,"api.github.com,git_clone","[u'[""nisl/tests/test_resampling.py"", ""nisl/utils.py"", ""nisl/resampling.py""]']",False,[],[],[],[],2013-05-27
2232,commit_messages,,nilearn,nilearn,pgervais,2013-05-31 14:02:47,"Fixed examples

Some examples were broken after changing the default value for ""standardize""
in NiftiMasker class.",5cf1e556141355a0aed91d763c964f917c1c4f55,,"api.github.com,git_clone","[u'[""plot_ica_resting_state.py"", ""plot_nifti_simple.py"", ""plot_rest_clustering.py""]']",False,[],[],[],[],2013-05-31
2268,commit_messages,,nilearn,nilearn,pgervais,2013-05-29 16:09:06,"Fixed docstrings, code clean up.",5e387d474398fa67535db9e40993f9a37766b575,,"api.github.com,git_clone","[u'[""nisl/searchlight.py""]']",False,[],[],[],[],2013-05-29
