,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
810,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-08-02 07:10:38,Create sub-package image,21b83d8dd41951ab16e6e3ed30cee35e08c3f536,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py"", ""nilearn/decomposition/multi_pca.py"", ""nilearn/decomposition/canica.py"", ""plot_canica_resting_state.py"", ""nilearn/image.py"", ""nilearn/image/tests/test_resampling.py"", ""nilearn/image/image.py"", ""nilearn/input_data/nifti_masker.py"", ""doc/dataset_manipulation.rst"", ""nilearn/tests/__init__.py"", ""nilearn/tests/test_resampling.py"", ""nilearn/masking.py"", ""nilearn/image/__init__.py"", ""nilearn/tests/test_image.py"", ""nilearn/resampling.py"", ""nilearn/input_data/multi_nifti_masker.py"", ""nilearn/input_data/base_masker.py"", ""nilearn/image/tests/__init__.py"", ""nilearn/input_data/nifti_region.py"", ""nilearn/image/tests/test_image.py"", ""doc/modules/classes.rst""]']",False,[],[],[],[],2013-08-02
1043,commit_messages,,nilearn,nilearn,pgervais,2013-08-01 15:23:22,"One more small optimization in GSC.

GSC: group_sparse_covariance",2afa244b4444a6d424cbd546bbf11fe7a42a5381,,"api.github.com,git_clone","[u'[""nilearn/group_sparse_covariance.py""]']",False,[],[],[],[],2013-08-01
1095,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-08-02 06:37:12,API: rename io to input_data,2d242d6a568cc53df7861b5868b6e239672a2459,,"api.github.com,git_clone","[u'[""nilearn/io/tests/test_multi_nifti_masker.py"", ""nilearn/io/multi_nifti_masker.py"", ""doc/dataset_manipulation.rst"", ""nilearn/io/nifti_region.py"", ""nilearn/io/nifti_masker.py"", ""nilearn/input_data/tests/test_multi_nifti_masker.py"", ""nilearn/input_data/tests/test_nifti_masker.py"", ""doc/modules/classes.rst"", ""nilearn/decomposition/multi_pca.py"", ""plot_haxby_simple.py"", ""nilearn/io/tests/__init__.py"", ""nilearn/input_data/nifti_masker.py"", ""nilearn/input_data/tests/test_nifti_region.py"", ""doc/extracting_data.rst"", ""setup.py"", ""nilearn/input_data/base_masker.py"", ""nilearn/io/base_masker.py"", ""nilearn/signal.py"", ""nilearn/io/tests/test_nifti_masker.py"", ""doc/getting_started.rst"", ""nilearn/decomposition/tests/test_multi_pca.py"", ""plot_haxby_decoding.py"", ""nilearn/io/tests/test_nifti_region.py"", ""plot_haxby_searchlight.py"", ""nilearn/input_data/nifti_region.py"", ""plot_nifti_simple.py"", ""nilearn/input_data/__init__.py"", ""nilearn/io/__init__.py"", ""nilearn/input_data/tests/__init__.py"", ""plot_adhd_covariance.py"", ""nilearn/input_data/multi_nifti_masker.py""]']",False,[],[],[],[],2013-08-02
1815,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-08-02 20:05:22,Fix buggy test,4c864e3e7848d6267f6aca3fef8d1ee681fd3dd2,,"api.github.com,git_clone","[u'[""nilearn/input_data/tests/test_nifti_masker.py""]']",False,[],[],[],[],2013-08-02
3055,commit_messages,,nilearn,nilearn,pgervais,2013-08-01 12:24:47,"Remove ""return_costs"" keyword

This keyword is useless because the same feature can be obtained using
a probe.",7fa05c75129a7250300ab4d7e701db2149fb9764,,"api.github.com,git_clone","[u'[""nilearn/tests/test_group_sparse_covariance.py"", ""nilearn/group_sparse_covariance.py""]']",False,[],[],[],[],2013-08-01
3094,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-08-02 09:33:15,ENH: accept 3D niimg in NiftiMasker.transform,81535821023b0c5941cc5c573d31997f7769dc33,,"api.github.com,git_clone","[u'[""nilearn/input_data/base_masker.py"", ""nilearn/input_data/tests/test_nifti_masker.py""]']",False,[],[],[],[],2013-08-02
4051,commit_messages,,nilearn,nilearn,pgervais,2013-08-01 09:18:33,"Probing of group_sparse_covariance

Added keyword ""probe_function"" to group_sparse_covariance. This is a
way to provide a function that is called after each iteration. See
aspect-oriented programming.

Updated the standard message displayed for each iteration, to show the
max norm of the difference between two estimation of the precision
matrices.",a95ecb3bec35d74a08bf3ea83d1d1ac8b8fd26b3,,"api.github.com,git_clone","[u'[""nilearn/group_sparse_covariance.py""]']",False,[],[],[],[],2013-08-01
4118,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-08-02 07:49:41,MISC: undo typo,ac258bcc1930b98f143e031f62d92ea9617f411d,,"api.github.com,git_clone","[u'[""doc/dataset_manipulation.rst""]']",False,[],[],[],[],2013-08-02
4271,commit_messages,,nilearn,nilearn,pgervais,2013-08-01 15:08:27,"Optimized group_sparse_covariance()

Gained 20% execution time on a particular case (mainly in the Newton-
Raphson part)",b1643a9132eda07ab638bdb12a9325d61af54010,,"api.github.com,git_clone","[u'[""nilearn/tests/test_group_sparse_covariance.py"", ""nilearn/group_sparse_covariance.py""]']",False,[],[],[],[],2013-08-01
4596,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-08-02 07:42:05,API: move testing to _utils.testing,bf2a3b81e3c55f769d2ee83234002ccd760c690c,,"api.github.com,git_clone","[u'[""nilearn/tests/test_datasets.py"", ""nilearn/_utils/testing.py"", ""nilearn/image/tests/test_resampling.py"", ""nilearn/testing.py"", ""nilearn/input_data/tests/test_nifti_region.py"", ""nilearn/tests/test_masking.py"", ""nilearn/tests/test_region.py"", ""nilearn/input_data/tests/test_nifti_masker.py"", ""nilearn/image/tests/test_image.py""]']",False,[],[],[],[],2013-08-02
4912,commit_messages,,nilearn,nilearn,pgervais,2013-08-01 13:46:23,"Code cleanup

Almost every ""dtype"" keyword argument has been removed.",cba4e0ecaa5a4ef3c879fd9319b4220dee85db64,,"api.github.com,git_clone","[u'[""nilearn/group_sparse_covariance.py""]']",False,[],[],[],[],2013-08-01
4916,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-08-02 13:03:22,ENH: raise meaningful errors on empty inputs,cbc7c2952e48f68a7d6d126689ed72ea70727ea1,,"api.github.com,git_clone","[u'[""nilearn/tests/test_niimg_conversions.py"", ""nilearn/masking.py"", ""nilearn/_utils/niimg_conversions.py"", ""nilearn/tests/test_masking.py""]']",False,[],[],[],[],2013-08-02
5649,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-08-02 14:03:20,"ENH: more flexibility in input type

Get various transformers to work on 3D files",eac4ae3d93e60433010ef69776fb51a56fc58748,,"api.github.com,git_clone","[u'[""nilearn/tests/test_niimg_conversions.py"", ""nilearn/input_data/multi_nifti_masker.py"", ""nilearn/input_data/tests/test_nifti_masker.py"", ""nilearn/input_data/tests/test_multi_nifti_masker.py""]']",False,[],[],[],[],2013-08-02
6002,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-08-02 08:21:44,ENH: allow list in target_affine,f960d527ed8ce872309b17bc30ac57bde0d7829e,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py"", ""nilearn/image/tests/test_resampling.py""]']",False,[],[],[],[],2013-08-02
6133,commit_messages,,nilearn,nilearn,GaelVaroquaux,2013-08-02 13:07:10,More readable error message,fecc1d7d37584cb7053a1074747d08423c67bb9a,,"api.github.com,git_clone","[u'[""nilearn/masking.py"", ""nilearn/_utils/niimg_conversions.py""]']",False,[],[],[],[],2013-08-02
6589,pull_request_commit,96.0,nilearn,nilearn,GaelVaroquaux,2013-08-02 06:37:12,API: rename io to input_data,2d242d6a568cc53df7861b5868b6e239672a2459,,api.github.com,,False,[],[],[],[],2013-08-02
6590,pull_request_commit,96.0,nilearn,nilearn,GaelVaroquaux,2013-08-02 07:10:38,Create sub-package image,21b83d8dd41951ab16e6e3ed30cee35e08c3f536,,api.github.com,,False,[],[],[],[],2013-08-02
6591,pull_request_commit,96.0,nilearn,nilearn,GaelVaroquaux,2013-08-02 07:42:05,API: move testing to _utils.testing,bf2a3b81e3c55f769d2ee83234002ccd760c690c,,api.github.com,,False,[],[],[],[],2013-08-02
6592,pull_request_commit,96.0,nilearn,nilearn,GaelVaroquaux,2013-08-02 07:49:41,MISC: undo typo,ac258bcc1930b98f143e031f62d92ea9617f411d,,api.github.com,,False,[],[],[],[],2013-08-02
6635,pull_request_commit,100.0,nilearn,nilearn,pgervais,2013-08-01 09:18:33,"Probing of group_sparse_covariance

Added keyword ""probe_function"" to group_sparse_covariance. This is a
way to provide a function that is called after each iteration. See
aspect-oriented programming.

Updated the standard message displayed for each iteration, to show the
max norm of the difference between two estimation of the precision
matrices.",a95ecb3bec35d74a08bf3ea83d1d1ac8b8fd26b3,,api.github.com,,False,[],[],[],[],2013-08-01
6636,pull_request_commit,100.0,nilearn,nilearn,pgervais,2013-08-01 12:24:47,"Remove ""return_costs"" keyword

This keyword is useless because the same feature can be obtained using
a probe.",7fa05c75129a7250300ab4d7e701db2149fb9764,,api.github.com,,False,[],[],[],[],2013-08-01
6637,pull_request_commit,100.0,nilearn,nilearn,pgervais,2013-08-01 13:46:23,"Code cleanup

Almost every ""dtype"" keyword argument has been removed.",cba4e0ecaa5a4ef3c879fd9319b4220dee85db64,,api.github.com,,False,[],[],[],[],2013-08-01
6638,pull_request_commit,100.0,nilearn,nilearn,pgervais,2013-08-01 15:08:27,"Optimized group_sparse_covariance()

Gained 20% execution time on a particular case (mainly in the Newton-
Raphson part)",b1643a9132eda07ab638bdb12a9325d61af54010,,api.github.com,,False,[],[],[],[],2013-08-01
6639,pull_request_commit,100.0,nilearn,nilearn,pgervais,2013-08-01 15:23:22,"One more small optimization in GSC.

GSC: group_sparse_covariance",2afa244b4444a6d424cbd546bbf11fe7a42a5381,,api.github.com,,False,[],[],[],[],2013-08-01
