,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
248,commit_messages,,idan,oauthlib,thedrow,2016-12-06 12:09:46,Remove support for Python 2.6 and 3.2-3.3. Fixes #432.,373c3eed55bf4125d2442c791265c967820511a5,,"api.github.com,git_clone","[u'["".travis.yml""]']",False,[],"[{u'raw': u'#432', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'432', u'']}]",[],[],2016-12-06
307,commit_messages,,idan,oauthlib,kippandrew,2016-12-07 05:30:59,Python 3 fixes,4297a7e3db43b5bf293537964e0f51332dcb181f,,"api.github.com,git_clone","[u'[""tests/oauth2/rfc6749/endpoints/test_revocation_endpoint.py""]']",False,[],[],[],[],2016-12-07
436,commit_messages,,idan,oauthlib,kippandrew,2016-12-07 04:57:00,Fix tests,619db8c1e0cee28182011e9802efddaf1bd5e237,,"api.github.com,git_clone","[u'[""tests/oauth2/rfc6749/endpoints/test_revocation_endpoint.py""]']",False,[],[],[],[],2016-12-07
460,commit_messages,,idan,oauthlib,thedrow,2016-12-06 12:17:20,Update CHANGELOG.rst,69302c8c5c91a2398863484e480bc57fad83d459,,"api.github.com,git_clone","[u'[""CHANGELOG.rst""]']",False,[],[],[],[],2016-12-06
577,commit_messages,,idan,oauthlib,thedrow,2016-12-06 12:27:04,Update .travis.yml,8449a81cc4aec60b5a07c9bc3666bf3ee491278f,,"api.github.com,git_clone","[u'["".travis.yml""]']",False,[],[],[],[],2016-12-06
635,commit_messages,,idan,oauthlib,thedrow,2016-12-06 12:13:18,Update classifiers.,91152df142bdde134d84ed27963cda8e6b878416,,"api.github.com,git_clone","[u'[""setup.py""]']",False,[],[],[],[],2016-12-06
807,commit_messages,,idan,oauthlib,kippandrew,2016-12-07 04:55:39,Authenticate public clients before revocation,bf2f9dbff3e04addd16ad825e6dae30537677afc,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/rfc6749/endpoints/revocation.py""]']",False,[],[],[],[],2016-12-07
869,commit_messages,,idan,oauthlib,thedrow,2016-12-06 12:10:57,Drop obsolete Python versions.,cb69a9b3e2ce944fa17f14b232a5d285fcac42d5,,"api.github.com,git_clone","[u'[""tox.ini""]']",False,[],[],[],[],2016-12-06
919,commit_messages,,idan,oauthlib,thedrow,2016-12-06 12:11:17,Remove requirements for Python 3.2.,d4bde78921059fc29a0cfd9c9af69494a9eec587,,"api.github.com,git_clone","[u'[""requirements-test32.txt""]']",False,[],[],[],[],2016-12-06
1043,commit_messages,,idan,oauthlib,thedrow,2016-12-06 13:23:36,"Merge pull request #452 from idan/drop-old-python-versions

Remove support for Python 2.6 and 3.2-3.3",f0bbc526065ff88eaa431163d8d7c1f72694221b,,"api.github.com,git_clone","[u'["".travis.yml"", ""setup.py"", ""CHANGELOG.rst"", ""tox.ini"", ""requirements-test32.txt""]']",False,[],"[{u'raw': u'#452', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'452', u'']}]",[],[],2016-12-06
1708,pull_request_commit,452.0,idan,oauthlib,thedrow,2016-12-06 12:09:46,Remove support for Python 2.6 and 3.2-3.3. Fixes #432.,373c3eed55bf4125d2442c791265c967820511a5,,api.github.com,,False,[],"[{u'raw': u'#432', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'432', u'']}]",[],[],2016-12-06
1709,pull_request_commit,452.0,idan,oauthlib,thedrow,2016-12-06 12:10:57,Drop obsolete Python versions.,cb69a9b3e2ce944fa17f14b232a5d285fcac42d5,,api.github.com,,False,[],[],[],[],2016-12-06
1710,pull_request_commit,452.0,idan,oauthlib,thedrow,2016-12-06 12:11:17,Remove requirements for Python 3.2.,d4bde78921059fc29a0cfd9c9af69494a9eec587,,api.github.com,,False,[],[],[],[],2016-12-06
1711,pull_request_commit,452.0,idan,oauthlib,thedrow,2016-12-06 12:13:18,Update classifiers.,91152df142bdde134d84ed27963cda8e6b878416,,api.github.com,,False,[],[],[],[],2016-12-06
1712,pull_request_commit,452.0,idan,oauthlib,thedrow,2016-12-06 12:17:20,Update CHANGELOG.rst,69302c8c5c91a2398863484e480bc57fad83d459,,api.github.com,,False,[],[],[],[],2016-12-06
1713,pull_request_commit,452.0,idan,oauthlib,thedrow,2016-12-06 12:27:04,Update .travis.yml,8449a81cc4aec60b5a07c9bc3666bf3ee491278f,,api.github.com,,False,[],[],[],[],2016-12-06
1714,pull_request_commit,453.0,idan,oauthlib,kippandrew,2016-12-07 04:55:39,Authenticate public clients before revocation,bf2f9dbff3e04addd16ad825e6dae30537677afc,,api.github.com,,False,[],[],[],[],2016-12-07
1715,pull_request_commit,453.0,idan,oauthlib,kippandrew,2016-12-07 04:57:00,Fix tests,619db8c1e0cee28182011e9802efddaf1bd5e237,,api.github.com,,False,[],[],[],[],2016-12-07
1716,pull_request_commit,453.0,idan,oauthlib,kippandrew,2016-12-07 05:30:59,Python 3 fixes,4297a7e3db43b5bf293537964e0f51332dcb181f,,api.github.com,,False,[],[],[],[],2016-12-07
