,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
8,commit_messages,,idan,oauthlib,ib-lundgren,2012-03-31 08:59:22,Utility methods for OAuth2,0144e370874e8525b955eb007a90c205e5df7559,,"api.github.com,git_clone","[u'[""oauthlib/oauth2_draft25/utils.py"", ""tests/oauth2_draft25/test_utils.py""]']",False,[],[],[],[],2012-03-31
142,commit_messages,,idan,oauthlib,dgouldin,2012-03-31 23:40:40,"Merge pull request #15 from ib-lundgren/oauth2_namespace

OAuth 2 draft 25 initial",1de3a7f69a7da291cb85c92e3c3b416af70bc4e4,,"api.github.com,git_clone","[u'[""oauthlib/oauth2_draft25/__init__.py"", ""tests/oauth2_draft25/__init__.py""]']",False,[],"[{u'raw': u'#15', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'15', u'']}]",[],[],2012-03-31
150,commit_messages,,idan,oauthlib,ib-lundgren,2012-03-31 08:51:24,OAuth 2 draft 25 initial,1f0a93f4ed8afedd3ea7c4e6510f23d5ebddd4e7,,"api.github.com,git_clone","[u'[""oauthlib/oauth2_draft25/__init__.py"", ""tests/oauth2_draft25/__init__.py""]']",False,[],[],[],[],2012-03-31
792,commit_messages,,idan,oauthlib,dgouldin,2012-03-31 23:39:32,"Merge pull request #14 from ib-lundgren/test_tokengen

generate_token test was not running",bc0602cf30623729813d535083556ae0ed5a4517,,"api.github.com,git_clone","[u'[""tests/test_utils.py""]']",False,[],"[{u'raw': u'#14', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'14', u'']}]",[],[],2012-03-31
871,commit_messages,,idan,oauthlib,ib-lundgren,2012-03-31 09:01:07,Bearer and MAC token support,cb7587f7674db5d00df3a6134ad815fa03e2e7e6,,"api.github.com,git_clone","[u'[""tests/oauth2_draft25/test_tokens.py"", ""oauthlib/oauth2_draft25/tokens.py""]']",False,[],[],[],[],2012-03-31
888,commit_messages,,idan,oauthlib,ib-lundgren,2012-03-31 08:46:01,generate_token test was not running,cf8d28ce21c71cebda6f82a6d58dc7c3f1d742cf,,"api.github.com,git_clone","[u'[""tests/test_utils.py""]']",False,[],[],[],[],2012-03-31
1162,pull_request_commit,14.0,idan,oauthlib,ib-lundgren,2012-03-31 08:46:01,generate_token test was not running,cf8d28ce21c71cebda6f82a6d58dc7c3f1d742cf,,api.github.com,,False,[],[],[],[],2012-03-31
1163,pull_request_commit,15.0,idan,oauthlib,ib-lundgren,2012-03-31 08:51:24,OAuth 2 draft 25 initial,1f0a93f4ed8afedd3ea7c4e6510f23d5ebddd4e7,,api.github.com,,False,[],[],[],[],2012-03-31
1164,pull_request_commit,16.0,idan,oauthlib,ib-lundgren,2012-03-31 08:59:22,Utility methods for OAuth2,0144e370874e8525b955eb007a90c205e5df7559,,api.github.com,,False,[],[],[],[],2012-03-31
1165,pull_request_commit,17.0,idan,oauthlib,ib-lundgren,2012-03-31 09:01:07,Bearer and MAC token support,cb7587f7674db5d00df3a6134ad815fa03e2e7e6,,api.github.com,,False,[],[],[],[],2012-03-31
1166,pull_request_commit,18.0,idan,oauthlib,ib-lundgren,2012-03-31 09:03:17,OAuth 2 parameter handlers,6f05096efb7d423e8e529a3efd3854b2f4a030ab,,api.github.com,,False,[],[],[],[],2012-03-31
