,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
11,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-11-18 22:17:45,Bug in non-native endianness resampling,006f1f71091f65f0d9382cc3e0f988a3dadc634c,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py""]']",False,[],[],[],[],2017-11-18
16,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-11-16 19:30:26,"Merge pull request #1532 from salma1601/region_volume

[MRG+1] Region volume",00a2ffc25c8752327af72ecb3276380ce8f39204,,"api.github.com,git_clone","[u'[""nilearn/regions/region_extractor.py"", ""nilearn/regions/tests/test_region_extractor.py""]']",False,[],"[{u'raw': u'#1532', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1532', u'']}]",[],[],2017-11-16
43,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-11-14 10:02:27,Addressed comments: removed dependent matplotlib version check,01aab0f420dfb9ec2dab24a2124fdd57a2d0ead6,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/tests/test_displays.py"", ""nilearn/plotting/displays.py""]']",False,[],[],[],[],2017-11-14
195,commit_messages,,nilearn,nilearn,jeromedockes,2017-11-18 17:32:57,import load_surf_data from nilearn.surface in plot_surf_stat_map ex,079ddcd86850d1f91ec0a3b81f2f0581312d81c9,,"api.github.com,git_clone","[u'[""examples/01_plotting/plot_surf_stat_map.py""]']",False,[],[],[],[],2017-11-18
361,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-11-17 13:54:58,fix whats new,0eb96d8d5e903efd09fe71068aaab7e3019ab023,,"api.github.com,git_clone","[u'[""doc/whats_new.rst""]']",False,[],[],[],[],2017-11-17
426,commit_messages,,nilearn,nilearn,jeromedockes,2017-11-14 18:25:26,Merge branch 'master' into cortex_surface_projections,11e8c17d08405106253d439ee57e687b492d3184,,"api.github.com,git_clone","[u'[""nilearn/signal.py"", ""nilearn/plotting/displays.py"", ""nilearn/image/image.py"", ""nilearn/plotting/tests/test_displays.py"", ""appveyor.yml"", ""doc/whats_new.rst"", ""nilearn/plotting/tests/test_img_plotting.py"", ""circle.yml"", "".travis.yml"", ""nilearn/image/tests/test_image.py""]']",False,[],[],[],[],2017-11-14
627,commit_messages,,nilearn,nilearn,poquirion,2017-11-16 21:32:53,add whats_new,1a3409393a7070d4c876f60e08c71f84ff3ab582,,"api.github.com,git_clone","[u'[""doc/whats_new.rst""]']",False,[],[],[],[],2017-11-16
641,commit_messages,,nilearn,nilearn,jeromedockes,2017-11-19 16:25:12,add WARNING experimental to vol_to_surf docstring,1ad5546e1af835539f0bca6665d5d1bc34ba3196,,"api.github.com,git_clone","[u'[""nilearn/surface/surface.py""]']",False,[],[],[],[],2017-11-19
647,commit_messages,,nilearn,nilearn,jeromedockes,2017-11-19 04:24:26,"make interpolation='linear' the default in vol_to_surf

add a few more details about performance in docstring",1b2aec14366dd89a200b4a7723415d8573cb9495,,"api.github.com,git_clone","[u'[""nilearn/surface/surface.py""]']",False,[],[],[],[],2017-11-19
664,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-11-14 10:07:44,Removed unused imports,1ba930f47fd112d863e1af9037f4944ed5dd736b,,"api.github.com,git_clone","[u'[""nilearn/image/image.py"", ""nilearn/image/tests/test_image.py""]']",False,[],[],[],[],2017-11-14
686,commit_messages,,nilearn,nilearn,emdupre,2017-11-17 16:05:27,Update documentation to include pandas,1c4cba519531eaf11a9571e065ed8f17c0955dda,,"api.github.com,git_clone","[u'[""doc/manipulating_images/input_output.rst"", ""doc/building_blocks/manual_pipeline.rst""]']",False,[],[],[],[],2017-11-17
696,commit_messages,,nilearn,nilearn,jeromedockes,2017-11-15 18:28:22,use scipy for triangulation -> don't import matplotlib out of plotting,1cbd3b369afce1f84b36eeabf43f1ac6c92ef7b8,,"api.github.com,git_clone","[u'[""nilearn/tests/test_surface.py""]']",False,[],[],[],[],2017-11-15
716,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-11-22 08:23:31,"Merge pull request #1569 from emdupre/plot_multisubj_labels

Add matrix labels for plot_multisubj example",1d90db33cbb864b2413647ea771edc25245c8ff7,,"api.github.com,git_clone","[u'[""nilearn/datasets/atlas.py"", ""examples/03_connectivity/plot_multi_subject_connectome.py""]']",False,[],"[{u'raw': u'#1569', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1569', u'']}]",[],[],2017-11-22
747,commit_messages,,nilearn,nilearn,jeromedockes,2017-11-16 22:30:29,fix indentation,1f03b77fea1c5d7f76f321fc6643ade21bf4c11a,,"api.github.com,git_clone","[u'[""nilearn/surface.py""]']",False,[],[],[],[],2017-11-16
755,commit_messages,,nilearn,nilearn,jeromedockes,2017-11-14 19:02:47,===== -> -----,1f55f47723929c55e940b2d73c4ff6ef2d962a90,,"api.github.com,git_clone","[u'[""nilearn/plotting/surf_plotting.py""]']",False,[],[],[],[],2017-11-14
756,commit_messages,,nilearn,nilearn,jeromedockes,2017-11-19 04:26:23,Merge branch 'master' into talairach_fetcher,1f596bcf229881e0d5d003e9873619897a94b602,,"api.github.com,git_clone","[u'[""nilearn/image/resampling.py"", ""doc/building_blocks/manual_pipeline.rst"", ""nilearn/image/tests/test_resampling.py""]']",False,[],[],[],[],2017-11-19
790,commit_messages,,nilearn,nilearn,jeromedockes,2017-11-16 19:02:05,check_niimg of mask for surf projection,2128c77b1583f0a92a0da208c9fd43b7e6f81947,,"api.github.com,git_clone","[u'[""nilearn/surface.py""]']",False,[],[],[],[],2017-11-16
797,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-11-14 09:28:32,Addressed comments and added whatsnew,21512245e057e3a71e0cead3742f39c0ecbdf2e2,,"api.github.com,git_clone","[u'[""doc/whats_new.rst"", ""nilearn/image/image.py"", ""nilearn/image/tests/test_image.py""]']",False,[],[],[],[],2017-11-14
801,commit_messages,,nilearn,nilearn,GaelVaroquaux,2017-11-18 20:10:50,Acomodate conda with package versions,21652c16cfb22b66d81f93bf2a97bdafbabe97f9,,"api.github.com,git_clone","[u'["".travis.yml""]']",False,[],[],[],[],2017-11-18
807,commit_messages,,nilearn,nilearn,jeromedockes,2017-11-13 19:43:18,test projection_matrix,21a7ff0de41eb4a3f2ba697241837d8b7f203c8e,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_surf_plotting.py""]']",False,[],[],[],[],2017-11-13
820,commit_messages,,nilearn,nilearn,KamalakerDadi,2017-11-17 08:59:49,DOC: Update whats_new deprecated anat_img in plot_prob_atlas,22399307997dbe3e3d47ed11e7586a6cab3f5991,,"api.github.com,git_clone","[u'[""doc/whats_new.rst"", ""nilearn/plotting/img_plotting.py""]']",False,[],[],[],[],2017-11-17
876,commit_messages,,nilearn,nilearn,jeromedockes,2017-11-14 23:35:17,skip surf proj with interpolation test if scipy < 0.14,244eab21c3f4fa2d9c4c2a1b8a0ba0b36d499d77,,"api.github.com,git_clone","[u'[""nilearn/tests/test_surface.py""]']",False,[],[],[],[],2017-11-14
