,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
506,commit_messages,,nilearn,nilearn,darya-chyzhyk,2016-11-24 12:50:57,clean the code,14f67c06d8e2ae97fdc0e2fae75087f064b7965e,,"api.github.com,git_clone","[u'[""examples/04_manipulating_images/plot_extract_regions_labels_image.py""]']",False,[],[],[],[],2016-11-24
653,commit_messages,,nilearn,nilearn,darya-chyzhyk,2016-11-24 12:40:50,add the example for extract_regions_labels_img,1b59c7b2fd6fd7e817c3c666ec723b9f54ddf801,,"api.github.com,git_clone","[u'[""examples/04_manipulating_images/plot_extract_regions_labels_image.py""]']",False,[],[],[],[],2016-11-24
2603,commit_messages,,nilearn,nilearn,jeromedockes,2016-11-21 14:05:13,dump basic progress info on stdout,6c5c5add1f1558324b8d6a66c3ec19d753092f3e,,"api.github.com,git_clone","[u'[""nilearn/datasets/neurovault.py""]']",False,[],[],[],[],2016-11-21
4054,commit_messages,,nilearn,nilearn,darya-chyzhyk,2016-11-24 16:01:28,Make changes according to comments,a97b6dee98f56c99fd88b6142223a548d06a778c,,"api.github.com,git_clone","[u'[""examples/04_manipulating_images/plot_extract_regions_labels_image.py""]']",False,[],[],[],[],2016-11-24
5531,commit_messages,,nilearn,nilearn,darya-chyzhyk,2016-11-24 13:16:24,"Change the way of calculation regions size in _remove_small_regions,  instead of calculating the size
of the cluster as sum of values the voxels as
region_sizes = ndimage.measurements.sum(input_data, labels=mask_data, index=index),
calculate it as sum of voxels using np.unique",e5b73234c10fb690318954aefe41ee16fc72463d,,"api.github.com,git_clone","[u'[""nilearn/regions/region_extractor.py""]']",False,[],[],[],[],2016-11-24
10696,pull_request_commit,1172.0,nilearn,nilearn,salma1601,2016-11-21 19:17:25,fix atlas print comment,3a5c7a7aa36c0a1c7c47a5fcd77abd37ff834ae0,,api.github.com,,False,[],[],[],[],2016-11-21
10697,pull_request_commit,1172.0,nilearn,nilearn,salma1601,2016-11-21 19:20:01,fix legend title and labels,2a495bf3ea3d578d88e368e391e45f0e7ebcfc47,,api.github.com,,False,[],[],[],[],2016-11-21
10758,pull_request_commit,1182.0,nilearn,nilearn,jeromedockes,2016-11-21 14:05:13,dump basic progress info on stdout,6c5c5add1f1558324b8d6a66c3ec19d753092f3e,,api.github.com,,False,[],[],[],[],2016-11-21
10991,pull_request_commit,1328.0,nilearn,nilearn,darya-chyzhyk,2016-11-24 12:40:50,add the example for extract_regions_labels_img,1b59c7b2fd6fd7e817c3c666ec723b9f54ddf801,,api.github.com,,False,[],[],[],[],2016-11-24
10992,pull_request_commit,1328.0,nilearn,nilearn,darya-chyzhyk,2016-11-24 12:50:57,clean the code,14f67c06d8e2ae97fdc0e2fae75087f064b7965e,,api.github.com,,False,[],[],[],[],2016-11-24
10993,pull_request_commit,1328.0,nilearn,nilearn,darya-chyzhyk,2016-11-24 13:16:24,"Change the way of calculation regions size in _remove_small_regions,  instead of calculating the size
of the cluster as sum of values the voxels as
region_sizes = ndimage.measurements.sum(input_data, labels=mask_data, index=index),
calculate it as sum of voxels using np.unique",e5b73234c10fb690318954aefe41ee16fc72463d,,api.github.com,,False,[],[],[],[],2016-11-24
10994,pull_request_commit,1328.0,nilearn,nilearn,darya-chyzhyk,2016-11-24 16:01:28,Make changes according to comments,a97b6dee98f56c99fd88b6142223a548d06a778c,,api.github.com,,False,[],[],[],[],2016-11-24
