,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
2,commit_messages,,idan,oauthlib,ib-lundgren,2013-05-30 08:54:30,Update references to point to RFC.,00843c732475c914c58d00716262a63666d74b4a,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/draft25/__init__.py"", ""oauthlib/oauth2/draft25/grant_types.py"", ""oauthlib/oauth2/draft25/parameters.py"", ""oauthlib/oauth2/draft25/tokens.py"", ""oauthlib/oauth2/draft25/errors.py""]']",False,[],[],[],[],2013-05-30
5,commit_messages,,idan,oauthlib,lepture,2013-05-31 09:22:54,add test case for is_secure_transport,00f5de52a8fb944c968213501ccdf1bbc9e751d0,,"api.github.com,git_clone","[u'[""tests/oauth2/rfc6749/test_utils.py""]']",False,[],[],[],[],2013-05-31
48,commit_messages,,idan,oauthlib,ib-lundgren,2013-05-30 11:13:12,Split OAuth2 large modules into smaller ones. #168.,07b2c2bca9b7c0deb24a801841b373198b8a99bf,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/rfc6749/grant_types/refresh_token.py"", ""oauthlib/oauth2/rfc6749/endpoints/base.py"", ""oauthlib/oauth2/rfc6749/clients/backend_application.py"", ""oauthlib/oauth2/rfc6749/endpoints/__init__.py"", ""tests/oauth2/rfc6749/test_server.py"", ""oauthlib/oauth2/rfc6749/__init__.py"", ""oauthlib/oauth2/rfc6749/grant_types/resource_owner_password_credentials.py"", ""oauthlib/oauth2/__init__.py"", ""oauthlib/oauth2/rfc6749/grant_types.py"", ""oauthlib/oauth2/rfc6749/grant_types/authorization_code.py"", ""oauthlib/oauth2/rfc6749/endpoints/authorization.py"", ""oauthlib/oauth2/rfc6749/grant_types/base.py"", ""oauthlib/oauth2/rfc6749/clients/base.py"", ""tests/oauth2/rfc6749/test_client.py"", ""oauthlib/common.py"", ""oauthlib/oauth2/rfc6749/clients/legacy_application.py"", ""oauthlib/oauth2/rfc6749/grant_types/client_credentials.py"", ""oauthlib/oauth2/rfc6749/grant_types/implicit.py"", ""oauthlib/oauth2/rfc6749/endpoints/token.py"", ""oauthlib/oauth2/rfc6749/clients/web_application.py"", ""oauthlib/oauth2/rfc6749/clients/mobile_application.py"", ""oauthlib/oauth2/rfc6749/clients/__init__.py"", ""oauthlib/oauth2/rfc6749/grant_types/__init__.py"", ""oauthlib/oauth2/rfc6749/endpoints/pre_configured.py"", ""oauthlib/oauth2/rfc6749/request_validator.py"", ""oauthlib/oauth2/rfc6749/endpoints/resource.py""]']",False,[],"[{u'raw': u'#168', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'168', u'']}]",[],[],2013-05-30
61,commit_messages,,idan,oauthlib,lepture,2013-05-29 12:33:22,"add badge for coveralls, and fix travis badge",0b15326c8314691c198a016f4566f4c0ccaf8994,,"api.github.com,git_clone","[u'[""README.rst""]']",False,[],[],[],[],2013-05-29
85,commit_messages,,idan,oauthlib,lepture,2013-05-24 13:43:43,add coveralls,122d1a6c4b6e34f3cec447ec8b2577a3f627cdfd,,"api.github.com,git_clone","[u'["".travis.yml""]']",False,[],[],[],[],2013-05-24
90,commit_messages,,idan,oauthlib,lepture,2013-05-31 11:59:09,another debug-mode. #170,13d78662ee023b201d4c954c51b2e3071aa7026e,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/rfc6749/clients/base.py""]']",False,[],"[{u'raw': u'#170', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'170', u'']}]",[],[],2013-05-31
97,commit_messages,,idan,oauthlib,dahlia,2013-05-24 13:28:32,"Add optional expires_in parameter to BearerToken

The expires_in is still 3600 by default.",14fffb8dc1c6a3fabf35bc74c3032abcae402a67,,"api.github.com,git_clone","[u'[""tests/oauth2/draft25/test_grant_types.py"", ""tests/oauth2/draft25/test_server.py"", ""oauthlib/oauth2/draft25/tokens.py""]']",False,[],[],[],[],2013-05-24
101,commit_messages,,idan,oauthlib,ib-lundgren,2013-05-31 09:28:53,"Merge pull request #171 from lepture/doc-mistakes

docstring fix",15a5f0aa12338078157b719b67a5555f22080d5b,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/rfc6749/request_validator.py""]']",False,[],"[{u'raw': u'#171', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'171', u'']}]",[],[],2013-05-31
161,commit_messages,,idan,oauthlib,synasius,2013-05-29 11:00:39,Fixed docstrings,20eb31952ecf858cf7ee395fc7749419f919f3c2,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/draft25/__init__.py""]']",False,[],[],[],[],2013-05-29
164,commit_messages,,idan,oauthlib,ib-lundgren,2013-05-28 15:00:14,"Merge pull request #158 from lepture/travis

add more python version in travis and tox. #73",21d31ee5aa2284b9a26037a99a7cf99a37131bd2,,"api.github.com,git_clone","[u'["".travis.yml"", "".travis_install.py"", ""tox.ini""]']",False,[],"[{u'raw': u'#158', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'158', u'']}, {u'raw': u'#73', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'73', u'']}]",[],[],2013-05-28
170,commit_messages,,idan,oauthlib,ib-lundgren,2013-05-31 09:28:24,"Merge pull request #170 from lepture/debug-mode

Debug mode",229b2f78b545b8fb8fb3d879c278d8cecc91c7a4,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/rfc6749/parameters.py"", ""tests/oauth2/rfc6749/test_utils.py"", ""oauthlib/oauth2/rfc6749/utils.py"", ""AUTHORS""]']",False,[],"[{u'raw': u'#170', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'170', u'']}]",[],[],2013-05-31
175,commit_messages,,idan,oauthlib,stephane,2013-05-23 13:28:45,Wrap and trailing whitespaces in README.rst,2361afa930088ada30197d1817e0d14a8b8d05fc,,"api.github.com,git_clone","[u'[""README.rst""]']",False,[],[],[],[],2013-05-23
186,commit_messages,,idan,oauthlib,ib-lundgren,2013-05-29 13:05:24,"Merge pull request #166 from synasius/request-param-error

Request parameter error",272cf4c6418093272150d3624e0af4f8948179f5,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/draft25/__init__.py"", ""oauthlib/oauth2/draft25/grant_types.py"", ""oauthlib/oauth2/draft25/errors.py""]']",False,[],"[{u'raw': u'#166', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'166', u'']}]",[],[],2013-05-29
196,commit_messages,,idan,oauthlib,ib-lundgren,2013-05-23 15:03:50,"Merge pull request #157 from stephane/missing-args

Small fixes related to OAuth2 and Django example",28f1d3bb1a406b3f45f6cf2f1ccce96e2b31c489,,"api.github.com,git_clone","[u'[""docs/server2.rst"", ""examples/skeleton_oauth2_web_application_server.py"", ""README.rst"", ""docs/server.rst""]']",False,[],"[{u'raw': u'#157', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'157', u'']}]",[],[],2013-05-23
264,commit_messages,,idan,oauthlib,lepture,2013-05-31 13:48:17,move uri.lower() to is_secure_transport,39e43961b98f79a55948db0710c8e2403408d12a,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/rfc6749/parameters.py"", ""oauthlib/oauth2/rfc6749/clients/base.py"", ""oauthlib/oauth2/rfc6749/utils.py""]']",False,[],[],[],[],2013-05-31
346,commit_messages,,idan,oauthlib,synasius,2013-05-29 12:05:57,Add request parameters to error object,4cdceb0bb6a36fb1387c400db6dd24b442535c3c,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/draft25/errors.py""]']",False,[],[],[],[],2013-05-29
376,commit_messages,,idan,oauthlib,lepture,2013-05-31 09:11:00,docstring fix,529fe69f995c8e5ba98e89dce624f2c1def9737a,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/rfc6749/request_validator.py""]']",False,[],[],[],[],2013-05-31
379,commit_messages,,idan,oauthlib,lepture,2013-05-28 09:07:51,"clean whitespace, fix blank lines according to pep8",52d26568d1221baab3a4d759819d43f3cd10f9b1,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/draft25/__init__.py"", ""oauthlib/oauth2/draft25/utils.py"", ""oauthlib/oauth2/draft25/exceptions.py"", ""oauthlib/oauth2/ext/flask.py""]']",False,[],[],[],[],2013-05-28
388,commit_messages,,idan,oauthlib,lepture,2013-05-31 03:18:31,debug support for prepare_grant_uri,55679cadef0c784317bc571b3a2d593ad6a3687a,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/rfc6749/parameters.py""]']",False,[],[],[],[],2013-05-31
420,commit_messages,,idan,oauthlib,ib-lundgren,2013-05-30 11:50:43,Fix #78.,5e246a16924161fdda538973e4a9645f39f0cfcf,,"api.github.com,git_clone","[u'[""docs/contributing.rst""]']",False,[],"[{u'raw': u'#78', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'78', u'']}]",[],[],2013-05-30
459,commit_messages,,idan,oauthlib,lepture,2013-05-31 03:18:57,add myself in authors,692d3d348f5ab85cc202062e0065e3143e4e62f2,,"api.github.com,git_clone","[u'[""AUTHORS""]']",False,[],[],[],[],2013-05-31
476,commit_messages,,idan,oauthlib,ib-lundgren,2013-05-31 10:11:50,Merge branch 'master' of https://github.com/idan/oauthlib,6bb22001c85ea1b155d5dfcc680e210ac72dcf13,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/rfc6749/parameters.py"", ""tests/oauth2/rfc6749/test_utils.py"", ""oauthlib/oauth2/rfc6749/utils.py"", ""oauthlib/oauth2/rfc6749/request_validator.py"", ""AUTHORS""]']",False,[u'https://github.com/idan/oauthlib'],[],[],[],2013-05-31
477,commit_messages,,idan,oauthlib,lepture,2013-05-24 13:19:29,add more python version in travis and tox. #73,6c0c76c98e740b62b9dd55cf14a263a35b9f1909,,"api.github.com,git_clone","[u'["".travis.yml"", ""tox.ini""]']",False,[],"[{u'raw': u'#73', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'73', u'']}]",[],[],2013-05-24
490,commit_messages,,idan,oauthlib,ib-lundgren,2013-05-30 11:56:02,Fix links from draft25 - rfc move.,6f1f4b660f8fcfbdc21a33c8df51485c2bb5725a,,"api.github.com,git_clone","[u'[""docs/tokens.rst"", ""docs/validator.rst"", ""docs/legacyapplicationclient.rst"", ""docs/webapplicationclient.rst"", ""docs/credentials.rst"", ""docs/baseclient.rst"", ""docs/preconfigured_servers.rst"", ""docs/backendapplicationclient.rst"", ""docs/mobileapplicationclient.rst"", ""docs/endpoints.rst"", ""docs/authcode.rst"", ""docs/password.rst"", ""docs/implicit.rst""]']",False,[],[],[],[],2013-05-30
524,commit_messages,,idan,oauthlib,lepture,2013-05-29 12:18:56,"coverall only cover the package, not the tests",77a4bf2fb595e79bb24d8173c69b8886e852fe33,,"api.github.com,git_clone","[u'["".travis.yml""]']",False,[],[],[],[],2013-05-29
532,commit_messages,,idan,oauthlib,ib-lundgren,2013-05-31 10:51:50,"Merge pull request #169 from dasevilla/organize-docs

Organize documentation into directories",79214fe20e9c37b7ef64e6bea7354a9bd0ab2fd0,,"api.github.com,git_clone","[u'[""docs/client.rst"", ""docs/legacyapplicationclient.rst"", ""docs/validator.rst"", ""docs/oauth_1_versus_oauth_2.rst"", ""docs/backendapplicationclient.rst"", ""docs/client2.rst"", ""docs/oauth2/server.rst"", ""docs/authcode.rst"", ""docs/endpoints.rst"", ""docs/password.rst"", ""docs/implicit.rst"", ""docs/oauth2_overview.rst"", ""docs/oauth2/overview.rst"", ""docs/preconfigured_servers.rst"", ""docs/oauth2/validator.rst"", ""docs/oauth2/clients/baseclient.rst"", ""docs/server.rst"", ""docs/baseclient.rst"", ""docs/oauth2/clients/backendapplicationclient.rst"", ""docs/oauth2/clients/legacyapplicationclient.rst"", ""docs/oauth2/grants/credentials.rst"", ""docs/oauth2/grants/password.rst"", ""docs/oauth1/client.rst"", ""docs/oauth1/oauth1.rst"", ""docs/oauth2/clients/mobileapplicationclient.rst"", ""docs/server2.rst"", ""docs/oauth1/server.rst"", ""docs/webapplicationclient.rst"", ""docs/credentials.rst"", ""docs/mobileapplicationclient.rst"", ""docs/oauth2/clients/client.rst"", ""docs/tokens.rst"", ""docs/oauth2/tokens.rst"", ""docs/oauth2/preconfigured_servers.rst"", ""docs/oauth2/security.rst"", ""docs/oauth2/clients/webapplicationclient.rst"", ""docs/oauth2/endpoints.rst"", ""docs/oauth2/grants/implicit.rst"", ""docs/oauth2/grants/authcode.rst"", ""docs/oauth2/oauth2.rst"", ""docs/security.rst"", ""docs/index.rst""]']",False,[],"[{u'raw': u'#169', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'169', u'']}]",[],[],2013-05-31
533,commit_messages,,idan,oauthlib,lepture,2013-05-24 13:36:09,only install unittest2 on python 2.6 and 2.7,792ec98b20fb176e348bd059d42b9b663859aac6,,"api.github.com,git_clone","[u'["".travis.yml"", "".travis_install.py""]']",False,[],[],[],[],2013-05-24
544,commit_messages,,idan,oauthlib,stephane,2013-05-23 14:28:33,"Fix extracting of scope values from POST

Many inputs with same name are stored in a list.",7adc247d399cd3d90d6692a4f82cb170b2bdc012,,"api.github.com,git_clone","[u'[""docs/server2.rst"", ""examples/skeleton_oauth2_web_application_server.py""]']",False,[],[],[],[],2013-05-23
559,commit_messages,,idan,oauthlib,lepture,2013-05-31 09:15:56,use is_secure_transport to check uri,803736c30ed4a426d83daa21216c24163db5e7c6,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/rfc6749/parameters.py"", ""oauthlib/oauth2/rfc6749/utils.py""]']",False,[],[],[],[],2013-05-31
567,commit_messages,,idan,oauthlib,ib-lundgren,2013-05-29 13:07:14,"Merge pull request #165 from lepture/coverall

coverall only cover the package, not the tests",8182baa58649743e0469a8a4f11c204da7e1dbd1,,"api.github.com,git_clone","[u'["".travis.yml"", ""README.rst""]']",False,[],"[{u'raw': u'#165', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'165', u'']}]",[],[],2013-05-29
568,commit_messages,,idan,oauthlib,ib-lundgren,2013-05-31 11:27:34,Remove django+decorator bits of skeleton example.,81e5781760224900f2dbbf38ef6718ff59a0e344,,"api.github.com,git_clone","[u'[""examples/skeleton_oauth2_web_application_server.py""]']",False,[],[],[],[],2013-05-31
589,commit_messages,,idan,oauthlib,lepture,2013-05-24 13:27:46,"remove unittest2, since it brokes on py3",86f31769adf3d4d5b896cf4dd561ab3737533d6c,,"api.github.com,git_clone","[u'["".travis.yml""]']",False,[],[],[],[],2013-05-24
594,commit_messages,,idan,oauthlib,dasevilla,2013-05-31 16:44:35,Update AUTHORS,87c9a49ec3ad4793c9ef89a5216f363bf56752e0,,"api.github.com,git_clone","[u'[""AUTHORS""]']",False,[],[],[],[],2013-05-31
597,commit_messages,,idan,oauthlib,dasevilla,2013-05-27 16:47:42,Use HttpLexer,8931f3ad93fa051ca81cf53dd1b1c8f7169c8142,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/draft25/__init__.py""]']",False,[],[],[],[],2013-05-27
