,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
7,commit_messages,,nilearn,nilearn,MartinPerez,2016-06-22 19:16:12,test fix,00443f2d7e8210349a8c5b7193d1a2dab8fe79f4,,"api.github.com,git_clone","[u'[""nilearn/tests/test_signal.py""]']",False,[],[],[],[],2016-06-22
206,commit_messages,,nilearn,nilearn,alexsavio,2016-06-22 10:03:38,displays.add_overlay:add check if ims is empty,080915a327bfd46f90cacde7ef3df3d219be696d,,"api.github.com,git_clone","[u'[""nilearn/plotting/displays.py""]']",False,[],[],[],[],2016-06-22
639,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-06-24 13:09:05,Add an option to discard diagonal in sym_to_vec,1ab3f479514cb22021d0a929cf7cab8ddfb897cb,,"api.github.com,git_clone","[u'[""nilearn/connectome/connectivity_matrices.py"", ""nilearn/connectome/tests/test_connectivity_matrices.py""]']",False,[],[],[],[],2016-06-24
1028,commit_messages,,nilearn,nilearn,alexsavio,2016-06-22 15:26:24,add test for corner cut subset,29e12d5218ddf9c8dbd1050777db8325748e50eb,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py""]']",False,[],[],[],[],2016-06-22
1516,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-06-23 12:56:04,"Merge pull request #1144 from Neurita/fixcutplot

displays.add_overlay: Add check if ims is empty",40069cb14b43333a73137797eac895cfb054db29,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/displays.py""]']",False,[],"[{u'raw': u'#1144', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1144', u'']}]",[],[],2016-06-23
1518,commit_messages,,nilearn,nilearn,ahoyosid,2016-06-23 12:53:39,adding check_X_y,401a18cf260eaaef4e329573540b4254f46bdb50,,"api.github.com,git_clone","[u'[""nilearn/decoding/space_net.py""]']",False,[],[],[],[],2016-06-23
2071,commit_messages,,nilearn,nilearn,AlexandreAbraham,2016-06-24 08:53:03,Register colormaps in matplotlib,571dd8b211f7c5e9b8bdd0f0208bc6b04ebe4575,,"api.github.com,git_clone","[u'[""nilearn/plotting/cm.py""]']",False,[],[],[],[],2016-06-24
2242,commit_messages,,nilearn,nilearn,alexsavio,2016-06-22 15:57:00,add comment to fix,5d52bd4f11d54d9711caa8a1d6b768c8e3c6145a,,"api.github.com,git_clone","[u'[""nilearn/plotting/displays.py""]']",False,[],[],[],[],2016-06-22
2272,commit_messages,,nilearn,nilearn,ahoyosid,2016-06-23 10:17:50,adding backports to __init__,5e4afbd3de98c26c48719f41e62d3d49ba933268,,"api.github.com,git_clone","[u'[""nilearn/_utils/fixes/__init__.py""]']",False,[],[],[],[],2016-06-23
2981,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-06-20 00:00:38,"DOC: rework fully decoding example

Transform the decoding example into a tutorial (thank you
notebook-style examples) and adapt the doc accordingly.",7c18b3c0a963c6c59ac8298cba31bbb3065a3efa,,"api.github.com,git_clone","[u'[""examples/02_decoding/plot_haxby_anova_svm.py"", ""doc/decoding/space_net.rst"", ""examples/plot_decoding_tutorial.py"", ""doc/manipulating_images/masker_objects.rst"", ""doc/decoding/decoding_tutorial.rst"", ""doc/index.rst"", ""examples/plot_haxby_simple.py"", ""doc/building_blocks/manual_pipeline.rst""]']",False,[],[],[],[],2016-06-20
3228,commit_messages,,nilearn,nilearn,alexsavio,2016-06-22 15:49:30,fix docstring in test_outlier_cut_coords.,86c8f3edf5de407e9791ba764ebd330fed00303a,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py""]']",False,[],[],[],[],2016-06-22
3285,commit_messages,,nilearn,nilearn,GaelVaroquaux,2016-06-20 05:03:42,"Merge pull request #1137 from GaelVaroquaux/better_decoding_example

DOC: rework fully decoding example",89920cadb5edd873df0b735e07e2db513fb8fe64,,"api.github.com,git_clone","[u'[""examples/02_decoding/plot_haxby_anova_svm.py"", ""doc/decoding/space_net.rst"", ""examples/plot_decoding_tutorial.py"", ""doc/manipulating_images/masker_objects.rst"", ""doc/decoding/decoding_tutorial.rst"", ""doc/index.rst"", ""examples/plot_haxby_simple.py"", ""doc/building_blocks/manual_pipeline.rst""]']",False,[],"[{u'raw': u'#1137', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1137', u'']}]",[],[],2016-06-20
3403,commit_messages,,nilearn,nilearn,MartinPerez,2016-06-21 16:53:35,"fixed doc in all maskers, changed False possibility for None. Moreover raise an error in signal.py to make it clear that False is not an acceptable value",8e6427004c93b739e5ff38d95f5fcdb0628aa9f3,,"api.github.com,git_clone","[u'[""nilearn/signal.py"", ""nilearn/input_data/nifti_labels_masker.py"", ""nilearn/input_data/nifti_masker.py"", ""nilearn/input_data/nifti_maps_masker.py"", ""nilearn/input_data/multi_nifti_masker.py"", ""nilearn/input_data/nifti_spheres_masker.py""]']",False,[],[],[],[],2016-06-21
4656,commit_messages,,nilearn,nilearn,ahoyosid,2016-06-23 10:15:04,adding sklearn backport,c18682733af8d9a0e266d7e11d08b61649c9b0c6,,"api.github.com,git_clone","[u'[""nilearn/_utils/fixes/scikit_learn_utils.py"", ""nilearn/_utils/fixes/scikit_learn_scorer.py"", ""nilearn/_utils/fixes/scikit_learn_validation.py"", ""nilearn/_utils/fixes/scikit_learn_gridsearch.py""]']",False,[],[],[],[],2016-06-23
6101,commit_messages,,nilearn,nilearn,MartinPerez,2016-06-22 18:58:52,added test and corrected exception message,fdb0d4de83ff72b98493a8cef25352ec8872ec57,,"api.github.com,git_clone","[u'[""nilearn/tests/test_signal.py"", ""nilearn/signal.py""]']",False,[],[],[],[],2016-06-22
9539,pull_request_commit,698.0,nilearn,nilearn,ahoyosid,2016-06-23 10:00:51,"removing sklearn backports, moving the to another branch",155c6caf4ebd47737593b390cdd5f2a070b400ae,,api.github.com,,False,[],[],[],[],2016-06-23
10474,pull_request_commit,1036.0,nilearn,nilearn,shd339@gmail.com,2016-06-20 20:13:37,Set t_r=None. Raise warning before setting t_r = 2.5,6022966ba191875f0ab5b2c1b38b5af9c9bedd11,,api.github.com,,False,[],[],[],[],2016-06-20
10637,pull_request_commit,1137.0,nilearn,nilearn,GaelVaroquaux,2016-06-20 00:00:38,"DOC: rework fully decoding example

Transform the decoding example into a tutorial (thank you
notebook-style examples) and adapt the doc accordingly.",7c18b3c0a963c6c59ac8298cba31bbb3065a3efa,,api.github.com,,False,[],[],[],[],2016-06-20
10638,pull_request_commit,1141.0,nilearn,nilearn,shd339@gmail.com,2016-06-20 20:40:04,Fixes #1127. Removed haxby_simple,70ac8b4fb40f24c98bcb3f29106bba66ed29cf10,,api.github.com,,False,[],"[{u'raw': u'#1127', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'1127', u'']}]",[],[],2016-06-20
10639,pull_request_commit,1141.0,nilearn,nilearn,shd339@gmail.com,2016-06-20 21:05:16,Updated examples,02b8422865a7d14b11001c1b595a06f84e6badf2,,api.github.com,,False,[],[],[],[],2016-06-20
10640,pull_request_commit,1143.0,nilearn,nilearn,MartinPerez,2016-06-21 16:53:35,"fixed doc in all maskers, changed False possibility for None. Moreover raise an error in signal.py to make it clear that False is not an acceptable value",8e6427004c93b739e5ff38d95f5fcdb0628aa9f3,,api.github.com,,False,[],[],[],[],2016-06-21
10641,pull_request_commit,1143.0,nilearn,nilearn,MartinPerez,2016-06-22 18:58:52,added test and corrected exception message,fdb0d4de83ff72b98493a8cef25352ec8872ec57,,api.github.com,,False,[],[],[],[],2016-06-22
10642,pull_request_commit,1143.0,nilearn,nilearn,MartinPerez,2016-06-22 19:16:12,test fix,00443f2d7e8210349a8c5b7193d1a2dab8fe79f4,,api.github.com,,False,[],[],[],[],2016-06-22
10645,pull_request_commit,1144.0,nilearn,nilearn,alexsavio,2016-06-22 10:03:38,displays.add_overlay:add check if ims is empty,080915a327bfd46f90cacde7ef3df3d219be696d,,api.github.com,,False,[],[],[],[],2016-06-22
