,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
10,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-05 22:03:00,Server configurations,01f8fb5c9d5a94fd9cddcd067896d502df8f050d,,"api.github.com,git_clone","[u'[""docs/server2.rst""]']",False,[],[],[],[],2013-02-05
144,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-03 16:21:55,Grant type validation and scope check refactor,1e76fb32b405f13b4f9705788d42900e4bd94b07,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/draft25/grant_types.py""]']",False,[],[],[],[],2013-02-03
162,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-06 19:20:11,"Merge pull request #103 from andreif/master

Fixed typos in grant_types. Initialized attributes to avoid validation errors.",2162c44e489bcfb19503e9e50fe334f16ca4b0c0,,"api.github.com,git_clone","[u'[""docs/server2.rst"", ""oauthlib/oauth2/draft25/__init__.py"", ""oauthlib/oauth2/draft25/grant_types.py"", ""oauthlib/oauth2/draft25/tokens.py"", ""oauthlib/oauth2/draft25/errors.py""]']",False,[],"[{u'raw': u'#103', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'103', u'']}]",[],[],2013-02-06
181,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-03 14:19:29,Split responsibility into the three endpoints,269747cff17e7f509d16044859f1e51a1d02ccf7,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/ext/django.py""]']",False,[],[],[],[],2013-02-03
216,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-05 20:37:17,OAuth 2 client usage placeholder,2daa877ca05c9e7a5f65b36c8b3c4c6aa02e092c,,"api.github.com,git_clone","[u'[""docs/client2.rst""]']",False,[],[],[],[],2013-02-05
274,commit_messages,,idan,oauthlib,ondrowan,2013-02-03 17:41:37,Added mock and nose to requirements.txt,3c5c90d5a1773fd3ebe6520d18284d7635227f1d,,"api.github.com,git_clone","[u'[""requirements.txt""]']",False,[],[],[],[],2013-02-03
322,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-04 23:17:26,Revert default urlencoding,457212b12a441d9b117d7ac8543869caeb5fd186,,"api.github.com,git_clone","[u'[""tests/test_common.py"", ""oauthlib/common.py""]']",False,[],[],[],[],2013-02-04
381,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-05 21:36:32,First go at OAuth 2 provider docs,531185bb90662824f054ee03f20aa0b11223edbb,,"api.github.com,git_clone","[u'[""docs/server2.rst""]']",False,[],[],[],[],2013-02-05
421,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-05 21:36:11,OAuth 2 provider convenience imports,5e429e8e4af20872fd5dd559856fa0ee082c16c1,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/__init__.py""]']",False,[],[],[],[],2013-02-05
469,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-05 19:22:20,Merge branch 'master' of https://github.com/idan/oauthlib,6a1c1654bfa34c01bb8d733cf2ed4b13eabc929d,,"api.github.com,git_clone","[u'[""requirements.txt""]']",False,[u'https://github.com/idan/oauthlib'],[],[],[],2013-02-05
515,commit_messages,,idan,oauthlib,andreif,2013-02-06 23:09:40,Use absolute import in Django extension fixing self-import.,7409cd817a5011b3acd348f2be16130d2e59e380,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/ext/django.py""]']",False,[],[],[],[],2013-02-06
603,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-05 22:11:32,Missed import in oauth 2 provider docs,8ab03a2fb7c5c1f081f38788b300d7fe72f45073,,"api.github.com,git_clone","[u'[""docs/server2.rst""]']",False,[],[],[],[],2013-02-05
614,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-04 23:17:51,0.3.6,8cfd533955b17ced400739018d375dacb4e1b9e3,,"api.github.com,git_clone","[u'[""setup.py"", ""README.rst""]']",False,[],[],[],[],2013-02-04
634,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-03 14:03:20,"First draft request validator docs (#45,#46,#47,#48,#75)",90ddc3a61917abba16a5ca5f0b0010f1f201b8a8,,"api.github.com,git_clone","[u'[""tests/oauth2/draft25/test_grant_types.py"", ""oauthlib/oauth2/draft25/tokens.py"", ""oauthlib/oauth2/draft25/grant_types.py""]']",False,[],"[{u'raw': u'#45', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'45', u'']}, {u'raw': u'#46', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'46', u'']}, {u'raw': u'#47', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'47', u'']}, {u'raw': u'#48', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'48', u'']}, {u'raw': u'#75', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'75', u'']}]",[],[],2013-02-03
642,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-04 22:59:30,"Merge pull request #100 from ondrowan/patch-1

Fixed build status image/link in readme",91edc406df37d305af49e207e8003bb55d9a76ed,,"api.github.com,git_clone","[u'[""README.rst""]']",False,[],"[{u'raw': u'#100', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'100', u'']}]",[],[],2013-02-04
714,commit_messages,,idan,oauthlib,andreif,2013-02-06 18:07:51,Fixed attribute initialization added by prev commit.,a4b6dfc1693879bfcc8f8d841327a89ad499197a,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/draft25/errors.py""]']",False,[],[],[],[],2013-02-06
813,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-05 20:40:20,Note about upcoming changes to oauth1 provider,c07d7b90b041f062cd5ad2090b5cd1a755f240fd,,"api.github.com,git_clone","[u'[""docs/server.rst""]']",False,[],[],[],[],2013-02-05
815,commit_messages,,idan,oauthlib,andreif,2013-02-06 13:17:43,Fixed typo and argument order in docs.,c0f1a9ec3df123eea7c24159f02c205bf0a3f3ea,,"api.github.com,git_clone","[u'[""docs/server2.rst"", ""oauthlib/oauth2/draft25/errors.py""]']",False,[],[],[],[],2013-02-06
822,commit_messages,,idan,oauthlib,andreif,2013-02-06 11:39:05,Fixed typos in grant_types. Initialized attributes to avoid validation errors.,c287c87a102b95d4636b5ea3ebac2d1332513dfd,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/draft25/grant_types.py""]']",False,[],[],[],[],2013-02-06
889,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-04 23:13:49,Revert default urlencoding,cf97e3102cf46cdc3bb33c175cdd17b1a86cb63a,,"api.github.com,git_clone","[u'[""tests/test_common.py"", ""oauthlib/common.py""]']",False,[],[],[],[],2013-02-04
915,commit_messages,,idan,oauthlib,andreif,2013-02-06 12:42:28,Added missing argument for auth endpoint. Fixed typo in docstring.,d46e37f1de5b716a2f12c23635cd60b383ac20ac,,"api.github.com,git_clone","[u'[""oauthlib/oauth2/draft25/__init__.py"", ""oauthlib/oauth2/draft25/tokens.py""]']",False,[],[],[],[],2013-02-06
924,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-05 20:34:54,Extending client docs with signature types and methods,d69c61e568d4e0892017c2ce42650e76aa3d442f,,"api.github.com,git_clone","[u'[""docs/client.rst"", ""docs/index.rst""]']",False,[],[],[],[],2013-02-05
967,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-06 19:18:38,"Merge pull request #102 from ondrowan/typos_in_docs

Fixed typos in docstring of OAuth server",de870cc2a3f39fddf302f7cf0966e1a10dee58e9,,"api.github.com,git_clone","[u'[""oauthlib/oauth1/rfc5849/__init__.py""]']",False,[],"[{u'raw': u'#102', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'102', u'']}]",[],[],2013-02-06
1022,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-03 17:48:42,"Merge pull request #98 from ondrowan/missing_crypto

Added missing pycrypto library to requirements.txt",ea3b1a3dce7db20f56f9db055050f45f8051c3d1,,"api.github.com,git_clone","[u'[""requirements.txt""]']",False,[],"[{u'raw': u'#98', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'98', u'']}]",[],[],2013-02-03
1032,commit_messages,,idan,oauthlib,ondrowan,2013-02-06 10:44:14,Fixed typos in docstring of OAuth server.,ed49cc13299995203a4083efa970ef5165eee7eb,,"api.github.com,git_clone","[u'[""oauthlib/oauth1/rfc5849/__init__.py""]']",False,[],[],[],[],2013-02-06
1054,commit_messages,,idan,oauthlib,ondrowan,2013-02-04 15:37:24,Fixed build status image/link in readme,f4acfe6bf8cfbcec736176dae7cd180b8b52c97f,,"api.github.com,git_clone","[u'[""README.rst""]']",False,[],[],[],[],2013-02-04
1092,commit_messages,,idan,oauthlib,ib-lundgren,2013-02-04 23:15:49,0.3.6,fbf0c0e6669a31b51c42ea0b93af9938192167b6,,"api.github.com,git_clone","[u'[""setup.py"", ""README.rst""]']",False,[],[],[],[],2013-02-04
1294,pull_request_commit,98.0,idan,oauthlib,ondrowan,2013-02-03 17:41:37,Added mock and nose to requirements.txt,3c5c90d5a1773fd3ebe6520d18284d7635227f1d,,api.github.com,,False,[],[],[],[],2013-02-03
1296,pull_request_commit,100.0,idan,oauthlib,ondrowan,2013-02-04 15:37:24,Fixed build status image/link in readme,f4acfe6bf8cfbcec736176dae7cd180b8b52c97f,,api.github.com,,False,[],[],[],[],2013-02-04
1297,pull_request_commit,102.0,idan,oauthlib,ondrowan,2013-02-06 10:44:14,Fixed typos in docstring of OAuth server.,ed49cc13299995203a4083efa970ef5165eee7eb,,api.github.com,,False,[],[],[],[],2013-02-06
1298,pull_request_commit,103.0,idan,oauthlib,andreif,2013-02-06 11:39:05,Fixed typos in grant_types. Initialized attributes to avoid validation errors.,c287c87a102b95d4636b5ea3ebac2d1332513dfd,,api.github.com,,False,[],[],[],[],2013-02-06
1299,pull_request_commit,103.0,idan,oauthlib,andreif,2013-02-06 12:42:28,Added missing argument for auth endpoint. Fixed typo in docstring.,d46e37f1de5b716a2f12c23635cd60b383ac20ac,,api.github.com,,False,[],[],[],[],2013-02-06
1300,pull_request_commit,103.0,idan,oauthlib,andreif,2013-02-06 13:17:43,Fixed typo and argument order in docs.,c0f1a9ec3df123eea7c24159f02c205bf0a3f3ea,,api.github.com,,False,[],[],[],[],2013-02-06
1301,pull_request_commit,103.0,idan,oauthlib,andreif,2013-02-06 18:07:51,Fixed attribute initialization added by prev commit.,a4b6dfc1693879bfcc8f8d841327a89ad499197a,,api.github.com,,False,[],[],[],[],2013-02-06
1302,pull_request_commit,105.0,idan,oauthlib,andreif,2013-02-06 23:09:40,Use absolute import in Django extension fixing self-import.,7409cd817a5011b3acd348f2be16130d2e59e380,,api.github.com,,False,[],[],[],[],2013-02-06
