,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
6,commit_messages,,nilearn,nilearn,lesteve,2015-04-20 13:01:45,"FIX plot_connectome without any edge to draw

and add test.",003e9c6e84b20fc609e68ea6420c9847f206e27b,,"api.github.com,git_clone","[u'[""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/displays.py""]']",False,[],[],[],[],2015-04-20
66,commit_messages,,nilearn,nilearn,lesteve,2015-04-16 12:29:16,"Merge pull request #546 from lesteve/simplify-matplotlib-backend-choice

Simplify matplotlib backend choice and test skipping when matplotlib is not installed",028e89c6cc1be8ec9d35c2d358d1311f113ed1ad,,"api.github.com,git_clone","[u'[""nilearn/_utils/testing.py"", ""nilearn/plotting/img_plotting.py"", ""nilearn/plotting/__init__.py"", ""nilearn/plotting/tests/test_displays.py"", ""nilearn/plotting/tests/test_cm.py"", ""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/displays.py"", ""nilearn/plotting/cm.py""]']",False,[],"[{u'raw': u'#546', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'546', u'']}]",[],[],2015-04-16
138,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-04-08 14:07:31,"Refactor check_niimg (again, more final version)",057ce85932ea16e86f85fba1e837fa7b50d43584,,"api.github.com,git_clone","[u'[""nilearn/input_data/tests/test_nifti_maps_masker.py"", ""nilearn/input_data/tests/test_base_masker.py"", ""nilearn/input_data/tests/test_nifti_labels_masker.py"", ""nilearn/_utils/niimg_conversions.py"", ""nilearn/tests/test_region.py"", ""nilearn/input_data/tests/test_multi_nifti_masker.py"", ""nilearn/tests/test_masking.py""]']",False,[],[],[],[],2015-04-08
596,commit_messages,,nilearn,nilearn,GaelVaroquaux,2015-04-24 11:43:02,DOC: Add a couple of links to examples,18d25d42a442d73bad524d5fa1b53f02113eba5e,,"api.github.com,git_clone","[u'[""doc/manipulating_visualizing/plotting.rst""]']",False,[],[],[],[],2015-04-24
642,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-04-15 08:31:42,Fix part of iterator problems in concat_niimgs,1adf6bb44e1897757464394bcf7502de30278b16,,"api.github.com,git_clone","[u'[""nilearn/tests/test_niimg_conversions.py"", ""nilearn/_utils/niimg_conversions.py"", ""nilearn/_utils/__init__.py""]']",False,[],[],[],[],2015-04-15
672,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-04-24 10:55:10,Simplify concat_niimg using tee only,1bf365581ecd61975c42d5bd335b9b8313c30a2f,,"api.github.com,git_clone","[u'[""nilearn/_utils/niimg_conversions.py""]']",False,[],[],[],[],2015-04-24
846,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-04-22 12:47:39,Start migrating to Searchlight sphere iterator,22fdfdf421de1898a0651a4bfce04a138b07161b,,"api.github.com,git_clone","[u'[""nilearn/input_data/nifti_spheres_masker.py""]']",False,[],[],[],[],2015-04-22
867,commit_messages,,nilearn,nilearn,demianw,2015-04-22 15:58:06,Changed the interface for edge coloring from a Normalizer class to the vmin/vmax parameters,2402ea3cfcc44d1ad429add78469537db3ccebc8,,"api.github.com,git_clone","[u'[""nilearn/plotting/img_plotting.py"", ""nilearn/plotting/displays.py""]']",False,[],[],[],[],2015-04-22
875,commit_messages,,nilearn,nilearn,lesteve,2015-04-20 08:24:45,"Merge pull request #551 from AlexandreAbraham/warning_detrend

Add warning message when detreending 3D signal",244554da128255d0f7813dcd054d4d1dca1e39b5,,"api.github.com,git_clone","[u'[""nilearn/signal.py""]']",False,[],"[{u'raw': u'#551', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'551', u'']}]",[],[],2015-04-20
927,commit_messages,,nilearn,nilearn,lesteve,2015-04-14 09:19:37,"Simplify matplotlib backend choice

and test skipping when matplotlib is not installed.

Matplotlib backend is set once and for all in
nilearn/plotting/__init__.py. Agg is used only when DISPLAY is unset.

Failing to import matplotlib is only ok when running the
tests. nose.SkipTest are not needed anymore in nilearn.plotting
submodules.",260ed215b709de1f4419d9aa2ffc430a58517d41,,"api.github.com,git_clone","[u'[""nilearn/_utils/testing.py"", ""nilearn/plotting/img_plotting.py"", ""nilearn/plotting/__init__.py"", ""nilearn/plotting/tests/test_displays.py"", ""nilearn/plotting/tests/test_cm.py"", ""nilearn/plotting/tests/test_img_plotting.py"", ""nilearn/plotting/displays.py"", ""nilearn/plotting/cm.py""]']",False,[],[],[],[],2015-04-14
