,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
54,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-04-30 09:11:49,Fix function name.,01f73b4524cc73b8b674579e252d029ee6cb1174,,"api.github.com,git_clone","[u'[""nilearn/tests/test_niimg_conversions.py""]']",False,[],[],[],[],2015-04-30
88,commit_messages,,nilearn,nilearn,dohmatob,2015-05-09 06:03:58,better comments,03a136505fe9b4bf5db91a66b45a66e9a6de4654,,"api.github.com,git_clone","[u'[""nilearn/decomposition/tests/test_canica.py""]']",False,[],[],[],[],2015-05-09
99,commit_messages,,nilearn,nilearn,GaelVaroquaux,2015-05-11 11:18:38,MISC: avoid a side effect,03f29e31f4998ea64f8558ce3ca128c5009e59fc,,"api.github.com,git_clone","[u'[""nilearn/signal.py""]']",False,[],[],[],[],2015-05-11
166,commit_messages,,nilearn,nilearn,dohmatob,2015-05-04 15:59:57,still adressing issue #570: better comment,068749ad3e1ca128b817434b9d8a40a6a7b01d30,,"api.github.com,git_clone","[u'[""nilearn/decomposition/canica.py""]']",False,[],"[{u'raw': u'#570', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'570', u'']}]",[],[],2015-05-04
186,commit_messages,,nilearn,nilearn,agramfort,2015-05-10 09:48:56,FIX v2 for old nibabel,076d52fc7421bead1342cfbe5e339519c7cdc342,,"api.github.com,git_clone","[u'[""nilearn/_utils/niimg.py""]']",False,[],[],[],[],2015-05-10
243,commit_messages,,nilearn,nilearn,GaelVaroquaux,2015-05-12 06:56:20,DOC: fixing links,095ffdb50f9d620eb41f9ed5c3babe53184660f1,,"api.github.com,git_clone","[u'[""doc/manipulating_visualizing/plotting.rst""]']",False,[],[],[],[],2015-05-12
297,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-05-13 08:49:02,Add tests.,0c1016dc47c671a1469f25e8686717bfbfbca127,,"api.github.com,git_clone","[u'[""nilearn/tests/test_cache_mixin.py"", ""nilearn/_utils/cache_mixin.py""]']",False,[],[],[],[],2015-05-13
406,commit_messages,,nilearn,nilearn,agramfort,2015-05-09 20:01:03,FIX : plot_stat_map with MGZ anat,10ec5d6a4324a0546659c29c2e6a1a8673b99580,,"api.github.com,git_clone","[u'[""nilearn/_utils/niimg.py""]']",False,[],[],[],[],2015-05-09
416,commit_messages,,nilearn,nilearn,AlexandreAbraham,2015-05-13 08:34:27,Mask func_memory_level mandatory. Fix cache logic.,1185ba104fa30497f41c6e080ae74f2efdd3c629,,"api.github.com,git_clone","[u'[""nilearn/decomposition/multi_pca.py"", ""nilearn/input_data/nifti_labels_masker.py"", ""nilearn/_utils/cache_mixin.py"", ""nilearn/_utils/niimg_conversions.py"", ""nilearn/tests/test_cache_mixin.py"", ""nilearn/group_sparse_covariance.py"", ""nilearn/input_data/multi_nifti_masker.py"", ""nilearn/input_data/nifti_masker.py"", ""nilearn/input_data/base_masker.py"", ""nilearn/input_data/nifti_maps_masker.py""]']",False,[],[],[],[],2015-05-13
590,commit_messages,,nilearn,nilearn,dohmatob,2015-05-08 12:07:21,FIXUPS: test_component_sign in canica (issue #570),1872ec1a1359fc4486f244b7e6e561cbbba10882,,"api.github.com,git_clone","[u'[""nilearn/decomposition/tests/test_canica.py""]']",False,[],"[{u'raw': u'#570', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'570', u'']}]",[],[],2015-05-08
