,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
773,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-20 13:33:13,cosmit in sklearn f_regression fixes.,204c3dc2dfcb78cfe478e50fd81182252222d58f,,"api.github.com,git_clone","[u'[""_utils/fixes/sklearn_f_regression_nosparse.py"", ""_utils/fixes/sklearn_f_regression.py""]']",False,[],[],[],[],2014-02-20
1212,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-02-14 09:26:09,"Merge pull request #163 from dohmatob/fix-issue-162

BF: closes issue #162",31e63250f0a4bf38e6187841e55ce1f73c68dffb,,"api.github.com,git_clone","[u'[""nilearn/masking.py"", ""nilearn/tests/test_masking.py""]']",False,[],"[{u'raw': u'#162', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'162', u'']}, {u'raw': u'#163', u'refstyle': u'#d', u'parts': [u'nilearn', u'nilearn', u'163', u'']}]",[],[],2014-02-14
1386,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-12 17:49:30,"Cosmit: rename ""append_iter_data"" in ""append"".",39f18fb9fbbe44ff3a0a5c2c7e976f823d51d0a7,,"api.github.com,git_clone","[u'[""nilearn/mass_univariate/tests/test_gsarray.py"", ""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-02-12
1493,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-21 14:00:24,DOC: cosmit.,3eec8432c5be56a766eea89e01ec7c60e5dec17f,,"api.github.com,git_clone","[u'[""doc/building_blocks/searchlight.rst""]']",False,[],[],[],[],2014-02-21
1514,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-18 16:51:17,Typo.,3fefed06dff95a8d21508a634f72394f1e148c18,,"api.github.com,git_clone","[u'[""doc/building_blocks/searchlight.rst""]']",False,[],[],[],[],2014-02-18
1754,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-21 16:44:32,"NF: Add Massively Univariate Linear Model with permuted OLS (v2).

This PR provides massively univariate linear models estimation using
OLS regression and permutation testing. The code is designed to
complete a very large number of permutations (> 100000) on a large
problem (thousands of targets variables, namely the brain voxels)
within a few minutes.
As compared to the v1 PR, we do not split the targets so as to perform
their analysis on parallel computing units, but we delegate a fraction
of permutations to the parallel computing units. This solves the
problem we had ensuring the data are permuted in the same manner by
each worker. The code is also simpler as the max F-score across data
descriptors can be computed directly after each permutation.
We assume that we perform analysis of a reasonable number of tested
variates and that each computing unit can process the target variates
without the need to split it. Typically, neuroimaging-genetic problems
(and particularly Genom-Wide Association Studies) require specific
code optimizations that are not straightwforward with the new design
proposed in this PR.",4996941ea3d4b34c3fd51707fd860010151e3c49,,"api.github.com,git_clone","[u'[""nilearn/mass_univariate/tests/test_permuted_least_squares.py"", ""plot_haxby_mass_univariate.py"", ""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-02-21
1925,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-11 12:22:22,permuted OLS: backport for sklearn f_regression.,50e772b5ed7ef89a05d34ce13f7450e9016e9226,,"api.github.com,git_clone","[u'[""nilearn/mass_univariate/tests/test_permuted_least_squares.py"", ""plot_haxby_mass_univariate.py"", ""setup.py""]']",False,[],[],[],[],2014-02-11
2060,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-21 13:57:28,Fix sparsity_threshold automatic computation (simpler + explaination).,56aaa4a4f52afd083c8ceb9b4df352177ae5fcd7,,"api.github.com,git_clone","[u'[""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-02-21
2076,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-20 13:31:12,More general _f_score function + comments by rphlypo.,57447a51c963cf82622d991bbf4c97bc4c276219,,"api.github.com,git_clone","[u'[""doc/building_blocks/searchlight.rst"", ""plot_haxby_mass_univariate.py"", ""nilearn/mass_univariate/tests/test_permuted_least_squares.py"", ""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-02-20
2082,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-02-14 09:43:13,COSMIT: naming and simplification in test_masking,5775dba21e8212051e4afa7889e2382a6d57cc7f,,"api.github.com,git_clone","[u'[""nilearn/tests/test_masking.py""]']",False,[],[],[],[],2014-02-14
2237,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-21 14:09:19,DOC: explain how computational ressources usage can be improved.,5d197298470f7ca2cd677c053b68aa89e62159a6,,"api.github.com,git_clone","[u'[""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-02-21
2558,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-21 17:52:49,BF: ravelization of h0 crashed on desktop. Also chunks were not correct.,6a7351dac3882e6418afa1ce5b86447dfdba1dac,,"api.github.com,git_clone","[u'[""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-02-21
2577,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-11 14:16:40,permuted OLS: fix test again for Travis.,6b3ed64427afda135345f553ad063f455c256cb4,,"api.github.com,git_clone","[u'[""nilearn/mass_univariate/tests/test_gsarray.py""]']",False,[],[],[],[],2014-02-11
2715,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-11 15:47:25,permuted OLS: Magnify doc.,70d0a60d47ae3c24ba216aff62d1c71ff5889065,,"api.github.com,git_clone","[u'[""doc/building_blocks/searchlight.rst"", ""plot_haxby_mass_univariate.py"", ""plot_haxby_searchlight.py""]']",False,[],[],[],[],2014-02-11
2889,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-17 15:00:17,Deal with number of CPUs according to joblib's conventions.,77e231f58b66a1700172b97700269593fe609188,,"api.github.com,git_clone","[u'[""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-02-17
3470,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-12 17:45:35,"Integrate GaelVaroquaux""s comments on PR.",915c955afbe746f00ca9f1fec5ed08ebc0a11e5f,,"api.github.com,git_clone","[u'[""plot_haxby_mass_univariate.py"", ""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-02-12
3490,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-17 14:57:00,Addressing more PR comments.,9223931ed397589ce58178461634313012e16e60,,"api.github.com,git_clone","[u'[""doc/building_blocks/searchlight.rst"", ""plot_haxby_mass_univariate.py"", ""nilearn/mass_univariate/tests/test_permuted_least_squares.py"", ""nilearn/mass_univariate/tests/test_gsarray.py"", ""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-02-17
3611,commit_messages,,nilearn,nilearn,dohmatob,2014-02-11 08:18:42,BF: broken testcase,97c25525813ec3ce38b5ae5be4e5d8b70b925cae,,"api.github.com,git_clone","[u'[""nilearn/tests/test_masking.py""]']",False,[],[],[],[],2014-02-11
4068,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-18 15:27:03,Add tests for h0 distribution.,aa1724445ba6bb8a12603fb1017691520b61b240,,"api.github.com,git_clone","[u'[""nilearn/mass_univariate/tests/test_permuted_least_squares.py"", ""nilearn/mass_univariate/permuted_least_squares.py""]']",False,[],[],[],[],2014-02-18
4293,commit_messages,,nilearn,nilearn,GaelVaroquaux,2014-02-14 15:40:40,MISC: useful comment,b25d9e806f1ca75869c40add1cdc3b6496b66de9,,"api.github.com,git_clone","[u'[""nilearn/_utils/niimg_conversions.py""]']",False,[],[],[],[],2014-02-14
4309,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-18 15:45:29,DOC: details about shuffling strategy + remove spurious test and .npz,b2e3a5f0896bf742acebb4179eb1e6c2364034d2,,"api.github.com,git_clone","[u'[""doc/building_blocks/searchlight.rst"", ""nilearn/mass_univariate/tests/test_permuted_least_squares.py"", ""nilearn/mass_univariate/tests/res_gstat_test_MULM_OLS_intercept.npz"", ""nilearn/mass_univariate/tests/testing_data.npz"", ""nilearn/mass_univariate/tests/res_gstat_test_MULM_OLS.npz""]']",False,[],[],[],[],2014-02-18
4427,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-11 12:43:48,permuted OLS: add support for sklearn < 0.12 (no sparse matrix support),b7728d5b71ae5aca9ad06f0a4298b19db8b74f0d,,"api.github.com,git_clone","[u'[""nilearn/_utils/fixes/__init__.py"", ""nilearn/_utils/fixes/sklearn_f_regression_nosparse.py""]']",False,[],[],[],[],2014-02-11
4430,commit_messages,,nilearn,nilearn,VirgileFritsch,2014-02-11 12:26:05,permuted OLS: commit forgotten files (_utils/fixes directory).,b792740c3a441ada48f483844366fcb615ab2b89,,"api.github.com,git_clone","[u'[""nilearn/_utils/fixes/__init__.py"", ""nilearn/_utils/fixes/sklearn_f_regression.py""]']",False,[],[],[],[],2014-02-11
