,rectype,issueid,project_owner,project_name,actor,time,text,action,title,provenance,paths,plus_1,urls,issues,userref,code,formatted_time
22,commit_messages,,idan,oauthlib,ib-lundgren,2012-03-15 17:30:16,Filter port based on scheme as suggested by dgouldin,0361b5dda0707f9ce36b55315004ffb86b09ab23,,"api.github.com,git_clone","[u'[""oauthlib/signature.py""]']",False,[],[],[],[],2012-03-15
34,commit_messages,,idan,oauthlib,dgouldin,2012-03-14 05:56:12,Updating tests to reflect changes in handling headers.,05061d81d6348d9066c530ad8174925cef142a83,,"api.github.com,git_clone","[u'[""oauthlib/parameters.py"", ""tests/test_signatures.py"", ""tests/test_parameters.py""]']",False,[],[],[],[],2012-03-14
54,commit_messages,,idan,oauthlib,pydanny,2012-03-13 04:14:46,Test for normalized parameters,09eb08defedb495fae0560498b08aef081b6ecd4,,"api.github.com,git_clone","[u'[""tests/test_signatures.py""]']",False,[],[],[],[],2012-03-13
68,commit_messages,,idan,oauthlib,idan,2012-03-13 18:20:31,Whitespace and PEP8 cleanup,0d36fa77a3aa0e74007d2874c0353379012e6605,,"api.github.com,git_clone","[u'[""tests/test_signatures.py""]']",False,[],[],[],[],2012-03-13
83,commit_messages,,idan,oauthlib,pydanny,2012-03-13 21:38:50,Adding a test for nonce generation,1181c96410108ac6f3ac93843c37c1e4e1735c49,,"api.github.com,git_clone","[u'[""tests/test_utils.py""]']",False,[],[],[],[],2012-03-13
107,commit_messages,,idan,oauthlib,idan,2012-03-13 00:08:53,Unicode all the params. Add test for prepare_form_encoded_body.,17d904d752de07df4dbba876a71e35a8b0457aa6,,"api.github.com,git_clone","[u'[""tests/test_parameters.py""]']",False,[],[],[],[],2012-03-13
129,commit_messages,,idan,oauthlib,idan,2012-03-13 19:03:38,Merge branch 'master' of github.com:idangazit/oauthlib,1ba63673e8085019b8761f8da5b8e21dcac022d7,,"api.github.com,git_clone","[u'[""tests/test_signatures.py""]']",False,[],[],[],[],2012-03-13
134,commit_messages,,idan,oauthlib,pydanny,2012-03-13 20:02:53,added test for filtered oauth params,1c43019f3f4efb88e4f67a54aa5e00dd1a3e63f0,,"api.github.com,git_clone","[u'[""tests/test_utils.py""]']",False,[],[],[],[],2012-03-13
156,commit_messages,,idan,oauthlib,pydanny,2012-03-13 18:31:06,Fix tests that got broken,2030553574453019ac43efa387465004e7173c41,,"api.github.com,git_clone","[u'[""tests/test_signatures.py""]']",False,[],[],[],[],2012-03-13
166,commit_messages,,idan,oauthlib,idan,2012-03-14 00:24:14,Add OAuth body signature type to client,222b9ffc922c957608b27bb5081ea88cfc3d0be7,,"api.github.com,git_clone","[u'[""oauthlib/oauth.py""]']",False,[],[],[],[],2012-03-14
180,commit_messages,,idan,oauthlib,ib-lundgren,2012-03-16 18:57:28,Allow empty strings and duplicate keys in query,26205a0a72fe5dcb95db18bb2bb90af701eacfb5,,"api.github.com,git_clone","[u'[""tests/test_signatures.py"", ""oauthlib/signature.py""]']",False,[],[],[],[],2012-03-16
182,commit_messages,,idan,oauthlib,pydanny,2012-03-13 03:08:30,Adding in the body,26aaa5ebb316e5941bead47eebe26349d894df13,,"api.github.com,git_clone","[u'[""tests/test_signatures.py""]']",False,[],[],[],[],2012-03-13
188,commit_messages,,idan,oauthlib,dgouldin,2012-03-13 03:00:41,"Making callback_uri required on client, adding oauth server class which checks the signature against the client, adding a collect_parameters option to disable exclusion of oauth_signature.",274528191d2e3a4945b440f5b4c151bc756e67c5,,"api.github.com,git_clone","[u'[""oauthlib/oauth.py"", ""oauthlib/signature.py""]']",False,[],[],[],[],2012-03-13
225,commit_messages,,idan,oauthlib,idan,2012-03-13 00:22:13,Sort query params to put oauth_ ones last,2fb4d431d073a689a37b1fc42ca0bc700bae732c,,"api.github.com,git_clone","[u'[""oauthlib/parameters.py""]']",False,[],[],[],[],2012-03-13
232,commit_messages,,idan,oauthlib,pydanny,2012-03-13 00:22:51,Adding how to contribute,31710fe8b16ff3b19ccc770a635ed7994f00562d,,"api.github.com,git_clone","[u'[""docs/contributing.rst"", ""docs/index.rst""]']",False,[],[],[],[],2012-03-13
244,commit_messages,,idan,oauthlib,dgouldin,2012-03-15 17:48:57,"Merge pull request #6 from ib-lundgren/filter_https

Strip default ports by scheme from within normalize_base_string_uri.",36990a68ed513f9798f89444952df17425ebf1da,,"api.github.com,git_clone","[u'[""oauthlib/signature.py""]']",False,[],"[{u'raw': u'#6', u'refstyle': u'#d', u'parts': [u'idan', u'oauthlib', u'6', u'']}]",[],[],2012-03-15
261,commit_messages,,idan,oauthlib,ghickman,2012-03-13 04:11:07,Add basic setup.py,3983c7ef39503a14ffa029fa48a0a4301ba7d89c,,"api.github.com,git_clone","[u'[""setup.py""]']",False,[],[],[],[],2012-03-13
295,commit_messages,,idan,oauthlib,ib-lundgren,2012-03-14 23:15:38,Added RSA Test,3f5339e4a4a7400e4f9cd86f0a167d05282db999,,"api.github.com,git_clone","[u'[""tests/test_signatures.py""]']",False,[],[],[],[],2012-03-14
330,commit_messages,,idan,oauthlib,dgouldin,2012-03-14 05:24:21,"Moving to headers dict from authorization_header string, fixing authorization header creation, adding unescape util function, normalizing the format of params returned by collect_parameters.",478e24fa447fd953bdf1a4960426a98d698dff71,,"api.github.com,git_clone","[u'[""oauthlib/utils.py"", ""oauthlib/parameters.py"", ""oauthlib/oauth.py"", ""oauthlib/signature.py""]']",False,[],[],[],[],2012-03-14
339,commit_messages,,idan,oauthlib,idan,2012-03-13 18:24:08,Added documentation stubs for client and server usage,4aa165583874e57f13bb86139d092770670026ad,,"api.github.com,git_clone","[u'[""docs/client.rst"", ""docs/server.rst""]']",False,[],[],[],[],2012-03-13
347,commit_messages,,idan,oauthlib,dgouldin,2012-03-13 06:52:12,"Fixing signature module to escape the components of the base signature string correctly, making unicode -> string conversions sane.",4cf57012884090aa7374a30f0a697559df0730e9,,"api.github.com,git_clone","[u'[""oauthlib/parameters.py"", ""oauthlib/signature.py""]']",False,[],[],[],[],2012-03-13
368,commit_messages,,idan,oauthlib,idan,2012-03-13 19:03:22,PEP8 cleanup,502772f280428dc18ebd31e126e5d1bcd50913f2,,"api.github.com,git_clone","[u'[""oauthlib/signature.py""]']",False,[],[],[],[],2012-03-13
384,commit_messages,,idan,oauthlib,idan,2012-03-14 00:26:34,Resolve merge conflict,547b6095fb51f055d333310af96f8eb61de29807,,"api.github.com,git_clone","[u'[""tests/test_utils.py""]']",False,[],[],[],[],2012-03-14
385,commit_messages,,idan,oauthlib,dgouldin,2012-03-13 03:44:32,"Making callback_uri optional again in client (whoops), adding a util function to generate random token strings.",5481b130526ec604937bd71fa4dc214a7ab003ef,,"api.github.com,git_clone","[u'[""oauthlib/utils.py"", ""oauthlib/oauth.py""]']",False,[],[],[],[],2012-03-13
